ID,region,locality,sites,Age_MPA,Class,lat,lon,biomassarea,biomassarea1,biomassarea2,grav_total,ModelMode,FE_Fish,Larval_behaviour,LocalRet,Indegree,Outdegree,Btw
V5217,central_iwp,ningaloo_marine_park,ningaloo_marine_park_4,14,Closed,-23.1875,113.7602,431.7023888,356.9137785,366.3476286,0.350636172,pare ,pare ,passive,7,10,13,18892.89939
V5409,nw_indian,red_sea,red_sea_2,24,Restricted,23.4073,35.8861,675.9582661,637.5681168,637.5681168,20.54806121,pare ,pare ,passive,0,73,64,7304.987966
V5692,central_iwp,northern_territory_(other),northern_territory_(other)_8,7,Restricted,-11.4338,134.1355,364.9166797,335.962163,335.962163,0.260945837,pare ,pare ,passive,0,18,10,21967.89178
V5694,central_iwp,mornington_island,mornington_island_4,7,Fished,-16.2872,139.4244,1010.774246,820.1030754,820.1030754,0.070860711,pare ,pare ,passive,5,6,10,43976.71243
V5695,central_iwp,mornington_island,mornington_island_5,7,Fished,-16.2337,139.2515,1332.193775,1046.718623,1114.878345,0.065993185,pare ,pare ,passive,4,11,6,110285.9492
V5696,central_iwp,northern_territory_(other),northern_territory_(other)_3,7,Restricted,-10.3252,132.7083,420.1175615,399.3058778,399.3058778,0.206297319,pare ,pare ,passive,3,9,8,181153.3974
V5697,central_iwp,northern_territory_(other),northern_territory_(other)_6,7,Restricted,-11.2953,133.7982,1014.62908,964.6663913,964.6663913,0.217901404,pare ,pare ,passive,0,4,7,74.00573114
V5698,central_iwp,northern_territory_(other),northern_territory_(other)_11,7,Restricted,-11.6269,136.9002,1158.935071,1022.950661,1022.950661,0.079158209,pare ,pare ,passive,15,2,8,0
V5699,sw_pacific,queensland_(other),queensland_(other)_7,7,Restricted,-15.4886,140.1492,4155.653564,1942.652461,2551.167732,0.036680504,pare ,pare ,passive,0,9,11,73008.62573
V5714,central_iwp,northern_territory_(other),northern_territory_(other)_2,0,Fished,-11.2275,136.6854,205.4709603,184.1976305,184.1976305,0.054567666,pare ,pare ,passive,0,113,44,834.1289054
V5746,central_iwp,offshore_shoals,offshore_shoals_3,7,Restricted,-11.1349,129.9128,2303.429595,2056.704848,2056.704848,0.585523105,pare ,pare ,passive,0,15,11,9788.276287
V5747,central_iwp,offshore_shoals,offshore_shoals_4,7,Restricted,-10.9008,130.0991,101.6663714,90.8275952,90.8275952,0.565093024,pare ,pare ,passive,0,13,18,136404.477
V5748,central_iwp,offshore_shoals,offshore_shoals_5,0,Fished,-9.5276,129.1722,443.2071236,363.3207902,363.3207902,1.725607131,pare ,pare ,passive,0,13,17,5752.348683
V5853,sw_pacific,northern_coral_sea,northern_coral_sea_5,7,Restricted,-10.0684,144.6897,2020.586292,672.1719977,798.3023521,1.320566488,pare ,pare ,passive,0,63,65,6368.930438
V5853,sw_pacific,northern_coral_sea,northern_coral_sea_9,7,Restricted,-9.978,144.6895,2401.648598,1432.005407,1662.3292,1.40162691,pare ,pare ,passive,0,63,65,6368.930438
V6483,central_iwp,okinawa,okinawa_2,0,Fished,26.6371,127.8655,158.6607374,154.6092662,154.6092662,1854.451392,pare ,pare ,passive,4,30,33,8260.248068
V6583,polynesian,french_polynesia,french_polynesia_6,0,Fished,-16.7226,-142.8835,44.88352433,43.04500342,43.04500342,3.470567723,pare ,pare ,passive,0,11,13,162.8103855
V6588,polynesian,french_polynesia,french_polynesia_4,0,Fished,-15.9678,-145.1189,95.86441658,85.79922232,85.79922232,0.263461038,pare ,pare ,passive,0,4,9,4847.650301
V6589,polynesian,french_polynesia,french_polynesia_20,0,Fished,-16.0763,-145.7016,2098.345983,1372.443745,1372.443745,0.508200566,pare ,pare ,passive,0,9,5,2240.98945
V6589,polynesian,society_islands,society_islands_2,0,Fished,-16.0754,-145.6981,589.9347656,434.6057356,434.6057356,0.678771699,pare ,pare ,passive,0,9,5,2240.98945
V6641,polynesian,french_polynesia,french_polynesia_19,0,Fished,-16.5128,-145.4598,2560.922963,1133.882809,1133.882809,0.225795399,pare ,pare ,passive,0,15,42,24046.22188
V6763,polynesian,french_polynesia,french_polynesia_21,0,Fished,-15.937,-145.8939,1672.043606,1013.362056,1013.362056,0.522462543,pare ,pare ,passive,0,28,1,124.6632947
V6763,polynesian,society_islands,society_islands_1,0,Fished,-15.9377,-145.8957,2401.965271,574.6965118,574.6965118,0.748946292,pare ,pare ,passive,0,28,1,124.6632947
V6853,polynesian,french_polynesia,french_polynesia_2,0,Fished,-17.6183,-142.5681,100.1671378,93.220904,93.220904,0.37221638,pare ,pare ,passive,0,8,21,634.7619257
V6860,polynesian,french_polynesia,french_polynesia_5,0,Fished,-18.1353,-142.2189,83.48329852,81.50211739,81.50211739,2.482728866,pare ,pare ,passive,0,9,24,2422.255879
V6870,polynesian,french_polynesia,french_polynesia_8,0,Fished,-17.3178,-142.5667,48.96387528,29.37979827,29.37979827,0.109777044,pare ,pare ,passive,0,9,44,17184.50377
V6877,polynesian,french_polynesia,french_polynesia_15,0,Fished,-16.4462,-143.9618,1228.43744,847.0103063,847.0103063,0.435574981,pare ,pare ,passive,0,17,15,7633.129191
V6909,polynesian,french_polynesia,french_polynesia_14,0,Fished,-16.6195,-143.563,991.3342686,871.809567,950.8877663,6.006074206,pare ,pare ,passive,7,66,5,227.2022206
V6929,polynesian,french_polynesia,french_polynesia_1,0,Fished,-17.4833,-143.45,97.46942948,94.59353939,94.59353939,0.166375248,pare ,pare ,passive,0,0,24,0
V6932,polynesian,french_polynesia,french_polynesia_7,0,Fished,-15.7236,-144.6465,63.96313339,61.49251332,61.49251332,0.043211967,pare ,pare ,passive,0,7,16,7414.980311
V6941,polynesian,french_polynesia,french_polynesia_12,0,Fished,-23.1525,-135.0374,918.0383131,741.8444765,741.8444765,5.432876153,pare ,pare ,passive,3,15,4,101843.6891
V6945,polynesian,french_polynesia,french_polynesia_11,0,Fished,-23.1293,-134.8742,786.201535,498.9137263,542.8996305,0.701231716,pare ,pare ,passive,2,7,14,27.48553964
V6991,polynesian,pitcairn,pitcairn_4,3,Restricted,-23.943,-130.727,175.0487401,127.596246,127.596246,0.00037993,pare ,pare ,passive,0,51,11,18507.12741
V6994,polynesian,pitcairn,pitcairn_2,0,Fished,-24.6743,-124.7917,141.8461047,78.26097399,78.26097399,0,pare ,pare ,passive,0,76,28,17810.33438
V6995,polynesian,pitcairn,pitcairn_3,31,Closed,-24.344,-128.3376,819.6681651,102.3020572,102.3020572,7.04E-05,pare ,pare ,passive,2,46,15,6544.295935
V7013,polynesian,society_islands,society_islands_6,0,Fished,-16.7152,-151.0184,389.9612496,339.3628568,339.3628568,5.642162935,pare ,pare ,passive,1,33,14,47024.92272
V7029,polynesian,society_islands,society_islands_4,0,Fished,-17.4845,-149.8628,1195.753033,365.619897,365.619897,472.559687,pare ,pare ,passive,0,98,19,53164.88909
V7077,polynesian,austral_islands,austral_islands_1,0,Fished,-21.802,-154.718,50.80442346,34.471528,34.471528,0.005855667,pare ,pare ,passive,0,2,6,20191.66667
V7090,polynesian,cook_islands,cook_islands_3,2,Restricted,-18.0302,-163.1862,638.2158113,511.7065534,511.7065534,0.000854855,pare ,pare ,passive,0,5,6,10154.8
V7096,polynesian,cook_islands,cook_islands_2,2,Restricted,-21.1984,-159.7807,176.9748178,176.3104123,176.3104123,889.7110954,pare ,pare ,passive,0,17,6,240.9926962
V7101,polynesian,cook_islands,cook_islands_1,2,Restricted,-18.8734,-159.7969,601.06432,594.7565472,594.7565472,617.3800144,pare ,pare ,passive,0,6,1,60.57550149
V7478,continental_tep,nicaragua_tep,nicaragua_tep_4,0,Fished,11.3644,-86.0139,137.4726155,118.328091,128.2111704,311.4635742,pare ,pare ,passive,21,4,4,6
V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,28,Restricted,11.5144,-86.1883,62.62613142,60.73783931,60.73783931,563.3702232,pare ,pare ,passive,2,4,3,24
V7481,offshore_tep,clipperton,clipperton_1,3,Closed,10.3171,-109.2167,381.5852009,285.4827992,285.4827992,0,pare ,pare ,passive,0,2,3,4
V7483,offshore_tep,cocos,cocos_1,37,Closed,5.5382,-87.0606,1527.403106,683.1800463,769.2691768,3.38E-05,pare ,pare ,passive,243,5,3,10
V7484,continental_tep,machalilla,machalilla_2,25,Restricted,-1.2716,-81.0616,215.9826074,136.19115,136.19115,134.0911271,pare ,pare ,passive,0,3,3,11
V7485,continental_tep,machalilla,machalilla_4,25,Restricted,-1.4921,-80.8001,131.2523373,88.83655541,88.83655541,260.6405492,pare ,pare ,passive,4,17,7,133.8571429
V7489,continental_tep,costa_rica,costa_rica_6,0,Fished,9.7744,-85.2875,51.02933705,47.32052887,47.32052887,263.1759317,pare ,pare ,passive,0,9,8,188.9357143
V7490,continental_tep,coiba,coiba_2,14,Restricted,7.8637,-81.7952,794.4157221,463.0738335,481.1081928,44.39592055,pare ,pare ,passive,0,11,3,12.2484127
V7491,continental_tep,coiba,coiba_3,14,Restricted,7.6943,-81.6245,400.6795086,294.6761583,317.3498978,31.97957784,pare ,pare ,passive,194,13,15,78.40952381
V7492,continental_tep,coiba,coiba_13,14,Restricted,7.4705,-82.2471,66.79299745,55.27128578,55.27128578,20.71879792,pare ,pare ,passive,13,16,8,7.870238095
V7493,continental_tep,coiba,coiba_14,14,Restricted,7.5028,-81.8921,193.0493982,32.89618335,32.89618335,23.24708309,pare ,pare ,passive,0,4,8,10.26666667
V7493,continental_tep,coiba,coiba_8,14,Restricted,7.565,-81.8503,595.3965309,326.7690637,326.7690637,26.37138404,pare ,pare ,passive,0,4,8,10.26666667
V7494,continental_tep,costa_rica,costa_rica_4,0,Fished,9.8599,-85.4875,41.18453308,36.23562013,36.23562013,256.2000447,pare ,pare ,passive,25,16,14,96.31428571
V7502,continental_tep,coiba,coiba_6,0,Fished,8.1065,-82.2867,78.08527053,66.66640071,66.66640071,72.80714911,pare ,pare ,passive,0,0,0,0
V7509,continental_tep,coiba,coiba_5,0,Fished,7.8702,-82.4402,176.8294654,106.4122476,106.4122476,37.61185284,pare ,pare ,passive,0,3,8,11.4218254
V7517,offshore_tep,malpelo,malpelo_1,13,Restricted,4.002,-81.6065,2017.573141,1469.477995,1499.333294,1.466270214,pare ,pare ,passive,0,0,0,0
V7519,continental_tep,panama_pacific,panama_pacific_1,0,Fished,8.7717,-79.5391,373.2701236,298.0582981,298.0582981,345.2090455,pare ,pare ,passive,0,54,109,38721.6912
V7523,continental_tep,las_perlas,las_perlas_3,12,Restricted,8.4159,-79.0989,428.3247678,349.1803303,349.1803303,80.64003922,pare ,pare ,passive,0,44,64,735.1826356
V7526,continental_tep,las_perlas,las_perlas_1,12,Restricted,8.6598,-79.0538,2992.6268,2160.611023,2160.611023,58.48961726,pare ,pare ,passive,1,16,53,909.5374807
V7530,offshore_tep,revillagigedo,revillagigedo_2,2,Restricted,19.3336,-110.8029,122.7184268,76.02174675,76.02174675,0.082400503,pare ,pare ,passive,2,15,35,2171.429099
V7531,offshore_tep,revillagigedo,revillagigedo_3,2,Restricted,18.9927,-112.0843,538.0926626,170.4505946,170.4505946,0.00298335,pare ,pare ,passive,0,9,42,627.349234
V8009,caribbean,florida_keys,florida_keys_4,29,Closed,24.618,-82.8937,768.9980716,684.6758914,684.6758914,30.33921774,pare ,pare ,passive,0,8,43,1273.784836
V8012,caribbean,florida_keys,florida_keys_1,29,Closed,24.6263,-81.1068,1128.447249,1107.517461,1107.517461,112.4084654,pare ,pare ,passive,1,24,35,2873.416712
V8015,caribbean,florida_keys,florida_keys_3,29,Closed,24.5444,-81.4089,706.9936577,690.6206456,690.6206456,90.59050737,pare ,pare ,passive,1,33,38,748.4131288
V8030,caribbean,florida_keys,florida_keys_2,29,Closed,24.6906,-81.0061,723.1632542,711.8605473,711.8605473,152.4117696,pare ,pare ,passive,0,81,1,0
V8057,caribbean,curacao,curacao_3,0,Fished,12.06,-68.845,192.7986101,179.4782453,179.4782453,107.5464134,pare ,pare ,passive,0,0,13,0
V8057,caribbean,curacao,curacao_1,0,Fished,12.125,-68.975,142.8385039,134.7818248,134.7818248,2086.800403,pare ,pare ,passive,0,0,13,0
V8093,caribbean,bonaire,bonaire_2,27,Restricted,12.1126,-68.2877,294.0054834,289.7148989,289.7148989,53.52726759,pare ,pare ,passive,0,8,5,43.37810081
V8093,caribbean,bonaire,bonaire_3,27,Restricted,12.2084,-68.3237,315.2466745,274.9593321,274.9593321,159.6667909,pare ,pare ,passive,0,8,5,43.37810081
V8094,caribbean,curacao,curacao_4,0,Fished,12.38,-69.16,235.7604455,225.6181667,225.6181667,117.5835715,pare ,pare ,passive,6,22,6,21.59056909
V8096,caribbean,curacao,curacao_2,0,Fished,12.23,-69.095,169.7965271,166.5572277,166.5572277,116.4168043,pare ,pare ,passive,1,7,12,227.7062849
V8175,caribbean,san_blas,san_blas_1,0,Fished,9.5717,-78.915,256.3275794,235.2121237,235.2121237,83.39860752,pare ,pare ,passive,54,22,17,5688.471183
V8181,caribbean,bocas_del_toro,bocas_del_toro_1,0,Fished,9.2597,-82.1108,33.32948271,33.07927582,33.07927582,64.90122141,pare ,pare ,passive,7,21,21,5656.916954
V8219,caribbean,southwestern_caribbean,southwestern_caribbean_2,14,Restricted,14.3594,-80.2402,569.381773,454.7860281,539.0705298,0.472886429,pare ,pare ,passive,0,9,31,284.6144398
V8226,caribbean,southwestern_caribbean,southwestern_caribbean_3,14,Restricted,14.4444,-80.2298,441.9500646,380.1907767,380.1907767,0.478113344,pare ,pare ,passive,0,9,22,1333.420747
V8237,caribbean,seaflower_marine_reserve,seaflower_marine_reserve_1,14,Closed,13.4083,-81.367,281.6971043,258.3627293,258.3627293,7.147167721,pare ,pare ,passive,0,9,53,32905.40545
V8259,caribbean,seaflower_marine_reserve,seaflower_marine_reserve_3,14,Closed,12.5719,-81.7014,398.6168849,371.6934358,371.6934358,12719.2482,pare ,pare ,passive,0,4,58,527.1998999
V8406,caribbean,belize,belize_3,23,Restricted,16.8683,-88.0662,150.3753962,141.208764,141.208764,100.5459794,pare ,pare ,passive,0,60,4,11213.21924
V8474,caribbean,mexico_caribbean,mexico_caribbean_13,3,Restricted,20.6048,-87.0712,1774.87194,1620.039372,1620.039372,261.775681,pare ,pare ,passive,0,21,4,5
V8490,caribbean,mexico_caribbean,mexico_caribbean_12,0,Fished,20.6403,-84.3079,183.9976883,168.266968,168.266968,10.28978407,pare ,pare ,passive,0,14,3,5.517451481
V8691,caribbean,grand_cayman,grand_cayman_1,33,Restricted,19.3066,-81.387,412.3462055,353.036567,353.036567,3981.11194,pare ,pare ,passive,9,56,11,241.5031301
V8803,caribbean,cuba,cuba_1,9,Restricted,20.7621,-78.8615,429.4145375,99.63773697,99.63773697,29.65107863,pare ,pare ,passive,4,53,63,3543.257159
V9294,central_iwp,palau,palau_1,15,Closed,2.89,131.86,582.9888029,453.1977904,499.100874,0.356749738,pare ,pare ,passive,0,25,19,27677.86735
V9387,sw_atlantic,abrolhos,abrolhos_1,36,Restricted,-17.9649,-38.6928,135.1024104,129.2454912,129.2454912,24.5418829,pare ,pare ,passive,0,1,1,16
V9387,sw_atlantic,neb,neb_1,36,Restricted,-17.9716,-38.6798,451.2548357,430.2367896,430.2367896,23.12337527,pare ,pare ,passive,0,1,1,16
V9388,sw_atlantic,neb,neb_3,36,Restricted,-17.4784,-39.0281,199.5990041,198.9719174,198.9719174,58.58279555,pare ,pare ,passive,0,4,0,0
V9391,sw_atlantic,neb,neb_2,26,Restricted,-17.677,-38.9794,231.4949371,229.5946345,229.5946345,46.43862614,pare ,pare ,passive,0,2,0,0
V9399,offshore_sw_atlantic,noronha,noronha_1,30,Restricted,-3.8385,-32.4135,250.6303193,220.2895794,220.2895794,853.0534328,pare ,pare ,passive,26,6,15,0
V9427,offshore_sw_atlantic,stpauls_rocks,stpauls_rocks_1,1,Closed,0.9181,-29.3446,566.0491056,533.6256031,533.6256031,0,pare ,pare ,passive,0,0,0,0
V9428,offshore_sw_atlantic,trindade,trindade_2,1,Closed,-20.4741,-28.8568,1503.478157,1330.12691,1475.593258,0,pare ,pare ,passive,0,0,0,0
V9429,sw_pacific,southern_coral_sea,southern_coral_sea_7,7,Closed,-21.2321,155.763,126.6724849,111.7900726,111.7900726,9.30E-05,pare ,pare ,passive,0,0,0,0
V9446,sw_pacific,central_coral_sea,central_coral_sea_19,7,Closed,-16.5689,150.3072,572.3520499,283.8299502,283.8299502,0.181255823,pare ,pare ,passive,0,0,0,0
V9463,sw_pacific,central_coral_sea,central_coral_sea_21,7,Closed,-16.4949,147.8493,597.6573167,474.8821846,474.8821846,0.599937535,pare ,pare ,passive,0,29,275,33401.4851
V9482,sw_pacific,central_coral_sea,central_coral_sea_4,7,Closed,-16.9329,149.195,559.127459,241.726872,306.034072,0.326855143,pare ,pare ,passive,0,31,232,26351.75985
V9485,sw_pacific,central_coral_sea,central_coral_sea_5,7,Closed,-16.9304,149.9993,309.0218023,262.9439183,262.9439183,0.228821343,pare ,pare ,passive,0,50,375,18536.63439
V9496,sw_pacific,central_coral_sea,central_coral_sea_17,7,Closed,-17.8513,148.4922,466.0899903,392.3837395,392.3837395,0.730447591,pare ,pare ,passive,0,13,317,46319.57317
V9499,sw_pacific,central_coral_sea,central_coral_sea_18,7,Closed,-17.7109,148.4486,569.2466998,308.597585,338.9264917,0.703473762,pare ,pare ,passive,0,45,281,1481.692874
V9523,sw_pacific,central_coral_sea,central_coral_sea_8,7,Closed,-17.1215,152.0767,658.0751778,386.8520941,386.8520941,0.000344196,pare ,pare ,passive,0,39,332,2536.886052
V9539,sw_pacific,central_coral_sea,central_coral_sea_10,7,Closed,-17.1141,151.8413,639.4450865,484.892859,484.892859,0.005860597,pare ,pare ,passive,0,48,239,231936.4685
V9547,sw_pacific,central_coral_sea,central_coral_sea_13,7,Closed,-17.4516,150.952,489.7260227,462.6031983,462.6031983,0.14848753,pare ,pare ,passive,0,5,265,11392.33938
V9565,sw_pacific,central_coral_sea,central_coral_sea_12,7,Closed,-17.4272,151.0713,622.1930672,323.2553283,323.2553283,0.13898351,pare ,pare ,passive,0,24,234,90096.15718
V9571,sw_pacific,central_coral_sea,central_coral_sea_15,7,Closed,-17.7737,150.6335,327.7067155,221.0375059,221.0375059,0.247770716,pare ,pare ,passive,0,9,247,5108.472992
V9578,sw_pacific,central_coral_sea,central_coral_sea_23,7,Closed,-18.9861,152.3431,174.0602302,161.4558966,161.4558966,0.081743892,pare ,pare ,passive,0,50,228,48918.817
V9590,sw_pacific,central_coral_sea,central_coral_sea_14,7,Closed,-17.6788,150.789,400.6575578,245.0714168,303.3324119,0.21864636,pare ,pare ,passive,0,38,216,36410.06943
V9598,sw_pacific,central_coral_sea,central_coral_sea_2,7,Closed,-19.2461,152.3429,237.6715265,227.4405194,227.4405194,0.095627052,pare ,pare ,passive,0,25,295,60585.48116
V9601,sw_pacific,southern_coral_sea,southern_coral_sea_8,7,Closed,-20.9915,154.3797,223.643918,183.0578774,183.0578774,0.087271449,pare ,pare ,passive,0,13,295,25726.80182
V9605,sw_pacific,central_coral_sea,central_coral_sea_3,7,Closed,-19.1104,152.3876,509.4689175,352.6465003,406.4975003,0.083861723,pare ,pare ,passive,1,29,323,209734.8431
V9609,sw_pacific,central_coral_sea,central_coral_sea_1,7,Closed,-19.2887,152.2226,293.3167588,242.0754041,242.0754041,0.105308823,pare ,pare ,passive,0,17,263,70298.27484
V9614,sw_pacific,southern_coral_sea,southern_coral_sea_5,7,Closed,-22.1816,155.1722,50.42824075,30.33354761,30.33354761,0.141334445,pare ,pare ,passive,0,77,145,222731.3289
V9615,sw_pacific,southern_coral_sea,southern_coral_sea_3,7,Closed,-22.1699,155.4647,197.7869023,158.8652081,158.8652081,0.120199672,pare ,pare ,passive,0,93,142,191401.5379
V9615,sw_pacific,southern_coral_sea,southern_coral_sea_4,7,Closed,-22.1904,155.339,808.9246598,411.8099375,411.8099375,0.132255008,pare ,pare ,passive,0,93,142,191401.5379
V9616,sw_pacific,northern_coral_sea,northern_coral_sea_1,7,Closed,-13.8679,146.5762,877.5948676,439.5361666,449.877418,0.210041059,pare ,pare ,passive,0,150,130,179793.1781
V9634,sw_pacific,northern_coral_sea,northern_coral_sea_2,7,Closed,-13.9776,146.6811,973.2752715,531.4516314,547.1560797,0.209354671,pare ,pare ,passive,0,17,296,81074.41077
V9644,sw_pacific,central_coral_sea,central_coral_sea_22,7,Closed,-15.4857,147.0995,1458.30433,938.5630612,1071.25906,0.558261139,pare ,pare ,passive,0,34,19,103486.7915
V9646,sw_pacific,central_coral_sea,central_coral_sea_20,7,Closed,-16.2939,149.9609,219.2209549,189.8539924,189.8539924,0.184343605,pare ,pare ,passive,0,48,18,9934.114368
V9660,sw_pacific,central_coral_sea,central_coral_sea_7,7,Closed,-17.4032,155.8579,526.4463592,386.382277,435.4103773,0,pare ,pare ,passive,0,32,22,6472.200189
V9663,sw_pacific,southern_coral_sea,southern_coral_sea_2,7,Closed,-23.2465,155.5534,212.2252174,206.94561,206.94561,0.32951139,pare ,pare ,passive,0,34,26,157543.93
V9673,central_pacific,minerva_reefs,minerva_reefs_1,0,Fished,-23.6318,-178.9265,370.7778572,307.0266041,307.0266041,3.06E-05,pare ,pare ,passive,1,60,25,32467.03038
V9713,central_pacific,fiji,fiji_3,0,Fished,-18.18,-178.8101,66.69631367,61.96094022,61.96094022,0.001065712,pare ,pare ,passive,0,34,16,60014.64204
V9779,central_pacific,fiji,fiji_1,15,Restricted,-18.0048,178.6834,48.87220219,44.79233009,44.79233009,0.254019425,pare ,pare ,passive,0,1,26,29.91006642
V10025,sw_pacific,new_caledonia,new_caledonia_7,0,Fished,-21.0572,165.9494,87.31950327,48.58066279,48.58066279,2.801571902,pare5 ,pare ,active,14,29,34,19814.16968
V10026,sw_pacific,new_caledonia,new_caledonia_9,0,Fished,-21.6264,166.6661,96.65362346,64.00851649,64.00851649,3.647123986,pare5 ,pare ,active,44,24,39,24.4850723
V10094,sw_pacific,new_caledonia,new_caledonia_12,0,Fished,-21.9672,165.8847,130.1032208,107.1845271,107.1845271,12.56664162,pare5 ,pare ,active,2,87,57,33017.55513
V10463,sw_pacific,new_caledonia,new_caledonia_5,11,Restricted,-20,164,44.03433603,38.41327332,38.41327332,2.780672141,pare5 ,pare ,active,684,52,42,7030.194023
V10478,sw_pacific,new_caledonia,new_caledonia_2,5,Restricted,-19.8943,165.8284,376.7199286,311.634362,311.634362,0.629343304,pare5 ,pare ,active,2,85,53,17048.39214
