"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(Richness)","cond(SelfR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"626",5.59291032803687,"+",0.0607499761284099,NA,"+",NA,-0.140442405747094,-0.068740172915188,NA,NA,0.530843423996294,NA,NA,NA,-0.00493793907925078,-0.215662666815509,NA,NA,NA,45655.5027809709,45740.9262694353,0.101923224660968,0.441784859688301,"Gamma(log)",14,-22813.7513904854,45655.6306348522,7.21837934689393,0.00173346532716519
"1896",5.57188943728854,"+",NA,-0.00119193596524614,"+",NA,-0.12780931647885,NA,NA,-0.0829400880491308,0.531116245630013,NA,NA,NA,NA,-0.179924437921396,NA,NA,NA,45655.5429028687,45734.8647135856,0.0974072827501975,0.44859169941126,"Gamma(log)",13,-22814.7714514343,45655.653675845,7.24142033966928,0.00171360953999517
"913",5.5959428954215,"+",0.0771927749404888,NA,"+","+",-0.136695063229571,NA,NA,-0.0825358345978336,0.535053438560784,NA,NA,NA,NA,-0.197306437329352,NA,NA,NA,45655.5333713153,45753.1602152746,0.0975965698088493,0.451018299815308,"Gamma(log)",16,-22811.7666856577,45655.6990734171,7.28681791178678,0.0016751508180679
"950",5.59516071217875,"+",0.0803903282079949,NA,"+","+",-0.136576357820558,NA,NA,NA,0.53323607397212,NA,NA,NA,NA,-0.197983529659436,NA,NA,-0.081045260716225,45655.6990360308,45753.3258799901,0.0974636568797334,0.452771466925297,"Gamma(log)",16,-22811.8495180154,45655.8647381326,7.45248262730456,0.00154198545740666
"120",5.59637289303192,"+",0.0685363031441749,0.00636205293491047,"+",NA,-0.139466687259246,-0.0689162258569107,NA,NA,0.528435412632328,-0.0346349512925612,NA,NA,NA,-0.219025420251281,NA,NA,NA,45655.7736015511,45747.2987677629,0.102466222287702,0.443568502306254,"Gamma(log)",15,-22812.8868007756,45655.9197647667,7.50750926143519,0.00150013863479934
"213",5.59783692247684,"+",0.0707515380091209,NA,"+","+",-0.141688880505985,-0.0687760577939301,NA,NA,0.531695346991652,-0.0338409459294912,NA,NA,NA,-0.231948227660363,NA,NA,NA,45655.7597275395,45759.4882492462,0.102602261154783,0.443745546236638,"Gamma(log)",17,-22810.8798637697,45655.9461992031,7.5339436978029,0.00148044143301313
"1966",5.56996265932411,"+",NA,-0.00134522993877756,"+",NA,-0.12749759143075,NA,NA,NA,0.529217740593954,NA,NA,NA,NA,-0.180949287592337,NA,NA,-0.0804389847905734,45655.8423087192,45735.1641194362,0.0972512054817048,0.450265585386337,"Gamma(log)",13,-22814.9211543596,45655.9530816955,7.54082619023393,0.00147535562531165
"211",5.5958123318228,"+",0.0679575708269121,NA,"+",NA,-0.138787378761515,-0.0689394982534128,NA,NA,0.52900521098926,-0.0347737789123494,NA,NA,0.000357656071888198,-0.218497886840114,NA,NA,NA,45655.8238694978,45747.3490357096,0.102587300414179,0.443293640601824,"Gamma(log)",15,-22812.9119347489,45655.9700327134,7.55777720808692,0.00146290407668257
"774",5.57584656298955,"+",NA,NA,"+",NA,-0.132980608615355,-0.0716137753029144,NA,NA,0.526878265826553,-0.0302105904774038,NA,NA,0.00754168252810358,-0.217129387170497,NA,NA,NA,45655.844840741,45741.2683292053,0.102872206999546,0.44122905529698,"Gamma(log)",14,-22813.9224203705,45655.9726946222,7.56043911696179,0.00146095831315869
"1951",5.5698399614844,"+",NA,-0.00143367226525423,"+",NA,-0.127756807723534,NA,NA,NA,0.529565771333416,NA,-0.0812380753474479,NA,NA,-0.179476705892069,NA,NA,NA,45655.8897840565,45735.2115947734,0.0971652923132288,0.450075356927939,"Gamma(log)",13,-22814.9448920283,45656.0005570328,7.58830152751034,0.00144074651722845
"680",5.57640967152943,"+",NA,0.00440555216181453,"+",NA,-0.133173647284843,-0.0717368232508423,NA,NA,0.527190056048992,-0.0291883044710106,NA,NA,NA,-0.21462653894816,NA,NA,NA,45655.875875972,45741.2993644364,0.102508071497352,0.441416596012176,"Gamma(log)",14,-22813.937937986,45656.0037298533,7.5914743480389,0.00143846271416857
"945",5.59431895600479,"+",0.0790680243110643,NA,"+","+",-0.136850360870942,NA,NA,NA,0.533530700092436,NA,-0.0809495938249971,NA,NA,-0.196794487007563,NA,NA,NA,45655.8536577406,45753.4805016999,0.0973733944409829,0.452541562656641,"Gamma(log)",16,-22811.9268288703,45656.0193598424,7.60710433707573,0.00142726494817344
"776",5.57698157557962,"+",NA,NA,"+","+",-0.135387057086607,-0.0716887084262327,NA,NA,0.53018253252782,-0.0281749556110259,NA,NA,NA,-0.227325324240327,NA,NA,NA,45656.0054280095,45753.6322719687,0.102587863359338,0.441551445035381,"Gamma(log)",16,-22812.0027140047,45656.1711301112,7.75887460591912,0.00132296423934638
"879",5.58468466823832,"+",0.0534167714069429,0.0113114045805784,"+",NA,-0.134640458037547,NA,NA,NA,0.531828707535493,NA,NA,NA,NA,-0.255993051582187,0.0847794275787833,NA,NA,45656.065663432,45741.4891518964,0.101444084155257,0.451279962200105,"Gamma(log)",14,-22814.032831716,45656.1935173133,7.78126180798427,0.00130823807861605
"995",5.56774987135161,"+",NA,0.0127974745531222,"+","+",-0.132164274492726,NA,NA,NA,0.533809860663368,NA,NA,NA,NA,-0.274619257466262,0.09962040688792,NA,NA,45656.1557020632,45753.7825460224,0.102188138818119,0.450607265513339,"Gamma(log)",16,-22812.0778510316,45656.3214041649,7.90914865960804,0.00122720328438392
"1999",5.57313301950986,"+",NA,NA,"+","+",-0.130077976670259,NA,NA,-0.0789945690514967,0.533096487765553,NA,NA,NA,NA,-0.19364708952086,NA,NA,NA,45656.2624253068,45747.7875915187,0.0973779865251016,0.44888768127841,"Gamma(log)",15,-22813.1312126534,45656.4085885224,7.99633301715949,0.00117485607317055
"2036",5.57139341092964,"+",NA,NA,"+","+",-0.129921731821226,NA,NA,NA,0.531257916060297,NA,NA,NA,NA,-0.194930709435667,NA,NA,-0.075636896128688,45656.6459231504,45748.1710893623,0.0972332369542313,0.450460869790424,"Gamma(log)",15,-22813.3229615752,45656.792086366,8.37983086075837,0.000969860266879856
"2031",5.57098875104918,"+",NA,NA,"+","+",-0.130194708263928,NA,NA,NA,0.531570582202581,NA,-0.0762200920979415,NA,NA,-0.193606710563661,NA,NA,NA,45656.7078903151,45748.2330565269,0.0971518676881843,0.450282392517335,"Gamma(log)",15,-22813.3539451575,45656.8540535307,8.44179802540748,0.000940271274978922
"338",5.58413536769536,"+",0.0555602690725252,0.0143436202651815,"+","+",-0.138069790358706,NA,NA,NA,0.534899043108462,NA,NA,NA,NA,-0.27571962488641,0.093866745870116,NA,NA,45656.7632329302,45760.4917546369,0.102044742636888,0.452225373520254,"Gamma(log)",17,-22811.3816164651,45656.9497045938,8.53744908850786,0.000896360694220171
"727",5.57543130302502,"+",NA,0.0052647502179101,"+",NA,-0.135379352583533,-0.0711929181527564,NA,NA,0.528114086266463,NA,NA,NA,0.00246314250009789,-0.21541990656407,NA,NA,NA,45657.1015235743,45742.5250120386,0.102175958378439,0.440253172429591,"Gamma(log)",14,-22814.5507617871,45657.2293774556,8.81712195027649,0.000779386024465283
"731",5.57475760424996,"+",NA,0.00713832174366184,"+","+",-0.138256737744956,-0.0712048455757192,NA,NA,0.530724071583687,NA,NA,NA,NA,-0.227962808364438,NA,NA,NA,45657.0802744775,45754.7071184367,0.102094418399849,0.440736475567587,"Gamma(log)",16,-22812.5401372387,45657.2459765792,8.83372107392643,0.000772944230978685
"798",5.57423510853001,"+",NA,NA,"+","+",-0.137614981224713,-0.0711763827846799,NA,NA,0.531266369672283,NA,NA,NA,0.00163924328381227,-0.227831835622086,NA,NA,NA,45657.141872004,45754.7687159633,0.102271931264323,0.440419208086925,"Gamma(log)",16,-22812.570936002,45657.3075741058,8.89531860050192,0.000749501363299081
"171",5.59311036530576,"+",0.0633053208304703,0.00916934845143078,"+","+",-0.144654339842175,-0.0684945255354012,NA,NA,0.532147341440146,NA,NA,NA,NA,-0.23225339264682,NA,NA,NA,45657.2568116259,45760.9853333326,0.102008734546054,0.442654167121695,"Gamma(log)",17,-22811.6284058129,45657.4432832895,9.03102778422181,0.000700331325094595
"235",5.59386376883125,"+",0.0641999879433146,NA,"+","+",-0.143431523018596,-0.0685905117562354,NA,NA,0.533674024919641,NA,NA,NA,-0.00668947235244204,-0.228780036522193,NA,NA,NA,45657.3231565792,45761.0516782859,0.101910829339444,0.442323396462307,"Gamma(log)",17,-22811.6615782896,45657.5096282428,9.09737273749488,0.000677480701846838
"345",5.59738627522326,"+",0.0797869022189723,NA,"+","+",-0.136295471604394,NA,NA,-0.0768480406859572,0.534358526688595,-0.0128255285825455,NA,NA,NA,-0.200075313478294,NA,NA,NA,45657.3310166837,45761.0595383904,0.0977576451914114,0.451549875561305,"Gamma(log)",17,-22811.6655083418,45657.5174883473,9.10523284199007,0.00067482339239458
"3008",5.58735833034921,"+",0.0670598308145402,NA,"+",NA,-0.140614499351972,NA,NA,NA,0.529386935894449,NA,NA,NA,NA,-0.21821874595281,NA,NA,NA,45657.4528634267,45730.6729963962,0.097546509309886,0.44974272182367,"Gamma(log)",12,-22816.7264317134,45657.5477828061,9.13552730083757,0.000664678713503069
"167",5.5934420595474,"+",0.0612309409833463,0.00682803662561627,"+",NA,-0.141186391644384,-0.0687101433258144,NA,NA,0.530152907031962,NA,NA,NA,-0.0045833058950402,-0.216506095819826,NA,NA,NA,45657.4449010411,45748.9700672529,0.101822004257842,0.442080827451453,"Gamma(log)",15,-22813.7224505205,45657.5910642567,9.17880875139963,0.00065044910887716
"4314",5.56761205591489,"+",NA,NA,"+",NA,-0.134109712229627,NA,NA,NA,0.527657929156113,NA,NA,NA,NA,-0.214210454040551,NA,NA,NA,45657.5161565369,45724.6346117589,0.0972983477479517,0.447823986358667,"Gamma(log)",11,-22817.7580782685,45657.5964485077,9.18419300246751,0.000648700373186795
"303",5.59608630473366,"+",0.0773759423880701,0.00262127155548401,"+","+",-0.137000928775335,NA,NA,-0.0822092253788612,0.534793111640334,NA,NA,NA,NA,-0.197734253035937,NA,NA,NA,45657.5247552614,45761.2532769681,0.0975526059450097,0.451127900381009,"Gamma(log)",17,-22811.7623776307,45657.711226925,9.29897141970287,0.000612520080814827
"340",5.59529260810241,"+",0.0805485081774192,0.00246110629431937,"+","+",-0.136865176682964,NA,NA,NA,0.532996615167187,NA,NA,NA,NA,-0.198389368660731,NA,NA,-0.0807308162402511,45657.6914481402,45761.4199698469,0.0974247159667665,0.452863576374764,"Gamma(log)",17,-22811.8457240701,45657.8779198038,9.4656642984919,0.000563538293386231
"28",5.59837942135679,"+",0.0714261657101134,0.00840507936751462,"+","+",-0.142622265750657,-0.0687393104615506,NA,NA,0.530902176156095,-0.0336779604921028,NA,NA,NA,-0.232891296870083,NA,NA,NA,45657.67146256,45767.5016620142,0.102462200177599,0.444102036439525,"Gamma(log)",18,-22810.83573128,45657.8799355865,9.46768008124491,0.000562970594137644
"1816",5.59069000873347,"+",0.075451227972858,NA,"+",NA,-0.138924564788686,NA,NA,NA,0.528085190428389,-0.0343967830786626,NA,NA,NA,-0.219058827426756,NA,NA,NA,45657.7871883534,45737.1089990703,0.0980037318910772,0.45139589576707,"Gamma(log)",13,-22815.8935941767,45657.8979613296,9.48570582436514,0.000557919409512729
"26",5.59630316824547,"+",0.0683819200189573,0.00638848658497555,"+",NA,-0.139477356105395,-0.0689102772866553,NA,NA,0.528363623263611,-0.0347056557261794,NA,NA,0.00067993701610941,-0.219283227048782,NA,NA,NA,45657.7731625408,45755.4000065001,0.102491681462663,0.443564309024726,"Gamma(log)",16,-22812.8865812704,45657.9388646425,9.52660913725413,0.000546624922585087
"258",5.57611838975716,"+",NA,0.00475135070408461,"+",NA,-0.133464601815351,-0.0716051284054807,NA,NA,0.526391781230898,-0.0301422019116511,NA,NA,0.00781135937775247,-0.217699667574682,NA,NA,NA,45657.8166448738,45749.3418110857,0.102803925698662,0.44143040036865,"Gamma(log)",15,-22813.9083224369,45657.9628080894,9.55055258415086,0.000540119896063867
"61",5.59824928889146,"+",0.0712517672432455,NA,"+","+",-0.141632829038359,-0.0687929719461605,NA,NA,0.531913231312532,-0.0336618170639754,NA,NA,-0.00215411863030714,-0.231159275069492,NA,NA,NA,45657.7557817715,45767.5859812257,0.102519933090597,0.443759963007907,"Gamma(log)",18,-22810.8778908857,45657.964254798,9.55199929271475,0.00053972933929677
"335",5.59445299245122,"+",0.079229202246989,0.00242059996748175,"+","+",-0.137133734957867,NA,NA,NA,0.533294615647152,NA,-0.0806319638830386,NA,NA,-0.197202994029102,NA,NA,NA,45657.8463175189,45761.5748392256,0.0973349179515111,0.452635095198385,"Gamma(log)",17,-22811.9231587594,45658.0327891825,9.62053367718909,0.000521547627484968
"260",5.57724310221585,"+",NA,0.00631432314216543,"+","+",-0.136038954648563,-0.0716822671237415,NA,NA,0.529577950686533,-0.0280166196195754,NA,NA,NA,-0.227992532297723,NA,NA,NA,45657.9553249883,45761.683846695,0.102484325035816,0.441816518540148,"Gamma(log)",17,-22811.9776624941,45658.1417966519,9.72954114658933,0.000493882119116448
"294",5.57620072036696,"+",NA,NA,"+","+",-0.135687750684185,-0.0715809074058875,NA,NA,0.529569492444514,-0.0288264046529597,NA,NA,0.00637829685007686,-0.229755694792821,NA,NA,NA,45657.9698813028,45761.6984030095,0.102837530470255,0.441552881394135,"Gamma(log)",17,-22811.9849406514,45658.1563529664,9.74409746110177,0.000490300616566671
"1003",5.57350000053795,"+",NA,NA,"+","+",-0.129769175384375,NA,NA,-0.0759063793981358,0.532696677479158,-0.0067930092103989,NA,NA,NA,-0.195048330417419,NA,NA,NA,45658.2043643652,45755.8312083245,0.0974577434020832,0.449144557542422,"Gamma(log)",16,-22813.1021821826,45658.3700664669,9.9578109616341,0.000440610804328019
"960",5.573152780858,"+",NA,0.000588471952592748,"+","+",-0.130141524261034,NA,NA,-0.078921363039819,0.53303653407038,NA,NA,NA,NA,-0.193740025495203,NA,NA,NA,45658.2619892829,45755.8888332422,0.0973682270194105,0.448911767477296,"Gamma(log)",16,-22813.1309946415,45658.4276913847,10.0154358793807,0.000428096867987103
"3182",5.56849536314096,"+",NA,NA,"+",NA,-0.13220093891837,NA,NA,NA,0.526458624737941,-0.0283493954349167,NA,NA,NA,-0.214436685834942,NA,NA,NA,45658.3555457495,45731.5756787189,0.0976596133465935,0.449051606316898,"Gamma(log)",12,-22817.1777728747,45658.4504651289,10.0382096235771,0.000423249832365474
"997",5.57141167955338,"+",NA,0.000527949470512248,"+","+",-0.129979706176685,NA,NA,NA,0.531205611520457,NA,NA,NA,NA,-0.195013008985082,NA,NA,-0.0755712381661874,45658.6455714659,45756.2724154252,0.0972243759182863,0.450481497381351,"Gamma(log)",16,-22813.3227857329,45658.8112735676,10.3990180623514,0.000353385102975678
"992",5.57100315536811,"+",NA,0.000463383051663065,"+","+",-0.130243055148582,NA,NA,NA,0.531522483691235,NA,-0.0761602430600167,NA,NA,-0.193680065374262,NA,NA,NA,45658.7076186396,45756.3344625989,0.0971445270228819,0.450299228508295,"Gamma(log)",16,-22813.3538093198,45658.8733207413,10.4610652360643,0.000342590144504013
"282",5.574482597631,"+",NA,0.00725675406985052,"+","+",-0.13838811162762,-0.0711630625399974,NA,NA,0.530511801058731,NA,NA,NA,0.00219251147020052,-0.228811270770245,NA,NA,NA,45659.0760069095,45762.8045286163,0.102175764795935,0.440729825068365,"Gamma(log)",17,-22812.5380034548,45659.2624785732,10.850223067886,0.000282013770919507
"1867",5.58738848770033,"+",0.0700683754241368,NA,"+","+",-0.143777708040209,NA,NA,NA,0.532064386236058,NA,NA,NA,NA,-0.231963103127015,NA,NA,NA,45659.2661971256,45750.7913633375,0.0976378680313476,0.450322792292705,"Gamma(log)",15,-22814.6330985628,45659.4123603412,11.0001048359554,0.000261651906373347
"50",5.59434479332724,"+",0.0648132491166504,0.00888227078456671,"+","+",-0.144439228970692,-0.0685488338320962,NA,NA,0.532771219897119,NA,NA,NA,-0.00608414652507008,-0.230001337625244,NA,NA,NA,45659.2249732157,45769.0551726699,0.101787200855144,0.442708066073133,"Gamma(log)",18,-22811.6124866078,45659.4334462422,11.0211907369085,0.000258907814114736
"1749",5.58784874649881,"+",0.0676674981285594,0.00730467266870425,"+",NA,-0.14140877804531,NA,NA,NA,0.528682127321068,NA,NA,NA,NA,-0.218982423145903,NA,NA,NA,45659.3866042567,45738.7084149737,0.0974246485884113,0.450083585631487,"Gamma(log)",13,-22816.6933021284,45659.497377233,11.0851217277304,0.000250762574432157
"1863",5.58773856700976,"+",0.0681480717038585,NA,"+",NA,-0.140542046736322,NA,NA,NA,0.529807163183768,NA,NA,NA,-0.00430774195790357,-0.216614302789273,NA,NA,NA,45659.4349249912,45738.7567357081,0.0973874077283827,0.449833542713799,"Gamma(log)",13,-22816.7174624956,45659.5456979674,11.13344246216,0.000244776660661195
"3112",5.56792414726107,"+",NA,0.00520330024407213,"+",NA,-0.134630246499582,NA,NA,NA,0.527149042936845,NA,NA,NA,NA,-0.214720047291856,NA,NA,NA,45659.4823164678,45732.7024494373,0.0972159045509042,0.448042476874072,"Gamma(log)",12,-22817.7411582339,45659.5772358472,11.1649803419059,0.000240947065896804
"3229",5.56745791487911,"+",NA,NA,"+",NA,-0.134260598574328,NA,NA,NA,0.527321435023604,NA,NA,NA,0.00364767417745622,-0.215626639394011,NA,NA,NA,45659.5029202314,45732.7230532008,0.097434588686917,0.447793696251779,"Gamma(log)",12,-22817.7514601157,45659.5978396107,11.1855841054639,0.000238477599623815
"3233",5.56684752083643,"+",NA,NA,"+","+",-0.136929343847562,NA,NA,NA,0.530222091729775,NA,NA,NA,NA,-0.227463068808482,NA,NA,NA,45659.5190899074,45744.9425783718,0.0973579594171472,0.448243629103781,"Gamma(log)",14,-22815.7595449537,45659.6469437887,11.2346882834245,0.000232693769474875
"834",5.59123422062784,"+",0.0759680453611874,0.00666466670490638,"+",NA,-0.139643517962297,NA,NA,NA,0.527447433531376,-0.0342926310169385,NA,NA,NA,-0.219750764920946,NA,NA,NA,45659.7319794419,45745.1554679063,0.0978965734863669,0.451669921976754,"Gamma(log)",14,-22815.8659897209,45659.8598333232,11.4475778178894,0.000209197446855357
"927",5.59264835860826,"+",0.0781562348045385,NA,"+","+",-0.14188482679999,NA,NA,NA,0.530751815833203,-0.0334939962918959,NA,NA,NA,-0.232672035165214,NA,NA,NA,45659.700379902,45757.3272238613,0.0980719715556672,0.451871151890833,"Gamma(log)",16,-22813.850189951,45659.8660820037,11.453826498444,0.000208544862824379
"5",5.59868461345202,"+",0.0717922169654403,0.0083328382241034,"+","+",-0.142572159340249,-0.0687521859235895,NA,NA,0.531070070832591,-0.0335463119486194,NA,NA,-0.00160024703006819,-0.23229814092854,NA,NA,NA,45659.6692916673,45775.6011688689,0.102402177704679,0.444109487347699,"Gamma(log)",19,-22810.8346458336,45659.9009989843,11.4887434790653,0.000204935582326641
"925",5.59059846841448,"+",0.0752331654602306,NA,"+",NA,-0.138935951634973,NA,NA,NA,0.527987202937461,-0.034497484077731,NA,NA,0.000956691995240699,-0.219417793749297,NA,NA,NA,45659.7863246872,45745.2098131515,0.0980387242127662,0.451387892932936,"Gamma(log)",14,-22815.8931623436,45659.9141785684,11.501923063166,0.000203589539397914
"69",5.57641482346871,"+",NA,0.00666523842988408,"+","+",-0.136398995945294,-0.0715654159372907,NA,NA,0.52888407775658,-0.0287100142446588,NA,NA,0.00686789030653415,-0.230647365678367,NA,NA,NA,45659.9142740629,45769.7444735171,0.102747650791264,0.441831987921925,"Gamma(log)",18,-22811.9571370315,45660.1227470895,11.7104915841846,0.000183427894477467
"2011",5.56815912641093,"+",NA,NA,"+",NA,-0.132498007643711,NA,NA,NA,0.525591473552718,-0.0294460272443349,NA,NA,0.00890941451387148,-0.217900838172576,NA,NA,NA,45660.278513943,45739.6003246599,0.0980063560150195,0.449024086650198,"Gamma(log)",13,-22817.1392569715,45660.3892869193,11.9770314140042,0.000160541380173319
"1917",5.56876769704016,"+",NA,0.00449211513925952,"+",NA,-0.132650592107857,NA,NA,NA,0.526023539984696,-0.0282544785590042,NA,NA,NA,-0.214876464736215,NA,NA,NA,45660.3303063376,45739.6521170545,0.0975878226360077,0.449233571164985,"Gamma(log)",13,-22817.1651531688,45660.4410793139,12.028823808585,0.000156437337813851
"2013",5.56925987459487,"+",NA,NA,"+","+",-0.13490676219402,NA,NA,NA,0.529033898920071,-0.0272337201372617,NA,NA,NA,-0.227566361639582,NA,NA,NA,45660.4570097457,45751.9821759575,0.0976915851225415,0.449393037287779,"Gamma(log)",15,-22815.2285048728,45660.6031729613,12.1909174559696,0.000144258771151866
