"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(grav_nei)","cond(grav_total)","cond(InflowMPA)","cond(InflowNei)","cond(Netflow)","cond(Outdegree)","cond(SelfR)","cond(temp)","cond(CorridorIndegree)","cond(Inflow)","cond(OutFlow)","cond(IndegreeNei)","cond(Indegree)","cond(IndegreeMPA)","cond(FE)","AIC","BIC","R2.R2m","R2.R2c","df","logLik","AICc","delta","weight"
"40",4.00227593232968,"+",0.0373879077872224,0.0157689227682205,"+",0.0912901724886878,NA,-0.0195867887247687,0.0516906200504626,-0.0511303776086813,-0.0099839034930298,-0.00461010655503359,0.177694570338436,NA,NA,NA,NA,NA,NA,NA,29214.2434709879,29316.5545053427,0.0285054093293526,0.746272154421376,17,-14590.121735494,29214.4462542881,3.84656574217297,0.00440528853775628
"2",4.00809427117321,"+",0.0409980489094255,0.0138991745043148,"+",0.0885843322939515,-0.012192677660254,-0.0242755770407271,0.047187657212086,-0.0527879299988074,NA,-0.00316753191582704,0.171954306561195,0.0181431202040969,NA,NA,NA,NA,NA,NA,29214.2382736975,29322.5676041908,0.0285887316520452,0.74606287312142,18,-14589.1191368488,29214.4649889776,3.86530043165112,0.00436421535501659
"2135",4.00416584605945,"+",0.0414243543309744,NA,"+",0.0913460540138509,NA,-0.0123657380796276,NA,-0.0522933063170253,NA,NA,0.178743858724257,NA,NA,NA,0.0410534485945964,NA,NA,NA,29214.339711101,29298.5958570402,0.0271322852025922,0.746017192872694,14,-14593.1698555505,29214.4787379133,3.87904936739869,0.00433431658358311
"905",4.00273677865412,"+",0.0363712650304069,NA,"+",0.0923664391295781,NA,NA,0.0426970866359285,-0.0500496431579983,NA,-0.00676917325456857,0.17761085679984,NA,NA,NA,NA,-0.00264001529076707,NA,NA,29214.4801907393,29304.754632817,0.0276926827664524,0.74552679397435,15,-14592.2400953696,29214.6391311366,4.03944259069249,0.00400029190741727
"2280",3.99608808825785,"+",NA,NA,"+",0.0921469039117171,NA,NA,0.0419172489503599,-0.0493853304876151,NA,-0.00433249701043935,0.172238807090686,0.0150833189535786,NA,NA,NA,NA,NA,NA,29214.5658162269,29298.8219621661,0.0278895336433134,0.741147748485285,14,-14593.2829081134,29214.7048430392,4.10515449325248,0.0038709942416441
"1545",4.00504784550257,"+",0.0413115458183368,NA,"+",0.0921054973262981,-0.0100742333394292,NA,NA,-0.0502820028726421,NA,NA,0.178371242288959,NA,NA,NA,0.0371637375975188,NA,NA,NA,29214.5865298806,29298.8426758199,0.0268924698062172,0.746020249361384,14,-14593.2932649403,29214.725556693,4.1258681470099,0.0038311099184617
"188",4.00720382737744,"+",0.0384844315275423,NA,"+",0.0906387226418678,-0.0112990374867638,NA,0.0381668222473032,-0.0483592504295397,NA,-0.00612919585152445,0.174304703045841,0.015220002450388,NA,NA,NA,NA,NA,NA,29214.5736541527,29310.8663923689,0.0278975587357673,0.745206366832065,16,-14591.2868270763,29214.7538462693,4.15415772332199,0.00377730113433526
"1704",3.99042304001575,"+",NA,NA,"+",0.0952023092670586,-0.00915943289990574,NA,0.0476524678914727,-0.0487103696544922,-0.0122268585192068,NA,0.17758250566905,NA,NA,NA,NA,NA,NA,NA,29214.6342671254,29298.8904130647,0.0276336515685207,0.742872873076034,14,-14593.3171335627,29214.7732939377,4.17360539180299,0.00374074928430063
"901",4.00621913670463,"+",0.0418505808952127,0.0149948471612748,"+",0.0904246378202942,NA,-0.0122545151104094,NA,-0.0523585092310405,NA,NA,0.176888028367131,NA,NA,NA,0.0410900838046216,NA,NA,NA,29214.7289470414,29305.0033891192,0.02733465004448,0.745899195631346,15,-14592.3644735207,29214.8878874388,4.28819889284932,0.00353244117961903
"254",4.00475054236898,"+",0.0367442238540959,0.0155201593700895,"+",0.0913658683174749,NA,NA,0.0430759948763493,-0.050143724702178,NA,-0.00633481570213509,0.175628712320211,NA,NA,NA,NA,-0.00292307226676357,NA,NA,29214.7587099021,29311.0514481184,0.0278992292099711,0.745469781919431,16,-14591.3793549511,29214.9389020187,4.33921347277646,0.00344347761135493
"267",3.99634329601314,"+",NA,0.0137032515200311,"+",0.0903035251984847,NA,-0.0221013443724353,0.0503975711887929,-0.0534841524465778,NA,-0.00148868386424114,0.169872675258963,0.0176251498289279,NA,NA,NA,NA,NA,NA,29214.7655441372,29311.0582823534,0.0285040416795033,0.741687815784044,16,-14591.3827720686,29214.9457362538,4.34604770780425,0.00343173092503446
"704",3.9891993672621,"+",NA,NA,"+",0.0946825242707783,-0.00994824664822882,-0.0190310729775172,0.0552666534867178,-0.0530367560476373,-0.0106264405048533,NA,0.177429478808245,NA,NA,NA,NA,NA,NA,NA,29214.790168232,29305.0646103097,0.0279687101530146,0.743197866163022,15,-14592.395084116,29214.9491086293,4.34942008338112,0.00342594925811343
"749",3.99690707906961,"+",NA,0.0140918826551987,"+",0.0917204552294254,-0.00860978294096276,NA,0.0424677825836586,-0.04990669693716,NA,NA,0.17027271731802,0.0132342790507083,NA,NA,NA,NA,NA,NA,29214.8126762986,29305.0871183763,0.0279119248186437,0.741778749779602,15,-14592.4063381493,29214.971616696,4.3719281500089,0.00338760965327811
"694",3.99237351754007,"+",NA,0.0155766948371287,"+",0.0942553663606386,-0.0090354164381408,NA,0.0481256799299577,-0.0486627645993837,-0.0127921759075439,NA,0.175740507738351,NA,NA,NA,NA,NA,NA,NA,29214.9025564458,29305.1769985236,0.0278792062978444,0.742725732730426,15,-14592.4512782229,29215.0614968432,4.46180829725563,0.00323874037812778
"2221",3.99113543777817,"+",NA,NA,"+",0.0950771923563852,NA,NA,0.0481134340543756,-0.0484469846362332,-0.0126393402376615,-0.00566931177922837,0.178392947920367,NA,NA,NA,NA,NA,NA,NA,29214.9312630574,29299.1874089966,0.0278484464852843,0.742024942639623,14,-14593.4656315287,29215.0702898697,4.4706013237228,0.00322453246871184
"2126",4.00444969950995,"+",0.0389120207689844,NA,"+",0.0910187635386721,NA,NA,NA,-0.0473374275804104,NA,NA,0.177239041521538,NA,0.00642779533015091,NA,0.0357883900423919,NA,NA,NA,29214.9773452205,29299.2334911598,0.0269565812797272,0.745618884681679,14,-14593.4886726103,29215.1163720329,4.51668348691237,0.00315108515511837
"564",4.00709562487435,"+",0.0417394230146418,0.0150130345807611,"+",0.0911734090409353,-0.00997350065241069,NA,NA,-0.0503664820319215,NA,NA,0.176518992937155,NA,NA,NA,0.0372358511091112,NA,NA,NA,29214.9722793699,29305.2467214476,0.0270967396271832,0.745901186703865,15,-14592.486139685,29215.1312197673,4.53153122132062,0.00312777853703961
"763",3.99008933289924,"+",NA,NA,"+",0.0946624628531281,-0.0100891796061007,NA,0.0532419162567526,-0.0553888629082699,NA,-0.00647455209371335,0.175348836961616,NA,NA,NA,NA,NA,-0.0206721886772832,NA,29215.0282206292,29305.3026627069,0.0278708917004113,0.742758894616869,15,-14592.5141103146,29215.1871610266,4.58747248061991,0.00304150479209748
"214",3.99114241123199,"+",NA,0.0155106282193933,"+",0.0937426032807798,-0.00982203714845346,-0.018965918915891,0.0557102573748535,-0.0529721242260247,-0.0111949733588417,NA,0.175590777883966,NA,NA,NA,NA,NA,NA,NA,29215.0702914066,29311.3630296228,0.0282196007148656,0.743054955506627,16,-14591.5351457033,29215.2504835232,4.65079497720944,0.00294671544640142
"1827",3.99277619526883,"+",NA,NA,"+",0.0946792997905855,-0.0092968956093967,NA,0.0460005224020484,-0.0517792255004002,NA,-0.00526573763072908,0.175424807166702,NA,NA,NA,NA,NA,NA,NA,29215.1233441448,29299.3794900841,0.0275556012141153,0.7418235763125,14,-14593.5616720724,29215.2623709572,4.66268241120997,0.00292925295118178
"23",4.00099924317149,"+",0.0391957422809569,NA,"+",0.0927933638417544,-0.0126761318474301,-0.0202346449979189,0.051810935224323,-0.0521888552250097,-0.00926417420721726,-0.00527533058145288,0.17970575731743,NA,NA,NA,NA,NA,NA,NA,29215.065794435,29317.3768287898,0.0282086952215211,0.746749760819646,17,-14590.5328972175,29215.2685777352,4.66888918928089,0.00292017643096234
"129",4.00205709624082,"+",0.0372629291332028,NA,"+",0.0935798638737408,-0.0117523501780359,NA,0.0442511360770335,-0.0478179933638435,-0.0111816407654252,-0.00735917978198461,0.180094979536019,NA,NA,NA,NA,NA,NA,NA,29215.1159908987,29311.4087291149,0.0278827062818231,0.745944223171122,16,-14591.5579954493,29215.2961830153,4.69649446933545,0.00288014717706599
"2120",4.00480670329602,"+",0.0398258901890946,NA,"+",0.0917439247578209,NA,NA,NA,-0.0497553229528747,NA,-0.00162796409738965,0.178476239218727,NA,NA,NA,0.0373544483324348,NA,NA,NA,29215.1753249449,29299.4314708841,0.0269955647033718,0.745490611910806,14,-14593.5876624724,29215.3143517572,4.71466321122716,0.00285410133589317
"945",3.99744463795595,"+",NA,0.0140265044758107,"+",0.0914941150173216,NA,NA,0.0426205099425285,-0.0496150507331194,NA,-0.00400024786024408,0.170760762262382,0.0133468689398237,NA,NA,NA,NA,NA,NA,29215.1579305143,29305.4323725921,0.0280593132052053,0.741122127053608,15,-14592.5789652572,29215.3168709117,4.71718236575543,0.00285050863785631
"31",4.00865041720715,"+",0.0387299528782404,0.0142448991558498,"+",0.0899606135827277,-0.0112609068095273,NA,0.0388530895482684,-0.0485792089297157,NA,-0.00580061244223711,0.172816274324884,0.0134584223615304,NA,NA,NA,NA,NA,NA,29215.1229620438,29317.4339963985,0.0280670398137284,0.745197504553179,17,-14590.5614810219,29215.325745344,4.72605679803382,0.00283788833513559
"1933",4.00451087865857,"+",0.0395657959110798,NA,"+",0.0915995963035943,NA,NA,NA,-0.0496753354220837,NA,NA,0.178131619432092,NA,NA,0.000368302026914674,0.0373111775422907,NA,NA,NA,29215.1923436031,29299.4484895423,0.0269499086135336,0.745680978785343,14,-14593.5961718015,29215.3313704154,4.73168186944895,0.00282991788669846
"934",3.99300944827263,"+",NA,0.0154990227925692,"+",0.094115033888455,NA,NA,0.0485256547052487,-0.0483773687965767,-0.0131721025512503,-0.00522900839643102,0.176498218529544,NA,NA,NA,NA,NA,NA,NA,29215.2182383556,29305.4926804333,0.0280777716280163,0.741933319147569,15,-14592.6091191778,29215.3771787529,4.77749020697593,0.00276583762376903
"765",3.99101864932512,"+",NA,NA,"+",0.0941450040331994,-0.0100570859622144,-0.0193796544577539,0.0537862611767973,-0.0556599376178744,NA,-0.00325884743899122,0.1753970444052,NA,NA,NA,NA,NA,NA,NA,29215.2251292165,29305.4995712943,0.0278573726363233,0.742454804009902,15,-14592.6125646083,29215.3840696139,4.78438106792964,0.00275632452030518
"1833",3.99188325724778,"+",NA,NA,"+",0.0944225637255797,-0.00923248453692942,NA,0.0456460337822196,-0.0515500325451107,NA,NA,0.174825161359298,NA,NA,NA,NA,-0.000875157577049344,NA,NA,29215.3041281617,29299.5602741009,0.0273956322983177,0.742534403545198,14,-14593.6520640808,29215.443154974,4.84346642803212,0.00267608636762318
"937",3.98968746270151,"+",NA,NA,"+",0.0944287208288362,NA,-0.0180470085802272,0.0550264292317326,-0.0523571799577899,-0.010999118233785,-0.00371735067318955,0.177972770771419,NA,NA,NA,NA,NA,NA,NA,29215.2983046181,29305.5727466958,0.0281108275493792,0.742558423283742,15,-14592.649152309,29215.4572450154,4.85755646950201,0.00265729953817901
"892",4.00654170247421,"+",0.0392883367805324,0.0153317167804539,"+",0.0899979863622024,NA,NA,NA,-0.0471646390891609,NA,NA,0.175232359981748,NA,0.00718274038009137,NA,0.0356691199340214,NA,NA,NA,29215.2983347724,29305.5727768502,0.0271613764692883,0.745494919422642,15,-14592.6491673862,29215.4572751698,4.85758662384251,0.0026572594739235
"1",4.00298103479135,"+",0.0394915782041383,0.0156924043075938,"+",0.0918005541718563,-0.0125616229155533,-0.0202417494037252,0.0521921976788187,-0.0520979771967406,-0.00979840320427205,-0.00484071276419076,0.177794288701425,NA,NA,NA,NA,NA,NA,NA,29215.3080316073,29323.6373621006,0.0284422065056018,0.746682139014264,18,-14589.6540158037,29215.5347468874,4.93505834143434,0.00255629631744983
"20",4.00403667366443,"+",0.0375592395111606,0.015691970909644,"+",0.0925848200973514,-0.0116375559048179,NA,0.0446307679258892,-0.0477281716395757,-0.0117149109583571,-0.0069227021335555,0.178188845760345,NA,NA,NA,NA,NA,NA,NA,29215.3610668386,29317.6721011934,0.0281091195951371,0.745872874468994,17,-14590.6805334193,29215.5638501388,4.96416159288856,0.0025193673897964
"225",3.99197641752702,"+",NA,0.015132282438408,"+",0.0936850307290262,-0.00996223350991061,NA,0.0535409276355977,-0.0554174968060367,NA,-0.00602007698585467,0.173365679866067,NA,NA,NA,NA,NA,-0.0206856357224308,NA,29215.38591061,29311.6786488263,0.0280932925359734,0.74266146441176,16,-14591.692955305,29215.5661027266,4.96641418068975,0.00251653143902872
"738",3.99466445320157,"+",NA,0.0151189403995779,"+",0.0937023103079364,-0.00916983646825744,NA,0.0462961318110215,-0.0518063033929935,NA,-0.00480988120566523,0.173447289383292,NA,NA,NA,NA,NA,NA,NA,29215.4856564736,29305.7600985513,0.0277729272264409,0.741723208817603,15,-14592.7428282368,29215.644596871,5.04490832501324,0.00241967798714371
"886",4.00677878610711,"+",0.0402011711639845,0.015034680006448,"+",0.0907853367798219,NA,NA,NA,-0.049799832578136,NA,-0.00116069565285116,0.176551759231413,NA,NA,NA,0.0374389289236604,NA,NA,NA,29215.5582904052,29305.8327324829,0.0271859329826581,0.745423509962593,15,-14592.7791452026,29215.7172308026,5.11754225660479,0.00233337916504251
"804",4.00657609136835,"+",0.0399876641418202,0.0150951419923108,"+",0.0906036806404733,NA,NA,NA,-0.0499022933855315,NA,NA,0.176110532512754,NA,NA,0.000987459059998492,0.0372202029776131,NA,NA,NA,29215.5625824244,29305.8370245022,0.0271386539704405,0.745591791626415,15,-14592.7812912122,29215.7215228218,5.12183427585114,0.00232837708008074
"229",3.99500748313061,"+",NA,NA,"+",0.0914520977509675,-0.00948501485766512,-0.0227408086317013,0.0504360440985289,-0.0541152193446296,NA,-0.00192243137033581,0.17142149144052,0.0190064047575341,NA,NA,NA,NA,NA,NA,29215.5694174097,29311.8621556259,0.0283141847119994,0.741890697375683,16,-14591.7847087048,29215.7496095263,5.14992098032599,0.00229590738590595
"227",3.99290614242991,"+",NA,0.0151503925665431,"+",0.0931657677898675,-0.00993106996841575,-0.0194163569812441,0.0540958475128118,-0.0556926783347768,NA,-0.00280026506817481,0.173410279504965,NA,NA,NA,NA,NA,NA,NA,29215.5789446556,29311.8716828718,0.0280820209949881,0.7423560359821,16,-14591.7894723278,29215.7591367722,5.15944822624078,0.00228499655694451
"266",3.99156384225046,"+",NA,0.0154932241061447,"+",0.093469174144353,NA,-0.0180478381193875,0.0554379646612785,-0.0522853363873193,-0.0115326709349431,-0.00327974663216063,0.176073645671025,NA,NA,NA,NA,NA,NA,NA,29215.5840864521,29311.8768246684,0.0283462129000668,0.74247061556352,16,-14591.7920432261,29215.7642785687,5.16459002275951,0.00227912960816928
"2275",3.99257835973238,"+",NA,NA,"+",0.0942337014442568,NA,NA,0.0459249754901604,-0.051305532538389,NA,-0.00514930667253497,0.175466420220052,NA,NA,NA,NA,-0.000794541136949746,NA,NA,29215.6455965788,29299.9017425181,0.0275829539833858,0.741728322289397,14,-14593.8227982894,29215.7846233912,5.18493484520877,0.00225606288556249
"744",3.99382967690437,"+",NA,0.0152704027532166,"+",0.0934757556736139,-0.00912433063752037,NA,0.0461145298036465,-0.0516896985974633,NA,NA,0.172912204059623,NA,NA,NA,NA,-0.00115960774633504,NA,NA,29215.6332710451,29305.9077131228,0.0276248587279243,0.742393989409208,15,-14592.8166355225,29215.7922114424,5.19252289647193,0.00224751954222819
"183",4.00337981748652,"+",0.0384007788202436,NA,"+",0.0929217345917053,-0.0119943803804789,NA,0.0432603685135768,-0.0510107025288237,NA,-0.00710169601663633,0.177814432610569,NA,NA,NA,NA,-0.00339734507754234,NA,NA,29215.6267516294,29311.9194898456,0.0276284055590698,0.74595034068776,16,-14591.8133758147,29215.806943746,5.20725520001724,0.00223102479814624
"616",4.00471566843161,"+",0.0432802623272174,NA,"+",0.0918242929744599,-0.01051007666125,-0.0127387493673529,NA,-0.0530905786679581,NA,NA,0.178907581307578,NA,NA,NA,0.0409106090883169,NA,NA,NA,29215.6815006537,29305.9559427314,0.0270691474454954,0.74640087359993,15,-14592.8407503268,29215.8404410511,5.24075250510577,0.00219396931987106
"26",4.00538177717522,"+",0.0387555751322628,0.015459479481005,"+",0.0919196190948323,-0.0118986205838499,NA,0.0436334260580813,-0.0510973775593745,NA,-0.00666590544500528,0.175837107201727,NA,NA,NA,NA,-0.00367322763773115,NA,NA,29215.9180220582,29318.229056413,0.0278386950950192,0.74589009767702,17,-14590.9590110291,29216.1208053584,5.52111681249153,0.00190699789809379
"940",3.99445167260129,"+",NA,0.0151969141285992,"+",0.0932717668489155,NA,NA,0.0463262513062792,-0.051406940932162,NA,-0.00470750987208202,0.173503427362002,NA,NA,NA,NA,-0.00104832978541449,NA,NA,29215.9921327454,29306.2665748231,0.0277960542319321,0.74164200021391,15,-14592.9960663727,29216.1510731428,5.55138459680529,0.00187835488438579
"761",3.9961021344325,"+",NA,NA,"+",0.0926589501860366,-0.00875141322405441,NA,0.0423827711774476,-0.0500730287155617,NA,-0.00450378750529655,0.172354890761415,0.0146750297702439,NA,NA,NA,NA,NA,NA,29216.1002052642,29306.374647342,0.0278617902633721,0.741297130539831,15,-14593.0501026321,29216.2591456616,5.65945711563836,0.00177954919828611
"179",4.00675426433318,"+",0.0436863744028785,0.0149346738021477,"+",0.0909013382567403,-0.0104058744071088,-0.0126245907354199,NA,-0.0531486815274044,NA,NA,0.177057039746109,NA,NA,NA,0.040948712173596,NA,NA,NA,29216.0830786149,29312.3758168311,0.0272745975472829,0.746280051228001,16,-14592.0415393074,29216.2632707314,5.66358218550158,0.00177588259844707
"817",4.00413398541757,"+",0.041397395975021,NA,"+",0.0908999170957011,NA,-0.013350789510629,NA,-0.0534125507928049,NA,NA,0.177718657007326,NA,NA,0.00411626580845154,0.0402728035904023,NA,NA,NA,29216.263869894,29306.5383119717,0.0270572340795448,0.746237433379896,15,-14593.131934947,29216.4228102913,5.82312174538674,0.00163972370972628
"39",3.99634207803649,"+",NA,0.0136687381840988,"+",0.0908301707493332,-0.00942496455023876,-0.0224674746245343,0.0510213582201911,-0.0542859210434918,NA,-0.00163051512055386,0.169983804473175,0.017264376642097,NA,NA,NA,NA,NA,NA,29216.2269164059,29318.5379507607,0.0284844237680381,0.74186321463033,17,-14591.113458203,29216.4296997061,5.83001116017476,0.00163408505866644
"913",4.00413229908002,"+",0.0414026539270161,NA,"+",0.0913341805347943,NA,-0.0123953750077817,NA,-0.0522828080812843,NA,0.000172360854412508,0.178718596467769,NA,NA,NA,0.041067898685044,NA,NA,NA,29216.339515811,29306.6139578888,0.0271286767006304,0.746036471117028,15,-14593.1697579055,29216.4984562084,5.89876766242378,0.00157886273429492
"607",4.00498277063199,"+",0.040645283766861,NA,"+",0.0914986985250252,-0.00995749483106866,NA,NA,-0.0480902084383772,NA,NA,0.177413780793066,NA,0.00622163536997009,NA,0.0356005309232637,NA,NA,NA,29216.3845185525,29306.6589606302,0.0268924025888861,0.745974050329583,15,-14593.1922592762,29216.5434589498,5.94377040389736,0.00154373287576242
"702",3.99125408519576,"+",NA,NA,"+",0.0955612479531896,-0.00926837499984896,NA,0.0484919034816841,-0.0491306460476713,-0.0126086154549408,-0.00582723451008357,0.178417258045784,NA,NA,NA,NA,NA,NA,NA,29216.4094575312,29306.6838996089,0.0278089849663291,0.742161198154465,15,-14593.2047287656,29216.5683979285,5.96870938257416,0.00152460283392706
"601",4.00538905787705,"+",0.0415987524582436,NA,"+",0.0922296279904586,-0.0101214828538727,NA,NA,-0.0504687546326638,NA,-0.00185602447086259,0.178655551960862,NA,NA,NA,0.0371028071195018,NA,NA,NA,29216.5635781768,29306.8380202546,0.0269348085322255,0.74582647713652,15,-14593.2817890884,29216.7225185742,6.12283002823824,0.00141152914470904
