"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(CorridorIndegreeBR)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(InflowLR)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"1905",3.99241367717108,"+",NA,0.0199102428809953,NA,NA,"+",0.0946499733907605,0.0299153868153631,NA,NA,NA,NA,NA,NA,NA,NA,NA,31589.4228445707,31662.6429775401,0.00527190056469566,0.773030502028763,"Gamma(log)",12,-15782.7114222853,31589.5177639501,42.7052826909348,1.96577411425692e-11
"2202",4.00282221062619,"+",0.0669791630934803,NA,NA,NA,"+",NA,NA,NA,NA,0.0633628318186603,NA,NA,NA,NA,NA,0.0385392003959181,31589.4380714892,31662.6582044586,0.00584710309572866,0.776212458611488,"Gamma(log)",12,-15782.7190357446,31589.5329908685,42.7205096094149,1.95086460166494e-11
"2155",4.0031007920663,"+",0.067111197036838,NA,NA,NA,"+",NA,NA,NA,NA,0.0628652778058831,0.0388838772784818,NA,NA,NA,NA,NA,31589.449648778,31662.6697817475,0.00586744563413664,0.776088273016342,"Gamma(log)",12,-15782.724824389,31589.5445681574,42.7320868982933,1.93960436234039e-11
"1171",3.99180538698322,"+",0.0703776010938724,NA,NA,NA,"+",NA,0.0341835871079937,NA,NA,NA,NA,NA,0.0813765517037229,-0.014230527631334,NA,NA,31589.4606161087,31668.7824268256,0.0058524699574388,0.777877016939109,"Gamma(log)",13,-15781.7303080543,31589.571389085,42.7589078258352,1.91376700102415e-11
"152",3.99245861827724,"+",0.0620444170097621,0.0239351766871245,"+",NA,NA,NA,0.0337998269310187,NA,0.00999525743203578,NA,NA,NA,0.0738196318341572,-0.0143242671200659,NA,NA,31589.5551634103,31674.9786518746,0.00596559288377726,0.778848976794958,"Gamma(log)",14,-15780.7775817051,31589.6830172915,42.8705360324238,1.80987801553412e-11
"147",3.99207889824558,"+",0.0625854027182572,0.0241001945154388,"+",NA,NA,NA,0.0338456572178246,NA,0.00765828379042708,NA,NA,NA,0.0732063696808859,NA,-0.0145987374689982,NA,31589.57001481,31674.9935032744,0.00594509317104091,0.779009359582731,"Gamma(log)",14,-15780.785007405,31589.6978686913,42.8853874321794,1.79648818055074e-11
"535",3.99461571464816,"+",0.0662032368022239,NA,NA,NA,"+",NA,0.034173026737946,NA,0.00906819937558556,NA,NA,0.0236972741274187,0.0628500762476975,NA,NA,NA,31589.5871447518,31675.0106332162,0.00598862346708089,0.777110652765701,"Gamma(log)",14,-15780.7935723759,31589.7149986331,42.9025173739683,1.78116701788988e-11
"2825",3.99397485267951,"+",NA,NA,NA,NA,NA,0.0945099879907761,NA,NA,0.0101888966714255,NA,NA,NA,NA,NA,NA,NA,31589.7045217239,31638.5179437035,0.00461422660862316,0.772325213718504,"Gamma(log)",8,-15786.8522608619,31589.7482774213,42.9357961621281,1.75177469135906e-11
"2444",3.99950027193163,"+",0.0718799398190907,NA,NA,NA,NA,NA,0.0343666207479281,NA,NA,0.0657968756611584,NA,NA,NA,NA,NA,NA,31589.698241631,31644.6133413581,0.00524845687145474,0.777714608720741,"Gamma(log)",9,-15785.8491208155,31589.7529528772,42.9404716180652,1.74768430164051e-11
"2108",3.99461570217664,"+",0.057121958633355,NA,"+",NA,NA,NA,NA,0.036600552879404,NA,NA,NA,NA,0.0500410149599398,NA,NA,NA,31589.6746516528,31656.7931068748,0.0056699842511624,0.777835283612386,"Gamma(log)",11,-15783.8373258264,31589.7549436236,42.9424623644809,1.74594556899839e-11
"2109",3.99712037838087,"+",0.0668301978554568,NA,NA,NA,"+",NA,NA,0.0357479020813063,NA,NA,NA,NA,0.0552217872292206,NA,NA,NA,31589.6965223525,31662.9166553219,0.00568685763926717,0.777476448499795,"Gamma(log)",12,-15782.8482611762,31589.7914417319,42.9789604727412,1.71437267771895e-11
"2173",4.00297898292808,"+",0.0652381399537323,NA,NA,0.0380540596334495,"+",NA,NA,NA,NA,NA,NA,NA,0.060554640930572,NA,NA,NA,31589.7333333783,31662.9534663477,0.00596216458300782,0.775599307325377,"Gamma(log)",12,-15782.8666666891,31589.8282527577,43.0157714985471,1.6831073788317e-11
"199",3.98501309501335,"+",0.0613610937065375,0.0246744429032512,"+",NA,"+",NA,0.0337684488449082,NA,NA,NA,NA,NA,0.0850378393086555,NA,-0.0174617544642248,NA,31589.6965590825,31687.3234030417,0.00635854698156722,0.778428202563246,"Gamma(log)",16,-15778.8482795412,31589.8622611842,43.0497799250697,1.65472941823867e-11
"1821",3.9992171930205,"+",0.0707066045576614,NA,NA,NA,NA,NA,0.0345105601349584,NA,0.016349196704318,0.0655244922416079,NA,NA,NA,NA,NA,NA,31589.7957598028,31650.8125372773,0.00532350306786316,0.778307068547017,"Gamma(log)",10,-15784.8978799014,31589.8626494349,43.0501681757669,1.6544082244905e-11
"2674",3.99593498534768,"+",NA,NA,NA,NA,NA,0.093396791025544,NA,NA,0.0102334576088895,NA,NA,NA,NA,NA,0.0177196293182569,NA,31589.8237472931,31644.7388470202,0.00467350913272621,0.771901622699684,"Gamma(log)",9,-15785.9118736465,31589.8784585393,43.0659772801446,1.64138241774604e-11
"819",4.00245999302025,"+",0.0643067498789886,0.0218772498454584,NA,0.0352043841977075,"+",NA,NA,NA,0.00979955072148191,NA,NA,NA,0.0604785812995763,NA,NA,NA,31589.7575173501,31675.1810058145,0.00619072167244432,0.776377891222351,"Gamma(log)",14,-15780.8787586751,31589.8853712314,43.0728899723035,1.63571902502222e-11
"1191",3.97715774867296,"+",NA,0.021993021039297,"+",NA,NA,NA,0.0322503741970098,0.0498809845588717,NA,0.0552464151693576,NA,NA,NA,NA,NA,NA,31589.8229595711,31663.0430925405,0.00613684252566985,0.776916749738948,"Gamma(log)",12,-15782.9114797855,31589.9178789505,43.1053976913317,1.60934718050399e-11
"1524",3.99787418884534,"+",0.0592679210774218,NA,"+",NA,NA,NA,NA,0.0463405714403084,-0.000738481731251392,0.051287750193632,NA,NA,NA,NA,NA,NA,31589.8262195129,31663.0463524823,0.00596485534644312,0.777513143374737,"Gamma(log)",12,-15782.9131097564,31589.9211388922,43.1086576331218,1.60672612813964e-11
"95",4.00075173779206,"+",0.0674911756434668,0.0218435024835912,"+",0.03497041975317,NA,NA,0.0333481321798677,0.0486258197433821,-0.000933205408136416,NA,NA,NA,NA,NA,NA,NA,31589.8417439628,31675.2652324272,0.00582835335289451,0.778743594091345,"Gamma(log)",14,-15780.9208719814,31589.9695978441,43.1571165849928,1.56826383829106e-11
"1533",3.99446449907348,"+",0.0570807172007466,NA,"+",NA,"+",NA,NA,0.0446742605795391,NA,0.0635561769121597,NA,NA,NA,NA,NA,NA,31589.871520592,31675.2950090564,0.00648964161149997,0.777137939215501,"Gamma(log)",14,-15780.935760296,31589.9993744733,43.1868932141515,1.54508798571378e-11
"433",3.99977676809178,"+",0.0708462287935567,0.0228330319535741,NA,NA,NA,NA,0.0346215942037787,NA,0.017747201000363,0.0664482466755999,NA,NA,NA,-0.00491779891449385,NA,NA,31589.9161319861,31663.1362649556,0.00556930231971134,0.778741125176455,"Gamma(log)",12,-15782.9580659931,31590.0110513655,43.1985701063531,1.53609335566983e-11
"799",3.99035365453292,"+",0.0561254875713242,0.0251287173369775,"+",NA,"+",NA,NA,0.0364261355586234,NA,NA,NA,NA,0.0586133732246825,NA,NA,NA,31589.8842943061,31681.409460518,0.0063691515222014,0.777839074870297,"Gamma(log)",15,-15779.9421471531,31590.0304575217,43.2179762626074,1.52126059989806e-11
"2007",3.99373184699248,"+",NA,NA,NA,NA,"+",0.0950495472695571,0.0299638429965098,NA,NA,NA,NA,NA,NA,NA,0.0196740725630654,NA,31589.9687017676,31663.1888347371,0.00520567557644329,0.772252533565567,"Gamma(log)",12,-15782.9843508838,31590.063621147,43.2511398878705,1.49624333072093e-11
"1165",3.99035471073568,"+",0.0623488676429165,NA,"+",NA,NA,NA,0.0335912343892023,NA,NA,NA,NA,NA,0.0749131772561805,NA,-0.0152469913160712,NA,31590.005697297,31663.2258302664,0.00568014837539938,0.778410105571798,"Gamma(log)",12,-15783.0028486485,31590.1006166763,43.2881354172096,1.46882058537204e-11
"2436",3.99478436758602,"+",0.0721103369855216,NA,NA,NA,NA,NA,0.0333643686830292,0.060132038928768,NA,NA,NA,NA,NA,NA,NA,NA,31590.0479340653,31644.9630337924,0.00501744007384586,0.780147701718918,"Gamma(log)",9,-15786.0239670327,31590.1026453115,43.2901640523924,1.4673314901491e-11
"534",3.992393534737,"+",0.0569598567532806,NA,"+",NA,NA,NA,0.0335742203904717,NA,0.008927431448155,NA,NA,0.0239088831295327,0.0575659534901473,NA,NA,NA,31590.0433621905,31669.3651729074,0.00589373693120042,0.777462461990047,"Gamma(log)",13,-15782.0216810952,31590.1541351667,43.3416539076024,1.43003727545635e-11
"1054",4.00023098713605,"+",0.0716409167017592,0.0224344768230535,NA,NA,NA,NA,0.0344715959284172,NA,NA,0.0656407900782858,NA,NA,NA,-0.00151364732487334,NA,NA,31590.0907549456,31657.2092101676,0.00549021323167758,0.778055732234474,"Gamma(log)",11,-15784.0453774728,31590.1710469164,43.3585656573268,1.41799604054206e-11
"1115",3.99193373564152,"+",0.0682196086440662,NA,NA,NA,"+",NA,0.0342815602569211,NA,0.00840322783258549,NA,NA,NA,0.0738053856644564,NA,NA,NA,31590.0777279317,31669.3995386486,0.00578751464553616,0.77807538616492,"Gamma(log)",13,-15782.0388639658,31590.1885009079,43.3760196487929,1.40567503602143e-11
"201",3.9860740804392,"+",0.0608575074740557,0.0244362783900043,"+",NA,"+",NA,0.033696624667673,NA,NA,NA,NA,NA,0.0852008846232649,-0.0148386260984667,NA,NA,31590.0252740644,31687.6521180237,0.00638953173664582,0.778083044286842,"Gamma(log)",16,-15779.0126370322,31590.1909761661,43.3784949069923,1.40393640780249e-11
"2079",4.00194882692794,"+",0.0699328659117535,0.0243210015258813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719026984648942,NA,-0.0148011072822124,NA,31590.150493,31651.1672704745,0.00524545395529837,0.777735123865388,"Gamma(log)",10,-15785.0752465,31590.2173826321,43.4049013729564,1.38552174238832e-11
"2172",4.00207391928634,"+",0.0579165714005798,NA,"+",0.0366681071966202,NA,NA,NA,NA,NA,NA,NA,NA,0.0562126124919811,NA,NA,NA,31590.1565221127,31657.2749773347,0.00591696100189865,0.775645477063211,"Gamma(log)",11,-15784.0782610564,31590.2368140835,43.4243328244265,1.37212557525995e-11
"327",3.99669783951198,"+",0.0583081727882879,0.0232068130634403,"+",NA,"+",NA,NA,0.0453409184113301,0.000526645440304234,0.0621899008275385,NA,NA,NA,NA,NA,NA,31590.0733533605,31687.7001973198,0.00675378580822478,0.777441182755666,"Gamma(log)",16,-15779.0366766803,31590.2390554623,43.426574203153,1.37058871005783e-11
"2154",3.99828481073903,"+",0.0585445584654857,NA,"+",NA,NA,NA,NA,NA,NA,0.0534672314612591,0.0413221565091222,NA,NA,NA,NA,NA,31590.1877465975,31657.3062018195,0.00575687095461472,0.776522078380587,"Gamma(log)",11,-15784.0938732988,31590.2680385683,43.4555573092002,1.35086997373402e-11
"1083",4.00169438951409,"+",0.0687282947356198,NA,NA,0.0403548993540829,NA,NA,0.0334520728352593,NA,0.00144599899736944,NA,0.0398702261458035,NA,NA,NA,NA,NA,31590.1948458716,31657.3133010936,0.00534476057522782,0.77750255762375,"Gamma(log)",11,-15784.0974229358,31590.2751378424,43.4626565832841,1.34608337600461e-11
"2201",3.99789890621476,"+",0.0581941932364352,NA,"+",NA,NA,NA,NA,NA,NA,0.0539537681342843,NA,NA,NA,NA,NA,0.0408903255165963,31590.214738291,31657.333193513,0.00573222679082834,0.776685167790473,"Gamma(log)",11,-15784.1073691455,31590.2950302618,43.4825490026815,1.33276131033028e-11
"1170",3.99112793917891,"+",0.0619781531696465,NA,"+",NA,NA,NA,0.0335275266383558,NA,NA,NA,NA,NA,0.0753145515054536,-0.0135058117605522,NA,NA,31590.2068751389,31663.4270081083,0.00569977704615374,0.778108840924489,"Gamma(log)",12,-15783.1034375694,31590.3017945182,43.4893132591133,1.32826135470052e-11
"2502",3.9916881225563,"+",NA,NA,NA,NA,"+",0.0960285752911636,0.029793591417923,NA,NA,NA,NA,NA,NA,NA,NA,NA,31590.2331302978,31657.3515855198,0.00513218621245995,0.772720892378742,"Gamma(log)",11,-15784.1165651489,31590.3134222686,43.5009410095081,1.32056141389107e-11
"1074",3.99947783269651,"+",0.0689695982034964,NA,NA,0.0411216912486518,"+",NA,0.0334834649014506,0.0465180586155172,NA,NA,NA,NA,NA,NA,NA,NA,31590.2560525107,31669.5778632276,0.00567358001249471,0.778340793453423,"Gamma(log)",13,-15782.1280262553,31590.3668254869,43.5543442278031,1.28576690118113e-11
"1427",4.00466617279667,"+",0.0654532299246466,0.0239928029034908,NA,NA,NA,NA,NA,NA,0.00903574600077474,NA,NA,0.0229597195832681,0.0550856133246137,NA,NA,NA,31590.3059424408,31657.4243976628,0.00543424971560433,0.776745140696051,"Gamma(log)",11,-15784.1529712204,31590.3862344116,43.5737531524828,1.27334957390487e-11
"844",4.00064230957695,"+",0.0596757212132606,0.0234805754589596,"+",NA,NA,NA,NA,NA,-0.00243158657941204,0.0522988050016597,NA,NA,NA,NA,NA,0.043097596062979,31590.2864633877,31669.6082741046,0.0060160191812919,0.776825743009824,"Gamma(log)",13,-15782.1432316939,31590.397236364,43.5847551048792,1.26636413917732e-11
"803",4.00064090522707,"+",0.059675728609682,0.023480407959769,"+",NA,NA,NA,NA,NA,0.0010895098561703,0.0522988383509134,0.0418251185082613,NA,NA,NA,NA,NA,31590.286463525,31669.6082742419,0.00601608813567904,0.776824085466528,"Gamma(log)",13,-15782.1432317625,31590.3972365013,43.5847552421656,1.26636405225003e-11
"658",3.9935729335547,"+",NA,0.0202814393652976,NA,NA,"+",0.0923889307283894,0.0302544501314887,NA,0.0109674363256242,NA,NA,NA,NA,NA,0.01972069995702,NA,31590.2939737192,31675.7174621836,0.00539559904785908,0.7730570007536,"Gamma(log)",14,-15781.1469868596,31590.4218276005,43.609346341389,1.2508887438932e-11
"27",3.98779632669098,"+",0.0558138409468683,0.0242055883282727,"+",NA,"+",NA,0.0337609181410772,NA,0.00982918783715074,NA,NA,0.0231486464855127,0.066457824543083,NA,NA,NA,31590.2657744721,31693.9942961789,0.00655382303741064,0.777527979562687,"Gamma(log)",17,-15778.1328872361,31590.4522461358,43.6397648766288,1.23200759044966e-11
"1340",3.99261448550855,"+",NA,NA,NA,NA,"+",0.0943701521067557,0.0301484724870664,NA,0.0065136108851702,NA,NA,NA,NA,0.0221115488425918,NA,NA,31590.376496968,31669.6983076849,0.00530757182867338,0.772793126614987,"Gamma(log)",13,-15782.188248484,31590.4872699442,43.6747886850935,1.21062060151696e-11
"891",3.99694628193999,"+",0.0573894671478151,0.0234026474326677,"+",NA,"+",NA,NA,NA,NA,0.0648480720091972,NA,NA,NA,NA,NA,0.040441991124697,31590.3563373662,31681.881503578,0.00653417910076485,0.776560417471854,"Gamma(log)",15,-15780.1781686831,31590.5025005818,43.6900193226356,1.20143635459478e-11
"2083",4.00254121423863,"+",0.0694106589720435,0.0241334678431742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719058459818873,-0.0123587944496189,NA,NA,31590.4405654835,31651.457342958,0.00525502271980189,0.777474548874156,"Gamma(log)",10,-15785.2202827417,31590.5074551156,43.6949738564617,1.19846375954129e-11
"857",3.99748376532695,"+",0.0577611007298683,0.023391281706275,"+",NA,"+",NA,NA,NA,NA,0.0643438565580736,0.0407658940156517,NA,NA,NA,NA,NA,31590.3782903521,31681.903456564,0.00655781352277057,0.776403125472409,"Gamma(log)",15,-15780.1891451761,31590.5244535677,43.711972308618,1.18832090934815e-11
"2533",4.00466846471834,"+",0.0682184249039492,NA,NA,0.0378371407609106,NA,NA,NA,0.0463652144332405,NA,NA,NA,NA,NA,NA,NA,NA,31590.5235351597,31645.4386348868,0.00507027079498924,0.777538677339467,"Gamma(log)",9,-15786.2617675798,31590.5782464059,43.7657651467562,1.15678533034846e-11
"1193",3.97480062426513,"+",NA,0.023363164849764,"+",NA,NA,NA,0.0320711174193199,0.0383276350979272,NA,NA,NA,NA,0.0564329711538301,NA,NA,NA,31590.5001182986,31663.720251268,0.00577740765423131,0.777117229375311,"Gamma(log)",12,-15783.2500591493,31590.595037678,43.7825564188352,1.14711403687711e-11
"1215",3.99152393182538,"+",NA,0.020263039675756,NA,NA,"+",0.0933714349756277,0.0300826787229289,NA,0.010952897282333,NA,NA,NA,NA,NA,NA,NA,31590.5736019795,31669.8954126964,0.00532082727334885,0.773521525563439,"Gamma(log)",13,-15782.2868009897,31590.6843749557,43.8718936966034,1.0970015740768e-11
"818",4.00272986367788,"+",0.0578491958726668,0.0206987452536384,"+",0.0342742523731502,NA,NA,NA,NA,0.0091539469147069,NA,NA,NA,0.0554136796070084,NA,NA,NA,31590.6036571771,31669.925467894,0.00608970181342946,0.776407234745499,"Gamma(log)",13,-15782.3018285885,31590.7144301534,43.9019488942286,1.08063952360715e-11
"446",4.0014454915755,"+",0.0670245316240705,0.0219563672165417,"+",0.0370499366027277,NA,NA,0.0333440479286704,NA,NA,NA,0.0427149530085984,NA,NA,NA,NA,NA,31590.6963906244,31670.0182013413,0.00558923959309139,0.777712401716074,"Gamma(log)",13,-15782.3481953122,31590.8071636006,43.9946823415048,1.03167768107234e-11
"158",3.98549929091911,"+",0.058186172698535,0.0248350371326851,"+",NA,"+",NA,0.0338957999003923,NA,0.00919828581718168,NA,NA,NA,0.0770162881579145,NA,NA,NA,31590.642237179,31688.2690811382,0.00631513488875406,0.778466091326398,"Gamma(log)",16,-15779.3211185895,31590.8079392807,43.9954580215744,1.03127763274698e-11
"472",4.00113828598924,"+",0.0667008601114441,0.0219077519593823,"+",0.037768908058112,NA,NA,0.033392788166207,NA,NA,NA,NA,NA,NA,NA,NA,0.0421581706700152,31590.7208745911,31670.042685308,0.00557160146994257,0.777870218352451,"Gamma(log)",13,-15782.3604372956,31590.8316475674,44.0191663082696,1.0191248923297e-11
"1114",3.99066920626604,"+",0.0594982648421661,NA,"+",NA,NA,NA,0.0337028107568546,NA,0.0080200916981134,NA,NA,NA,0.0681483697239723,NA,NA,NA,31590.7577376873,31663.9778706568,0.00564956002863856,0.778433168902856,"Gamma(log)",12,-15783.3788688437,31590.8526570667,44.0401758075932,1.00847527417975e-11
"2052",4.00272597654063,"+",0.0674483010399943,0.0245164427160006,NA,NA,NA,NA,NA,NA,0.00817700036677359,NA,NA,NA,0.0653732434256367,NA,NA,NA,31590.8127345583,31651.8295120328,0.00521354704199484,0.777682417799959,"Gamma(log)",10,-15785.4063672791,31590.8796241904,44.0671429312351,9.94968698480879e-12
"562",3.99037454273286,"+",0.0704560611176301,NA,NA,NA,"+",NA,0.0342796753452443,NA,0.00757616855315036,NA,NA,NA,0.0799518685545681,NA,-0.0162886028384345,NA,31590.7593212505,31676.1828097149,0.00584866168854411,0.778460097303246,"Gamma(log)",14,-15781.3796606253,31590.8871751318,44.0746938726625,9.91219305613944e-12
"567",3.99088594655328,"+",0.0699681445464111,NA,NA,NA,"+",NA,0.0342594295487554,NA,0.0100996979741728,NA,NA,NA,0.0804196429389556,-0.0156101908047318,NA,NA,31590.7628621413,31676.1863506057,0.00585963670163003,0.778298217805713,"Gamma(log)",14,-15781.3814310706,31590.8907160226,44.0782347634522,9.89465958519645e-12
"1797",3.99644847149635,"+",0.0707538756454478,0.026088513899673,NA,NA,NA,NA,0.0334314290243005,NA,NA,NA,0.0563213620762885,NA,NA,NA,NA,NA,31590.8299004909,31651.8466779655,0.00502191959542737,0.779195951422059,"Gamma(log)",10,-15785.4149502455,31590.896790123,44.0843088639158,9.86465459340634e-12
"2557",4.00400767280274,"+",0.0664947839047517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0232451650013308,0.0563088972660176,NA,NA,NA,31590.8845027153,31645.7996024424,0.00514941584646239,0.776059627501516,"Gamma(log)",9,-15786.4422513577,31590.9392139615,44.1267327024107,9.6576100064703e-12
"96",3.99966655153989,"+",0.0686874183026129,0.0220380719016626,NA,0.0374602702454231,"+",NA,0.0335831314453296,0.0486133167830416,-0.00031768152838397,NA,NA,NA,NA,NA,NA,NA,31590.8501410924,31682.3753073042,0.00588747870896107,0.778787877701359,"Gamma(log)",15,-15780.4250705462,31590.996304308,44.183823048832,9.38582932363532e-12
"1858",3.99865153734061,"+",0.0708920389652061,NA,NA,NA,"+",NA,0.0345352669485678,NA,NA,0.0785136410962889,NA,NA,NA,NA,NA,NA,31590.9143427227,31664.1344756922,0.0057239636716273,0.777274912100947,"Gamma(log)",12,-15783.4571713614,31591.0092621021,44.1967808429908,9.32521606699365e-12
"587",3.98703377961402,"+",0.0558333104311491,NA,"+",NA,"+",NA,0.0334797098240643,NA,NA,NA,NA,0.0237505340754337,0.067661148900733,NA,NA,NA,31590.9895503213,31682.5147165332,0.00629138504500726,0.776775521941419,"Gamma(log)",15,-15780.4947751607,31591.1357135369,44.3232322778094,8.75387464192475e-12
"1113",3.99736274382422,"+",0.0697234136303137,NA,NA,NA,"+",NA,0.0346788762636961,NA,0.0163172491874973,0.0781818946985058,NA,NA,NA,NA,NA,NA,31591.0344192322,31670.3562299491,0.00578257714029249,0.777868728730011,"Gamma(log)",13,-15782.5172096161,31591.1451922085,44.3327109493766,8.71248524718056e-12
"151",3.99766434808282,"+",0.0701752829930186,0.0227429458915266,NA,NA,"+",NA,0.0347892901390825,NA,0.0181382312124976,0.0801575534499573,NA,NA,NA,-0.00743479634223055,NA,NA,31590.9996147292,31682.524780941,0.00604560090003816,0.778340318496895,"Gamma(log)",15,-15780.4998073646,31591.1457779448,44.3332966856688,8.70993401138471e-12
"871",3.99784136129816,"+",0.0566072604285034,0.0210045305100013,"+",0.0356063853436868,"+",NA,NA,NA,NA,NA,NA,NA,0.065359068166142,NA,NA,NA,31591.0760132076,31682.6011794194,0.00661447731376468,0.775663210814954,"Gamma(log)",15,-15780.5380066038,31591.2221764232,44.4096951640458,8.38349569978034e-12
"1406",4.00506475958205,"+",0.0679728920277987,0.0218703970073991,NA,0.0343141621221021,NA,NA,NA,0.0486392674901213,-0.00115923080588935,NA,NA,NA,NA,NA,NA,NA,31591.156325489,31658.274780711,0.00529423405149983,0.777946091630381,"Gamma(log)",11,-15784.5781627445,31591.2366174598,44.4241362006505,8.32318053108067e-12
