"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowBR)","cond(IndegreeBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"1642",5.69278811104273,"+",0.272897424144165,0.0457479395155164,NA,"+",NA,-0.0627923960843053,NA,NA,NA,NA,-0.0592487993572873,NA,-0.0796504223505451,NA,NA,-0.17464742052901,NA,NA,45963.8005642346,46055.3257304465,0.0269058624879268,0.414949537899571,"Gamma(log)",15,-22966.9002821173,45963.9467274502,339.581442855808,1.66308015661667e-75
"4807",5.69760676507373,"+",0.266797809933035,0.0648221992536799,NA,NA,-0.0906867302037788,-0.0630340586190741,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.179376210770772,NA,NA,45963.8706149581,46030.9890701801,0.0248196875083664,0.41802705753174,"Gamma(log)",11,-22970.9353074791,45963.9509069289,339.585622334482,1.65960838140894e-75
"3144",5.68964055013706,"+",0.271011348301705,0.0504294211412882,NA,NA,NA,-0.0627582186529126,NA,-0.000874234055651453,NA,NA,-0.0794989292491772,NA,NA,NA,NA,-0.200379038165411,NA,NA,45964.0734260884,46037.2935590578,0.0252547256453384,0.413628522833174,"Gamma(log)",12,-22970.0367130442,45964.1683454677,339.803060873302,1.48863916464077e-75
"3301",5.69984339922675,"+",0.280697780567225,NA,NA,"+",-0.0781624370158008,-0.0636562320570653,NA,NA,NA,NA,-0.0792422115784238,NA,NA,NA,NA,-0.183487392795485,NA,NA,45964.1239692494,46049.5474577138,0.0263419253878123,0.418044199403705,"Gamma(log)",14,-22968.0619846247,45964.2518231307,339.886538536251,1.42778395269074e-75
"3177",5.68759205457095,"+",0.267970611279972,0.0437547664598583,NA,"+",NA,-0.0621670812751691,NA,NA,NA,NA,NA,NA,NA,-0.117357688278558,NA,-0.154477816453645,NA,NA,45964.1310162354,46049.5545046998,0.0265402299802193,0.416394203963947,"Gamma(log)",14,-22968.0655081177,45964.2588701167,339.893585522266,1.42276201848802e-75
"6527",5.68127580466743,"+",0.266244237682203,0.0446298624824402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.106715017841445,NA,NA,-0.153076956060144,NA,NA,45964.2910404133,46025.3078178878,0.0251986531190215,0.422607048392689,"Gamma(log)",10,-22972.1455202066,45964.3579300454,339.992645450977,1.35400937916969e-75
"5337",5.68408067577277,"+",0.267115340903165,0.0543596045454165,NA,NA,NA,NA,NA,NA,NA,NA,-0.0897990559025812,NA,NA,NA,NA,-0.226342770613741,0.0612886058187924,NA,45964.296293409,46031.414748631,0.0257148753137725,0.424043687399866,"Gamma(log)",11,-22971.1481467045,45964.3765853798,340.011300785336,1.34143835065324e-75
"2038",5.69411247844425,"+",0.276690624389024,0.0667514396288737,NA,"+",-0.0824038906083534,NA,NA,NA,NA,NA,-0.0863081102324109,NA,NA,NA,NA,-0.21766329258284,0.0557286709658573,NA,45964.2747328899,46055.7998991017,0.0275331045950979,0.431362102371671,"Gamma(log)",15,-22967.1373664449,45964.4208961055,340.055611511023,1.31204510855526e-75
"3722",5.69364870922739,"+",0.28361591077136,0.0636532611620672,NA,"+",-0.0882767824514906,NA,NA,NA,NA,NA,-0.0767568311943092,NA,NA,NA,NA,-0.192370853752545,NA,NA,45964.2986352159,46049.7221236803,0.026795917765717,0.431660294275792,"Gamma(log)",14,-22968.1493176079,45964.4264890972,340.061204502737,1.30838110541737e-75
"3259",5.69301488418181,"+",0.2738670970071,NA,NA,"+",NA,-0.0628988860350831,NA,NA,NA,NA,-0.0589895183301417,NA,-0.0854198949612933,NA,NA,-0.164695461916675,NA,NA,45964.314827437,46049.7383159014,0.0266647446576489,0.413302827356419,"Gamma(log)",14,-22968.1574137185,45964.4426813183,340.077396723864,1.29783107207417e-75
"5543",5.68767215231575,"+",0.278723574666013,NA,NA,"+",-0.0743425806358577,NA,NA,NA,NA,NA,NA,NA,NA,-0.117791016984939,NA,-0.130010674788206,NA,NA,45964.3927428428,46043.7145535597,0.0268108453217341,0.430672058396015,"Gamma(log)",13,-22969.1963714214,45964.5035158191,340.13823122465,1.25894896064092e-75
"4907",5.68771052104648,"+",0.269121794096163,NA,NA,"+",NA,-0.0622594986754992,NA,NA,NA,NA,NA,NA,NA,-0.123159585185719,NA,-0.144732949194973,NA,NA,45964.4388951432,46043.7607058601,0.0263423029409816,0.414992373346918,"Gamma(log)",13,-22969.2194475716,45964.5496681194,340.184383524997,1.23022990243224e-75
"3838",5.69253402790345,"+",0.283037454614376,NA,NA,"+",-0.0728782604962746,NA,NA,NA,NA,NA,-0.0573580387716742,NA,-0.0802410248763188,NA,NA,-0.149893426923747,NA,NA,45964.5395978114,46049.9630862758,0.0270535130845678,0.428953627052233,"Gamma(log)",14,-22968.2697989057,45964.6674516927,340.302167098285,1.15987156344544e-75
"1828",5.70019532461893,"+",0.27458628710471,NA,NA,"+",-0.0723933431240789,-0.0632692025321429,NA,NA,NA,NA,-0.0877309773166836,NA,NA,NA,NA,-0.205352685762308,0.048919438159538,NA,45964.5540681091,46056.0792343209,0.0269080975987992,0.417669045385672,"Gamma(log)",15,-22967.2770340546,45964.7002313247,340.334946730261,1.14101642019495e-75
"7267",5.68068539500392,"+",0.267246280979812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111700356814054,NA,NA,-0.144119510210859,NA,NA,45964.6872739566,46019.6023736837,0.0250114002273946,0.421105405131688,"Gamma(log)",9,-22973.3436369783,45964.7419852028,340.376700608358,1.11744242260709e-75
"3691",5.68999639497442,"+",0.274831089291254,0.0568085772496605,NA,"+",-0.084251575226134,NA,NA,NA,NA,NA,NA,NA,-0.0982579845027441,NA,NA,-0.147844008535826,NA,NA,45964.6736311545,46050.0971196189,0.0268047775770979,0.430231140622385,"Gamma(log)",14,-22968.3368155773,45964.8014850358,340.436200441371,1.08468823672421e-75
"6535",5.68324826912014,"+",0.274172224751965,0.0506148683084467,NA,NA,NA,NA,NA,NA,NA,NA,-0.0791862768529044,NA,NA,NA,NA,-0.201079562414403,NA,NA,45964.7928092116,46025.8095866861,0.0249074332445422,0.423941323817672,"Gamma(log)",10,-22972.3964046058,45964.8596988437,340.494414249282,1.05357137499884e-75
"5492",5.68940340918577,"+",0.282306310061332,NA,NA,NA,-0.0760720758946764,NA,NA,-0.000553086647609448,NA,NA,-0.0788373384099251,NA,NA,NA,NA,-0.173813075780721,NA,NA,45965.0367505771,46032.1552057991,0.0253015111848711,0.427502662643045,"Gamma(log)",11,-22971.5183752885,45965.1170425479,340.751757953454,9.26365744584195e-76
"4874",5.68892394869816,"+",0.272228783726258,NA,NA,NA,NA,-0.0629140376459608,NA,-0.00366380473275988,NA,NA,-0.0803999706734427,NA,NA,NA,NA,-0.191396142670472,NA,NA,45965.107394814,46032.225850036,0.0248550849588332,0.411771023795617,"Gamma(log)",11,-22971.553697407,45965.1876867848,340.822402190417,8.9421569060862e-76
"1684",5.69405127310147,"+",0.264911337854192,0.0559653363024363,NA,"+",NA,-0.0622806727923446,NA,NA,NA,NA,-0.0908777285529312,NA,NA,NA,NA,-0.239515227673603,0.0660144470809626,NA,45965.1760206624,46056.7011868742,0.0267611326752514,0.414702051425054,"Gamma(log)",15,-22967.5880103312,45965.322183878,340.956899283585,8.36058397532549e-76
"3198",5.69765748046238,"+",0.263484327912167,0.0661534705038344,NA,NA,-0.0883687282399353,-0.0628307579255778,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.189225503108076,0.0222855995171238,NA,45965.5145207163,46038.7346536858,0.0249456919152344,0.41774818399465,"Gamma(log)",12,-22970.7572603581,45965.6094400957,341.244155501234,7.24201997344084e-76
"5474",5.68481551880738,"+",0.279656275420448,NA,NA,"+",NA,NA,NA,NA,NA,NA,-0.0545991554014093,NA,NA,-0.0979089053519905,NA,-0.157871236254525,NA,NA,45965.5916130854,46044.9134238023,0.0267644705416505,0.426295407899541,"Gamma(log)",13,-22969.7958065427,45965.7023860616,341.337101467208,6.91316238405926e-76
"5402",5.6817929243589,"+",0.272878232398363,0.043480645052153,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.154479127901105,NA,-0.121753897187189,45965.6530916942,46044.9749024111,0.0264556792702484,0.426906623628475,"Gamma(log)",13,-22969.8265458471,45965.7638646704,341.398580075991,6.70388951082429e-76
"6623",5.68342632875692,"+",0.268880591110643,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0901403339408181,NA,NA,NA,NA,-0.215606962638223,0.0556967982529372,NA,45965.7748590355,46026.7916365101,0.0251876011377756,0.422036000743114,"Gamma(log)",10,-22972.8874295178,45965.8417486676,341.47646407321,6.44784446417311e-76
"3199",5.69697343378971,"+",0.267412462980335,0.0642593101789947,NA,NA,-0.090288023934575,-0.0632070463091218,NA,-0.00985081789295284,NA,NA,NA,NA,NA,NA,NA,-0.175298452873824,NA,NA,45965.7784416896,46038.9985746591,0.0248529915285593,0.418286400203565,"Gamma(log)",12,-22970.8892208448,45965.873361069,341.508076474536,6.34672976550213e-76
"6280",5.71268856542384,"+",0.267395954362803,NA,NA,NA,-0.0941590671172803,-0.0637527032619987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168368039909307,45965.8371292543,46026.8539067289,0.0237798673451527,0.417457202572912,"Gamma(log)",10,-22972.9185646272,45965.9040188864,341.538734292008,6.25018319146654e-76
"7276",5.68268218274038,"+",0.27525356783124,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0803963793459538,NA,NA,NA,NA,-0.193228179527681,NA,NA,45965.8516009052,46020.7667006323,0.0245222377175008,0.422067142755764,"Gamma(log)",9,-22973.9258004526,45965.9063121514,341.541027556967,6.24302063561071e-76
"6687",5.68192829304019,"+",0.274066722090938,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.144954189816335,NA,-0.127372339861835,45965.9309286615,46039.151061631,0.0262784511568367,0.425590392413806,"Gamma(log)",12,-22970.9654643308,45966.0258480409,341.660563446465,5.88081993386975e-76
"3120",5.68942079830999,"+",0.264107775138298,0.0454395140353576,NA,"+",NA,-0.0622909370310781,NA,NA,NA,NA,NA,NA,-0.106308722328907,NA,NA,-0.161584636377908,NA,NA,45965.9441486538,46051.3676371182,0.0259742992398302,0.413048436071091,"Gamma(log)",14,-22968.9720743269,45966.0720025351,341.706717940688,5.74666076510695e-76
"3146",5.69294391242976,"+",0.272411991280989,0.0516953918264505,NA,"+",NA,-0.0627130962448879,NA,NA,NA,NA,-0.0797242893721833,NA,NA,NA,NA,-0.211046781089204,NA,NA,45966.0314504182,46051.4549388825,0.0257726696312815,0.414393699888236,"Gamma(log)",14,-22969.0157252091,45966.1593042994,341.794019705005,5.50120999676993e-76
"1830",5.69998062595353,"+",0.280997583137623,NA,NA,"+",-0.0779301823046097,-0.0637528385742167,NA,-0.00584263113082675,NA,NA,-0.0787190733279695,NA,NA,NA,NA,-0.181158952998703,NA,NA,45966.0955442216,46057.6207104334,0.0263585154351597,0.418187271339721,"Gamma(log)",15,-22968.0477721108,45966.2417074371,341.876422842717,5.27915738389097e-76
"4817",5.71482742637708,"+",0.266350642363341,0.0361109965844697,NA,NA,-0.100279610933554,-0.0637391633773005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.165914820142912,45966.1979090185,46033.3163642405,0.0239357632019756,0.419048575758589,"Gamma(log)",11,-22972.0989545093,45966.2782009893,341.912916394918,5.18370329420614e-76
"2040",5.69364143671341,"+",0.283591202117098,0.0636838622611491,NA,"+",-0.0883030767190479,NA,NA,0.00050416233531849,NA,NA,-0.076800651602639,NA,NA,NA,NA,-0.192574611709094,NA,NA,45966.2984252464,46057.8235914582,0.026795343676669,0.431646095287266,"Gamma(log)",15,-22968.1492126232,45966.444588462,342.079303867577,4.76990308063626e-76
"5463",5.68952750712088,"+",0.275064808356929,NA,NA,"+",-0.0747270717695389,NA,NA,NA,NA,NA,NA,NA,-0.106392325575062,NA,NA,-0.136851741500383,NA,NA,45966.3859210313,46045.7077317482,0.0262019271147475,0.427382122683089,"Gamma(log)",13,-22970.1929605156,45966.4966940076,342.13140941313,4.64723869133484e-76
"4849",5.68964341641085,"+",0.265090567360448,NA,NA,"+",NA,-0.0623966804245779,NA,NA,NA,NA,NA,NA,-0.111906635620497,NA,NA,-0.151746965862235,NA,NA,45966.4299622128,46045.7517729298,0.0257488719833836,0.411428439693927,"Gamma(log)",13,-22970.2149811064,45966.5407351891,342.175450594681,4.54602226266358e-76
"3680",5.68631366517342,"+",0.276040819430955,0.0458949691567299,NA,"+",NA,NA,NA,NA,NA,NA,-0.0588139091334794,NA,-0.0796526210931595,NA,NA,-0.174993658527646,NA,NA,45966.5248139824,46051.9483024468,0.0265439348693225,0.425253250231736,"Gamma(log)",14,-22969.2624069912,45966.6526678637,342.287383269242,4.29858666165874e-76
"6556",5.69107960007155,"+",0.270169604997073,0.0648975254921972,NA,NA,-0.0901755464898623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.179855083201498,NA,NA,45966.5950231198,46027.6118005943,0.0242976490128282,0.428029020014049,"Gamma(log)",10,-22973.2975115599,45966.6619127519,342.296628157434,4.27876253837386e-76
"6259",5.71218515908626,"+",0.265835787900856,NA,NA,NA,-0.0945951969489679,-0.0636313175561789,NA,NA,NA,NA,NA,NA,NA,-0.166870546088982,NA,NA,NA,NA,45966.6416554346,46027.6584329091,0.0236140919357478,0.417292691824925,"Gamma(log)",10,-22973.3208277173,45966.7085450667,342.343260472277,4.18015231061461e-76
"6270",5.69596794799242,"+",0.266619905070807,NA,NA,NA,-0.0799653126627594,-0.0630503066033747,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.171371522298402,NA,NA,45966.6661936039,46027.6829710784,0.0237729545442711,0.414352416988797,"Gamma(log)",10,-22973.3330968019,45966.733083236,342.367798641557,4.12917900542279e-76
"5338",5.68325129558834,"+",0.274161330908277,0.0506250550419421,NA,NA,NA,NA,NA,0.000290124210913424,NA,NA,-0.0792182302094495,NA,NA,NA,NA,-0.201199523549226,NA,NA,45966.7927273873,46033.9111826093,0.0249088849632987,0.42389362170509,"Gamma(log)",11,-22972.3963636937,45966.8730193581,342.507734763676,3.85014395349603e-76
"5370",5.68122083448004,"+",0.271243579384069,0.0438865795892751,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117311915004389,NA,-0.154860340881285,NA,NA,45966.765880681,46046.0876913979,0.0261909497772402,0.426476470588535,"Gamma(log)",13,-22970.3829403405,45966.8766536573,342.511369062864,3.84315401877607e-76
"3303",5.69429482683306,"+",0.266728520784594,NA,NA,"+",NA,-0.0624405006016642,NA,NA,NA,NA,-0.0913212621276336,NA,NA,NA,NA,-0.227635306629218,0.0597700489861372,NA,45966.8726475417,46052.2961360061,0.0261421429919466,0.412529056696609,"Gamma(log)",14,-22969.4363237709,45967.000501423,342.635216828552,3.61238964791194e-76
"4796",5.71435096394198,"+",0.264818772979707,0.0365487820459471,NA,NA,-0.100799656832762,-0.0636218757262961,NA,NA,NA,NA,NA,NA,NA,-0.16447289055722,NA,NA,NA,NA,45966.9637240743,46034.0821792963,0.0237787479881836,0.418919926610816,"Gamma(log)",11,-22972.4818620371,45967.0440160451,342.678731450651,3.53464261289311e-76
"5494",5.69321133390754,"+",0.283853576507853,NA,NA,"+",-0.0777114884303805,NA,NA,NA,NA,NA,-0.078894646630055,NA,NA,NA,NA,-0.183931403600061,NA,NA,45966.9394163541,46046.261227071,0.0258500331960249,0.428323124555999,"Gamma(log)",13,-22970.469708177,45967.0501893303,342.684904735906,3.52374925493057e-76
"5452",5.68653152577256,"+",0.277007098796147,NA,NA,"+",NA,NA,NA,NA,NA,NA,-0.0585499750816829,NA,-0.0854398417325053,NA,NA,-0.165009277939992,NA,NA,45967.0517309049,46046.3735416218,0.0263165859107717,0.423688782797048,"Gamma(log)",13,-22970.5258654524,45967.1625038811,342.797219286709,3.33131884988918e-76
"6657",5.68133230481,"+",0.272391295666177,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.123129941827529,NA,-0.14508616067942,NA,NA,45967.0844207792,46040.3045537487,0.0260058442523509,0.425146045485492,"Gamma(log)",12,-22971.5422103896,45967.1793401586,342.814055564144,3.30339305223161e-76
"4876",5.69323946103427,"+",0.273471305158506,NA,NA,"+",NA,-0.0628235984486208,NA,NA,NA,NA,-0.081097204859411,NA,NA,NA,NA,-0.202565412166043,NA,NA,45967.2335407215,46046.5553514384,0.0253290414194145,0.412424007813732,"Gamma(log)",13,-22970.6167703607,45967.3443136977,342.979029103299,3.04184235082521e-76
"3866",5.69361395218692,"+",0.27764642789268,NA,NA,"+",-0.071849146752029,NA,NA,NA,NA,NA,-0.0875327941442958,NA,NA,NA,NA,-0.20614493379224,0.0497414087101439,NA,45967.319805879,46052.7432943433,0.026432407362687,0.427898766438972,"Gamma(log)",14,-22969.6599029395,45967.4476597603,343.082375165824,2.88865309688456e-76
"3202",5.69592870398149,"+",0.268604331599934,0.0668841402738456,NA,"+",-0.0933333588120059,-0.062992436864753,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190375750040839,NA,NA,45967.3950501115,46052.8185385758,0.0254899483124708,0.419094094127544,"Gamma(log)",14,-22969.6975250557,45967.5229039927,343.157619398313,2.78199479015219e-76
"4862",5.71390166621628,"+",0.269152440789735,NA,NA,NA,-0.0945093732269226,-0.0639248752689265,NA,NA,NA,NA,-0.0315123927253586,NA,NA,-0.155011137653409,NA,NA,NA,NA,45967.4488097325,46034.5672649545,0.0238328858209037,0.417456975739317,"Gamma(log)",11,-22972.7244048662,45967.5291017033,343.163817108827,2.77338713479867e-76
"4881",5.71388899808525,"+",0.269152080023835,NA,NA,NA,-0.094510612735542,-0.0639236357808052,NA,NA,NA,NA,-0.0184615566735147,NA,NA,NA,NA,NA,NA,-0.159727834555976,45967.4488114578,46034.5672666798,0.0238327022986538,0.417460780495067,"Gamma(log)",11,-22972.7244057289,45967.5291034286,343.163818834139,2.77338474232141e-76
"4950",5.71061107401547,"+",0.268289744694855,NA,NA,NA,-0.092396387258674,-0.0639443187432107,NA,NA,NA,NA,NA,-0.0154470219865556,NA,NA,NA,NA,NA,-0.163866658515283,45967.6208718476,46034.7393270696,0.0239154635567657,0.417486890003119,"Gamma(log)",11,-22972.8104359238,45967.7011638184,343.335879224003,2.54476500034089e-76
"4953",5.71406126129223,"+",0.266569709611891,NA,NA,NA,-0.0945540531540651,-0.0634849456471157,NA,0.0162270954992782,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177132981933266,45967.6211575388,46034.7396127608,0.0238785732265078,0.417279303078335,"Gamma(log)",11,-22972.8105787694,45967.7014495096,343.33616491517,2.54440151786118e-76
"6624",5.68251243307109,"+",0.275377365696774,NA,NA,NA,NA,NA,NA,-0.002506797333248,NA,NA,-0.0801197221109096,NA,NA,NA,NA,-0.192180434645933,NA,NA,45967.845763851,46028.8625413256,0.0245281260819059,0.42213098608668,"Gamma(log)",10,-22973.9228819255,45967.9126534831,343.547368888707,2.28940847331754e-76
"3151",5.71597045024276,"+",0.268036290731425,0.0357672030940988,NA,NA,-0.100534558575408,-0.0639024869139568,NA,NA,NA,NA,-0.0177698362550974,NA,NA,NA,NA,NA,NA,-0.157608964588758,45967.839495702,46041.0596286714,0.0239866724469612,0.419034921221623,"Gamma(log)",12,-22971.919747851,45967.9344150813,343.569130486896,2.2646329130555e-76
"3132",5.71596547428142,"+",0.268036614054667,0.0357669904137919,NA,NA,-0.100534722145373,-0.0639027094175879,NA,NA,NA,NA,-0.0306472008095164,NA,NA,-0.152954171293204,NA,NA,NA,NA,45967.8394967458,46041.0596297153,0.0239868248864393,0.41903100390531,"Gamma(log)",12,-22971.9197483729,45967.9344161252,343.569131530785,2.26463173104321e-76
"3724",5.68763435835414,"+",0.268037164820826,0.0561547145827482,NA,"+",NA,NA,NA,NA,NA,NA,-0.0906035603563465,NA,NA,NA,NA,-0.240143659449018,0.0667390032332861,NA,45967.8348680388,46053.2583565032,0.0264293768228989,0.424923764167059,"Gamma(log)",14,-22969.9174340194,45967.9627219201,343.597437325654,2.23280637217515e-76
"3218",5.71258831208669,"+",0.267320995964874,0.0366882974298416,NA,NA,-0.0985154327080136,-0.0639502749896137,NA,NA,NA,NA,NA,-0.0169325959532584,NA,NA,NA,NA,NA,-0.160957515798055,45967.9380329116,46041.1581658811,0.0240768697837481,0.419107026854437,"Gamma(log)",12,-22971.9690164558,45968.032952291,343.667667696573,2.15576159973521e-76
"3221",5.71608777449106,"+",0.265585929570986,0.0357737745799935,NA,NA,-0.100554944100304,-0.0634883530210141,NA,0.0151245981200727,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.174094693265858,45968.0099619675,46041.230094937,0.024028232972569,0.41886783752976,"Gamma(log)",12,-22972.0049809837,45968.1048813469,343.739596752435,2.07960826894715e-76
"1686",5.69307693039116,"+",0.272710613489944,0.0514271764379765,NA,"+",NA,-0.062804487276626,NA,-0.00540622975411049,NA,NA,-0.0792506277652574,NA,NA,NA,NA,-0.208780980219586,NA,NA,45968.0070374056,46059.5322036174,0.0257840863362515,0.414520632729161,"Gamma(log)",15,-22969.0035187028,45968.1532006212,343.787916026733,2.02996775073627e-76
"5392",5.69116111764737,"+",0.266739137898783,0.0662774258383019,NA,NA,-0.0877696475942302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190069526935811,0.0231300888870714,NA,45968.2122257056,46035.3306809276,0.0244323665638728,0.427712194529216,"Gamma(log)",11,-22973.1061128528,45968.2925176764,343.927233081944,1.89337581059216e-76
"4909",5.7135333944658,"+",0.264931654913808,NA,NA,NA,-0.0949864174337802,-0.063349163321141,NA,0.0166934224909855,NA,NA,NA,NA,NA,-0.176090621842611,NA,NA,NA,NA,45968.4158649888,46035.5343202108,0.0237190808781446,0.41712403114529,"Gamma(log)",11,-22973.2079324944,45968.4961569596,344.130872365182,1.71008270931658e-76
"4929",5.69597975801729,"+",0.264137527008048,NA,NA,NA,-0.0780138927259032,-0.0628983409740511,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178569057422942,0.0165434971601573,NA,45968.4689450416,46035.5874002636,0.0238381177146622,0.41407926628545,"Gamma(log)",11,-22973.2344725208,45968.5492370124,344.183952417989,1.66529404419975e-76
"4908",5.71037091398738,"+",0.266647430584941,NA,NA,NA,-0.0930421946925222,-0.0638067534416045,NA,NA,NA,NA,NA,-0.0138431239387363,NA,-0.162620566297645,NA,NA,NA,NA,45968.4698097562,46035.5882649782,0.0237294513424445,0.417320067172821,"Gamma(log)",11,-22973.2349048781,45968.550101727,344.184817132606,1.66457419777566e-76
"4930",5.69507938403538,"+",0.267522131607116,NA,NA,NA,-0.0795597903307947,-0.0632962367903618,NA,-0.0140744101026096,NA,NA,NA,NA,NA,NA,NA,-0.165639292813447,NA,NA,45968.477893496,46035.596348718,0.023847047320586,0.414762121406162,"Gamma(log)",11,-22973.238946748,45968.5581854668,344.192900872324,1.65785978403171e-76
"5393",5.69051272399706,"+",0.27070264563514,0.0644018183088949,NA,NA,-0.0898236820878191,NA,NA,-0.00868063959422249,NA,NA,NA,NA,NA,NA,NA,-0.176262100896128,NA,NA,45968.5235623461,46035.6420175681,0.0243280349046385,0.428285378697224,"Gamma(log)",11,-22973.261781173,45968.6038543169,344.238569722467,1.62043245106653e-76
"6228",5.68930341003257,"+",0.257422516443022,0.0527919114600433,NA,NA,NA,-0.0619925729473468,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199780313815276,NA,NA,45968.5774559585,46029.594233433,0.0233319432060686,0.410427722328099,"Gamma(log)",10,-22974.2887279792,45968.6443455906,344.279060996152,1.58795563040111e-76
"7308",5.7061867908652,"+",0.270667807029456,NA,NA,NA,-0.0939813236859948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168644070394856,45968.6353122658,46023.5504119929,0.0230396156379076,0.427462795307076,"Gamma(log)",9,-22975.3176561329,45968.690023512,344.324738917559,1.55209939235681e-76
"5314",5.68304236859557,"+",0.267420965114329,0.0455844691602442,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,-0.106131776541927,NA,NA,-0.162032457235369,NA,NA,45968.5976501266,46047.9194608435,0.0256355076786997,0.423269554372268,"Gamma(log)",13,-22971.2988250633,45968.7084231028,344.34313850839,1.53788587645061e-76
"3178",5.71236995195468,"+",0.265715102745062,0.0370755644880852,NA,NA,-0.0992290405484566,-0.063817527491135,NA,NA,NA,NA,NA,-0.015366465519697,NA,-0.159734798139381,NA,NA,NA,NA,45968.7519662319,46041.9720992014,0.0239008259299556,0.418965449346818,"Gamma(log)",12,-22972.375983116,45968.8468856113,344.481601016851,1.43501802704287e-76
"5340",5.68645766181908,"+",0.275608141184788,0.051837725266562,NA,"+",NA,NA,NA,NA,NA,NA,-0.0793136758191483,NA,NA,NA,NA,-0.211385306037829,NA,NA,45968.7472271933,46048.0690379102,0.025443033751379,0.424685169261605,"Gamma(log)",13,-22971.3736135967,45968.8580001696,344.492715575143,1.42706534937879e-76
"3179",5.71558910619516,"+",0.263980562507898,0.0362096391021923,NA,NA,-0.101070320377909,-0.0633565311642707,NA,0.0155966722820589,NA,NA,NA,NA,NA,-0.173096641956623,NA,NA,NA,NA,45968.7662752204,46041.9864081899,0.0238776788855548,0.418737798661309,"Gamma(log)",12,-22972.3831376102,45968.8611945998,344.49591000536,1.42478783836344e-76
"1751",5.69590890882086,"+",0.264509313008191,0.0687006394211732,NA,"+",-0.0906118787862308,-0.0627382233383825,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203286962958212,0.0281333915277646,NA,45968.8375874238,46060.3627536357,0.0257014526756879,0.418813016187257,"Gamma(log)",15,-22969.4187937119,45968.9837506394,344.618466045002,1.34010088367872e-76
"3868",5.6933121679766,"+",0.284082586419898,NA,NA,"+",-0.0775280786774029,NA,NA,-0.00457049204790857,NA,NA,-0.078484024565574,NA,NA,NA,NA,-0.182110626364408,NA,NA,45968.9220737668,46054.3455622311,0.0258636294924073,0.428445402896275,"Gamma(log)",14,-22970.4610368834,45969.049927648,344.684643053602,1.29648452916443e-76
"6566",5.70833415979933,"+",0.269636448028326,0.0361793161433337,NA,NA,-0.100142328264591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166194908462362,45968.9921330347,46030.0089105093,0.0231626957668865,0.428974259648363,"Gamma(log)",10,-22974.4960665174,45969.0590226669,344.693738072419,1.29060213882012e-76
"6600",5.68325463639849,"+",0.268399645428436,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,-0.11174532451702,NA,NA,-0.152163577526123,NA,NA,45969.0957401927,46042.3158731621,0.0254236749606661,0.421726752087137,"Gamma(log)",12,-22972.5478700963,45969.1906595721,344.825374977627,1.20839185615271e-76
"3281",5.71145336801912,"+",0.270600374342844,NA,NA,NA,-0.0923332966190688,-0.0642002663507656,NA,NA,NA,NA,-0.0340735998197074,-0.0197732508476019,NA,-0.147997937663479,NA,NA,NA,NA,45969.1053590051,46042.3254919746,0.0240099752885372,0.417493054237628,"Gamma(log)",12,-22972.5526795026,45969.2002783845,344.834993790078,1.20259416174551e-76
