ID,ID2,Lon,Lat,TERRITORY1,sItes
V667,661,72.28,-5.86,Chagos Archipelago,
V668,662,71.8,-5.86,Chagos Archipelago,
V669,663,72.36,-5.86,Chagos Archipelago,
V670,664,71.96,-5.78,Chagos Archipelago,
V671,665,71.64,-5.86,Chagos Archipelago,
V672,666,71.56,-5.86,Chagos Archipelago,
V673,667,71.8,-5.94,Chagos Archipelago,
V674,668,72.04,-5.94,Chagos Archipelago,
V675,669,72.36,-5.94,Chagos Archipelago,
V676,670,72.28,-5.94,Chagos Archipelago,
V677,671,71.64,-5.94,Chagos Archipelago,
V678,672,72.68,-5.86,Chagos Archipelago,
V679,673,71.72,-5.94,Chagos Archipelago,
V680,674,71.88,-5.94,Chagos Archipelago,
V681,675,72.52,-5.78,Chagos Archipelago,
V682,676,72.44,-5.78,Chagos Archipelago,
V683,677,72.6,-5.78,Chagos Archipelago,
V684,678,72.28,-5.78,Chagos Archipelago,
V685,679,72.12,-5.7,Chagos Archipelago,
V686,680,72.28,-5.7,Chagos Archipelago,
V687,681,72.04,-5.7,Chagos Archipelago,
V688,682,72.2,-5.7,Chagos Archipelago,
V689,683,72.04,-5.86,Chagos Archipelago,
V690,684,72.2,-5.78,Chagos Archipelago,
V691,685,71.96,-5.86,Chagos Archipelago,
V692,686,72.6,-5.86,Chagos Archipelago,
V693,687,72.36,-5.78,Chagos Archipelago,
V694,688,72.6,-5.7,Chagos Archipelago,
V695,689,72.04,-5.78,Chagos Archipelago,
V696,690,72.68,-5.78,Chagos Archipelago,
V697,691,72.68,-6.02,Chagos Archipelago,
V698,692,72.68,-6.1,Chagos Archipelago,
V699,693,72.76,-6.02,Chagos Archipelago,
V700,694,72.76,-6.1,Chagos Archipelago,
V701,695,71.56,-6.1,Chagos Archipelago,
V702,696,72.28,-6.1,Chagos Archipelago,
V703,697,71.64,-6.1,Chagos Archipelago,
V704,698,72.2,-6.1,Chagos Archipelago,
V705,699,71.96,-6.02,Chagos Archipelago,
V706,700,71.72,-6.02,Chagos Archipelago,
V707,701,71.48,-6.1,Chagos Archipelago,
V708,702,72.04,-6.02,Chagos Archipelago,
V709,703,72.44,-6.1,Chagos Archipelago,
V710,704,72.04,-6.1,Chagos Archipelago,
V711,705,71.72,-6.1,Chagos Archipelago,
V712,706,71.96,-6.1,Chagos Archipelago,
V713,707,72.68,-5.94,Chagos Archipelago,
V714,708,71.56,-5.94,Chagos Archipelago,
V715,709,71.88,-6.02,Chagos Archipelago,
V716,710,72.76,-5.94,Chagos Archipelago,
V717,711,72.44,-5.86,Chagos Archipelago,
V718,712,72.44,-5.94,Chagos Archipelago,
V719,713,71.96,-5.94,Chagos Archipelago,
V720,714,72.52,-5.86,Chagos Archipelago,
V721,715,72.2,-6.02,Chagos Archipelago,
V722,716,72.36,-6.02,Chagos Archipelago,
V723,717,72.6,-6.02,Chagos Archipelago,
V724,718,72.28,-6.02,Chagos Archipelago,
V725,719,71.56,-6.02,Chagos Archipelago,
V726,720,71.64,-6.02,Chagos Archipelago,
V727,721,72.44,-6.02,Chagos Archipelago,
V728,722,71.8,-6.02,Chagos Archipelago,
V729,723,71.8,-6.18,Chagos Archipelago,
V730,724,71.8,-6.26,Chagos Archipelago,
V731,725,72.04,-6.26,Chagos Archipelago,
V732,726,72.2,-6.26,Chagos Archipelago,
V733,727,71.48,-6.26,Chagos Archipelago,
V734,728,71.32,-6.26,Chagos Archipelago,
V735,729,71.88,-6.18,Chagos Archipelago,
V736,730,72.12,-6.26,Chagos Archipelago,
V737,731,71.64,-6.26,Chagos Archipelago,
V738,732,71.96,-6.26,Chagos Archipelago,
V739,733,71.72,-6.26,Chagos Archipelago,
V740,734,72.6,-6.26,Chagos Archipelago,
V741,735,71.72,-6.18,Chagos Archipelago,
V742,736,71.64,-6.18,Chagos Archipelago,
V743,737,72.12,-6.18,Chagos Archipelago,
V744,738,72.44,-6.18,Chagos Archipelago,
V745,739,72.36,-6.1,Chagos Archipelago,
V746,740,72.36,-6.18,Chagos Archipelago,
V747,741,72.12,-6.1,Chagos Archipelago,
V748,742,71.48,-6.18,Chagos Archipelago,
V749,743,71.56,-6.18,Chagos Archipelago,
V750,744,71.48,-6.02,Chagos Archipelago,
V751,745,72.52,-6.18,Chagos Archipelago,
V752,746,71.4,-6.18,Chagos Archipelago,
V753,747,72.68,-6.18,Chagos Archipelago,
V754,748,72.6,-6.18,Chagos Archipelago,
V755,749,72.2,-6.18,Chagos Archipelago,
V756,750,72.04,-6.18,Chagos Archipelago,
V757,751,71.32,-6.18,Chagos Archipelago,
V758,752,71.96,-6.18,Chagos Archipelago,
V759,753,72.28,-6.42,Chagos Archipelago,
V760,754,72.52,-6.34,Chagos Archipelago,
V761,755,71.64,-6.42,Chagos Archipelago,
V762,756,72.36,-6.42,Chagos Archipelago,
V763,757,71.4,-6.42,Chagos Archipelago,
V764,758,72.44,-6.34,Chagos Archipelago,
V765,759,72.52,-6.42,Chagos Archipelago,
V766,760,71.56,-6.42,Chagos Archipelago,
V767,761,71.24,-6.5,Chagos Archipelago,
V768,762,71.56,-6.5,Chagos Archipelago,
V769,763,71.8,-6.42,Chagos Archipelago,
V770,764,71.72,-6.42,Chagos Archipelago,
V771,765,72.12,-6.42,Chagos Archipelago,
V772,766,71.48,-6.42,Chagos Archipelago,
V773,767,72.2,-6.34,Chagos Archipelago,
V774,768,71.4,-6.34,Chagos Archipelago,
V775,769,71.64,-6.34,Chagos Archipelago,
V776,770,71.56,-6.34,Chagos Archipelago,
V777,771,71.24,-6.26,Chagos Archipelago,
V778,772,72.36,-6.26,Chagos Archipelago,
V779,773,72.52,-6.26,Chagos Archipelago,
V780,774,71.88,-6.26,Chagos Archipelago,
V781,775,72.28,-6.34,Chagos Archipelago,
V782,776,72.44,-6.42,Chagos Archipelago,
V783,777,71.32,-6.42,Chagos Archipelago,
V784,778,71.24,-6.34,Chagos Archipelago,
V785,779,71.48,-6.34,Chagos Archipelago,
V786,780,71.24,-6.42,Chagos Archipelago,
V787,781,71.32,-6.34,Chagos Archipelago,
V788,782,71.4,-6.66,Chagos Archipelago,
V789,783,71.88,-6.58,Chagos Archipelago,
V790,784,71.96,-6.58,Chagos Archipelago,
V791,785,71.64,-6.58,Chagos Archipelago,
V792,786,71.56,-6.58,Chagos Archipelago,
V793,787,71.8,-6.58,Chagos Archipelago,
V794,788,71.72,-6.58,Chagos Archipelago,
V795,789,72.12,-6.66,Chagos Archipelago,
V796,790,72.04,-6.66,Chagos Archipelago,
V797,791,72.36,-6.66,Chagos Archipelago,
V798,792,72.12,-6.74,Chagos Archipelago,
V799,793,72.36,-6.74,Chagos Archipelago,
V800,794,72.12,-6.5,Chagos Archipelago,
V801,795,71.48,-6.5,Chagos Archipelago,
V802,796,71.4,-6.5,Chagos Archipelago,
V803,797,71.4,-6.58,Chagos Archipelago,
V804,798,72.44,-6.5,Chagos Archipelago,
V805,799,72.2,-6.5,Chagos Archipelago,
V806,800,71.64,-6.5,Chagos Archipelago,
V807,801,71.72,-6.66,Chagos Archipelago,
V808,802,71.64,-6.66,Chagos Archipelago,
V809,803,71.96,-6.66,Chagos Archipelago,
V810,804,71.88,-6.66,Chagos Archipelago,
V811,805,71.32,-6.66,,
V812,806,71.48,-6.58,Chagos Archipelago,
V813,807,71.56,-6.66,Chagos Archipelago,
V814,808,71.48,-6.66,Chagos Archipelago,
V815,809,71.24,-7.14,Chagos Archipelago,
V816,810,71.32,-7.22,Chagos Archipelago,
V817,811,71.4,-7.22,Chagos Archipelago,
V818,812,71.08,-7.06,Chagos Archipelago,
V819,813,71.48,-7.06,Chagos Archipelago,
V820,814,71.16,-7.06,Chagos Archipelago,
V821,815,71.4,-7.14,Chagos Archipelago,
V822,816,71.32,-7.14,Chagos Archipelago,
V823,817,71.4,-7.3,Chagos Archipelago,
V824,818,72.36,-7.22,Chagos Archipelago,
V825,819,72.44,-7.22,Chagos Archipelago,
V826,820,71.48,-7.3,Chagos Archipelago,
V827,821,71.48,-7.22,Chagos Archipelago,
V828,822,71.08,-6.9,Chagos Archipelago,
V829,823,71.16,-6.82,Chagos Archipelago,
V830,824,71.32,-6.98,Chagos Archipelago,
V831,825,71.16,-6.98,Chagos Archipelago,
V832,826,72.36,-6.82,Chagos Archipelago,
V833,827,72.28,-6.82,Chagos Archipelago,
V834,828,71.24,-6.9,Chagos Archipelago,
V835,829,71.16,-6.9,Chagos Archipelago,
V836,830,71.32,-7.06,Chagos Archipelago,
V837,831,71.24,-7.06,Chagos Archipelago,
V838,832,71.4,-6.98,Chagos Archipelago,
V839,833,71.4,-7.06,Chagos Archipelago,
V840,834,71.24,-6.98,Chagos Archipelago,
V841,835,71.32,-6.9,Chagos Archipelago,
V842,836,71.08,-6.98,Chagos Archipelago,
V843,837,71.24,-6.82,Chagos Archipelago,
V844,838,72.92,6.38,Maldives,
V845,839,73,6.38,Maldives,
V846,840,73.16,5.1,Maldives,
V847,841,73.4,4.94,Maldives,
V848,842,73.48,4.78,Maldives,
V849,843,73.4,4.78,Maldives,
V850,844,73.48,5.26,Maldives,
V851,845,73.32,5.34,Maldives,
V852,846,73.56,5.34,Maldives,
V853,847,73.64,5.26,Maldives,
V854,848,73.56,5.26,Maldives,
V855,849,72.76,5.58,Maldives,
V856,850,72.76,5.5,Maldives,
V857,851,73.32,5.42,Maldives,
V858,852,73.48,5.42,Maldives,
V859,853,73.4,4.62,Maldives,
V860,854,73.48,4.54,Maldives,
V861,855,73.48,4.62,Maldives,
V862,856,73.4,4.7,Maldives,
V863,857,73.56,4.7,Maldives,
V864,858,73.48,4.46,Maldives,
V865,859,73.56,4.46,Maldives,
V866,860,73.56,4.54,Maldives,
V867,861,73.64,4.62,Maldives,
V868,862,73.64,4.54,Maldives,
V869,863,72.84,5.02,Maldives,
V870,864,72.92,4.3,Maldives,
V871,865,73.64,4.3,Maldives,
V872,866,73.72,4.38,Maldives,
V873,867,73.32,4.3,Maldives,
V874,868,73.4,4.22,Maldives,
V875,869,72.76,4.3,Maldives,
V876,870,73,4.22,Maldives,
V877,871,73.32,4.22,Maldives,
V878,872,72.84,2.94,Maldives,
V879,873,73.4,4.46,Maldives,
V880,874,73.48,2.86,Maldives,
V881,875,73.32,4.46,Maldives,
V882,876,73.48,4.38,Maldives,
V883,877,72.6,11.02,India,
V884,878,72.52,11.02,India,
V885,879,72.6,11.1,India,
V886,880,72.68,11.02,India,
V887,881,72.44,10.94,India,
V888,882,72.6,10.86,India,
V889,883,72.6,10.94,India,
V890,884,72.52,10.94,India,
V891,885,72.76,7.1,Maldives,
V892,886,72.76,7.02,Maldives,
V893,887,72.52,6.22,Maldives,
V894,888,72.92,4.14,Maldives,
V895,889,72.6,10.62,India,
V896,890,72.84,4.14,Maldives,
V897,891,72.92,4.22,Maldives,
V898,892,71.96,11.18,India,
V899,893,72.52,10.86,India,
V900,894,72.44,10.86,India,
V901,895,73.72,10.86,India,
V902,896,73.64,10.86,India,
V903,897,72.12,11.1,India,
V904,898,72.76,3.82,Maldives,
V905,899,72.92,3.82,Maldives,
V906,900,73.4,3.82,Maldives,
V907,901,72.84,3.82,Maldives,
V908,902,72.68,3.9,Maldives,
V909,903,73.32,3.9,Maldives,
V910,904,73,3.74,Maldives,
V911,905,72.68,3.82,Maldives,
V912,906,73,4.06,Maldives,
V913,907,72.84,3.9,Maldives,
V914,908,73.32,3.98,Maldives,
V915,909,73.56,3.98,Maldives,
V916,910,73.4,3.5,Maldives,
V917,911,73.32,3.5,Maldives,
V918,912,72.76,3.5,Maldives,
V919,913,72.68,3.5,Maldives,
V920,914,73.48,3.5,Maldives,
V921,915,73.56,3.42,Maldives,
V922,916,73.24,3.5,Maldives,
V923,917,73.64,3.42,Maldives,
V924,918,73.64,3.5,Maldives,
V925,919,73.72,3.5,Maldives,
V926,920,73.4,3.42,Maldives,
V927,921,73.32,3.42,Maldives,
V928,922,73.32,3.66,Maldives,
V929,923,73.48,3.66,Maldives,
V930,924,73,3.58,Maldives,
V931,925,73.4,3.58,Maldives,
V932,926,72.68,3.58,Maldives,
V933,927,73.32,3.58,Maldives,
V934,928,73.08,3.18,Maldives,
V935,929,72.92,3.18,Maldives,
V936,930,72.84,3.1,Maldives,
V937,931,73.56,3.18,Maldives,
V938,932,72.84,3.18,Maldives,
V939,933,73,3.18,Maldives,
V940,934,73.48,3.18,Maldives,
V941,935,73.4,3.18,Maldives,
V942,936,73.4,3.02,Maldives,
V943,937,73.56,3.02,Maldives,
V944,938,73.48,3.1,Maldives,
V945,939,72.92,3.1,Maldives,
V946,940,73.4,3.34,Maldives,
V947,941,72.84,3.34,Maldives,
V948,942,72.92,3.34,Maldives,
V949,943,73.72,3.42,Maldives,
V950,944,73.64,3.34,Maldives,
V951,945,73.72,3.34,Maldives,
V952,946,73,3.26,Maldives,
V953,947,72.84,3.26,Maldives,
V954,948,73.4,3.26,Maldives,
V955,949,73,3.34,Maldives,
V956,950,73.48,3.26,Maldives,
V957,951,73.8,3.5,Maldives,
V958,952,73.08,2.54,Maldives,
V959,953,73.24,2.54,Maldives,
V960,954,73,2.54,Maldives,
V961,955,72.84,2.7,Maldives,
V962,956,72.92,2.62,Maldives,
V963,957,72.84,2.62,Maldives,
V964,958,72.92,2.46,Maldives,
V965,959,73.08,2.46,Maldives,
V966,960,72.92,2.38,Maldives,
V967,961,73.16,2.38,Maldives,
V968,962,73.32,2.54,Maldives,
V969,963,73.16,2.46,Maldives,
V970,964,73,2.46,Maldives,
V971,965,73.4,2.94,Maldives,
V972,966,73.48,2.94,Maldives,
V973,967,73.56,2.94,Maldives,
V974,968,72.84,3.02,Maldives,
V975,969,72.92,3.02,Maldives,
V976,970,73,3.02,Maldives,
V977,971,73.48,3.02,Maldives,
V978,972,73.48,2.78,Maldives,
V979,973,73.64,2.94,Maldives,
V980,974,73.4,1.98,Maldives,
V981,975,73,2.14,Maldives,
V982,976,73.4,2.06,Maldives,
V983,977,73.32,2.06,Maldives,
V984,978,73.24,2.3,Maldives,
V985,979,73.08,2.3,Maldives,
V986,980,73.16,2.3,Maldives,
V987,981,73,2.38,Maldives,
V988,982,73.08,2.38,Maldives,
V989,983,73,2.22,Maldives,
V990,984,73.24,2.22,Maldives,
V991,985,72.92,2.3,Maldives,
V992,986,72.92,2.22,Maldives,
V993,987,72.92,2.54,Maldives,
V994,988,73.56,0.54,Maldives,
V995,989,73.48,0.78,Maldives,
V996,990,73.16,0.78,Maldives,
V997,991,73.4,0.94,Maldives,
V998,992,73.32,0.78,Maldives,
V999,993,73.16,0.86,Maldives,
V1000,994,73.4,0.78,Maldives,
V1001,995,73.56,0.46,Maldives,
V1002,996,73.24,0.46,Maldives,
V1003,997,73.32,0.54,Maldives,
V1004,998,73.24,1.82,Maldives,
V1005,999,73.4,1.74,Maldives,
V1006,1000,73.32,0.46,Maldives,
V1007,1001,73.32,1.74,Maldives,
V1008,1002,73.56,1.82,Maldives,
V1009,1003,73.4,2.46,Maldives,
V1010,1004,72.92,4.46,Maldives,
V1011,1005,72.84,4.78,Maldives,
V1012,1006,72.12,10.86,India,
V1013,1007,72.84,4.86,Maldives,
V1014,1008,72.92,4.78,Maldives,
V1015,1009,72.76,11.26,India,
V1016,1010,72.2,10.78,India,
V1017,1011,72.12,10.78,India,
V1018,1012,73.16,0.3,Maldives,
V1019,1013,73.08,0.3,Maldives,
V1020,1014,73.24,0.22,Maldives,
V1021,1015,73.4,0.22,Maldives,
V1022,1016,73,0.3,Maldives,
V1023,1017,73.56,0.3,Maldives,
V1024,1018,73.16,0.38,Maldives,
V1025,1019,73.24,0.38,Maldives,
V1026,1020,73.08,0.38,Maldives,
V1027,1021,73.08,-0.58,Maldives,
V1028,1022,73.48,-0.34,Maldives,
V1029,1023,73.24,0.14,Maldives,
V1030,1024,73.08,0.22,Maldives,
V1031,1025,73.4,-0.26,Maldives,
V1032,1026,73.08,-0.66,Maldives,
V1033,1027,73.16,-0.74,Maldives,
V1034,1028,73.24,-0.58,Maldives,
V1035,1029,73.64,10.14,India,
V1036,1030,73.64,10.06,,
V1037,1031,72.2,10.06,India,
V1038,1032,72.28,9.98,India,
V1039,1033,73.64,10.78,India,
V1040,1034,71.72,11.98,India,
V1041,1035,71.96,12.38,India,
V1042,1036,71.8,11.9,India,
V1043,1037,72.92,11.98,India,
V1044,1038,71.88,12.38,India,
V1045,1039,73,8.3,India,
V1046,1040,71.96,12.3,India,
V1047,1041,71.88,12.3,India,
V1048,1042,72.28,10.14,India,
V1049,1043,72.36,10.14,India,
V1050,1044,72.2,9.98,India,
V1051,1045,72.28,10.06,India,
V1052,1046,72.6,10.54,India,
V1053,1047,72.2,10.94,India,
V1054,1048,72.28,10.86,India,
V1055,1049,72.52,10.78,India,
V1056,1050,72.28,10.94,India,
V1057,1051,72.76,11.18,India,
V1058,1052,73,6.94,Maldives,
V1059,1053,72.92,6.94,Maldives,
V1060,1054,72.84,7.02,Maldives,
V1061,1055,72.68,11.66,India,
V1062,1056,72.68,11.74,India,
V1063,1057,72.12,11.5,India,
V1064,1058,71.72,11.9,India,
V1065,1059,71.8,11.98,India,
V1066,1060,71.88,11.82,India,
V1067,1061,71.8,11.82,India,
V1068,1062,72.04,11.1,India,
V1069,1063,72.04,11.18,India,
V1070,1064,72.68,11.1,India,
V1071,1065,72.12,11.58,India,
V1072,1066,72.2,11.5,India,
V1073,1067,73,11.5,India,
V1074,1068,72.84,6.62,Maldives,
V1075,1069,72.84,6.46,Maldives,
V1076,1070,72.6,6.3,Maldives,
V1077,1071,73.24,6.38,Maldives,
V1078,1072,72.92,6.78,Maldives,
V1079,1073,73.24,6.78,Maldives,
V1080,1074,72.92,6.86,Maldives,
V1081,1075,73,6.06,Maldives,
V1082,1076,72.92,6.3,Maldives,
V1083,1077,72.6,6.22,Maldives,
V1084,1078,73.24,5.66,Maldives,
V1085,1079,73,5.9,Maldives,
V1086,1080,72.92,5.9,Maldives,
V1087,1081,72.84,5.82,Maldives,
V1088,1082,-160.04,-0.34,Jarvis Island,
V1089,1083,-160.04,-0.42,Jarvis Island,
V1090,1084,-159.96,-0.34,Jarvis Island,
V1091,1085,-160.44,4.7,Line Group,
V1092,1086,-161.96,5.9,Palmyra Atoll,
V1093,1087,-162.2,5.9,Palmyra Atoll,
V1094,1088,-159.4,3.98,Line Group,
V1095,1089,-159.32,3.98,Line Group,
V1096,1090,-157.16,1.66,Line Group,
V1097,1091,-157.24,1.66,Line Group,
V1098,1092,-157.56,1.82,Line Group,
V1099,1093,-157.48,2.06,Line Group,
V1100,1094,-159.4,3.82,Line Group,
V1101,1095,-162.36,6.46,Palmyra Atoll,
V1102,1096,-159.24,3.9,Line Group,
V1103,1097,-162.04,5.9,Palmyra Atoll,
V1104,1098,-162.12,5.9,Palmyra Atoll,
V1105,1099,-162.12,5.82,Palmyra Atoll,
V1106,1100,-162.52,6.38,Palmyra Atoll,
V1107,1101,-157.32,1.74,Line Group,
V1108,1102,-157.4,1.74,Line Group,
V1109,1103,-155.88,-5.7,Line Group,
V1110,1104,-155.96,-5.62,Line Group,
V1111,1105,-155.8,-5.62,Line Group,
V1112,1106,-155,-4.02,Line Group,
V1113,1107,-157.48,1.82,Line Group,
V1114,1108,-157.56,1.9,Line Group,
V1115,1109,-157.4,2.06,Line Group,
V1116,1110,-157.32,1.98,,
V1117,1111,-174.52,-4.74,Phoenix Group,
V1118,1112,-174.52,-4.66,Phoenix Group,
V1119,1113,-172.52,-8.5,Tokelau,
V1120,1114,-172.52,-8.58,Tokelau,
V1121,1115,-172.2,-4.58,Phoenix Group,
V1122,1118,-176.6,0.86,Howland and Baker islands,
V1123,1119,-165.88,-10.82,Cook Islands,
V1124,1120,-163.08,-13.38,Cook Islands,
V1125,1121,-165.96,-10.9,Cook Islands,
V1126,1122,-165.88,-10.9,Cook Islands,
V1127,1123,-163,-13.3,Cook Islands,
V1128,1124,-163.16,-13.38,Cook Islands,
V1129,1125,-163.24,-13.3,Cook Islands,
V1130,1126,-163.16,-13.22,Cook Islands,
V1131,1127,-163.16,-13.3,Cook Islands,
V1132,1128,-161,-10.34,Cook Islands,
V1133,1129,-161,-10.5,Cook Islands,
V1134,1130,-160.92,-10.42,Cook Islands,
V1135,1131,-161.08,-10.42,Cook Islands,
V1136,1132,-158.04,-8.98,Cook Islands,
V1137,1133,-157.96,-8.9,Cook Islands,
V1138,1134,-157.88,-8.98,Cook Islands,
V1139,1135,-158.04,-8.9,Cook Islands,
V1140,1136,-171.56,-3.62,Phoenix Group,
V1141,1137,-172.2,-4.5,Phoenix Group,
V1142,1138,-171.48,-3.54,Phoenix Group,
V1143,1139,-171.64,-2.9,Phoenix Group,
V1144,1140,-171.72,-2.82,Phoenix Group,
V1145,1141,-171.08,-3.06,Phoenix Group,
V1146,1142,-175,-1.62,Phoenix Group,
V1147,1143,-174.68,-1.78,Phoenix Group,
V1148,1144,-174.92,-1.62,Phoenix Group,
V1149,1145,-174.12,-3.62,Phoenix Group,
V1150,1146,-171.72,-2.74,Phoenix Group,
V1151,1147,-171.64,-2.74,Phoenix Group,
V1152,1148,-171.24,-4.42,Phoenix Group,
V1153,1149,-170.76,-3.7,Phoenix Group,
V1154,1150,-176.52,0.22,Howland and Baker islands,
V1155,1151,-171.88,-9.14,Tokelau,
V1156,1152,-171.88,-9.22,Tokelau,
V1157,1153,-171.8,-9.14,,
V1158,1154,-171.24,-9.46,Tokelau,
V1159,1155,-171.16,-9.46,Tokelau,
V1160,1156,-171.24,-9.38,,
V1161,1157,-165.8,-10.82,Cook Islands,
V1162,1158,-157.88,-8.9,Cook Islands,
V1163,1164,-178.04,-11.86,Wallis and Futuna,
V1164,1165,-177.8,-11.7,Wallis and Futuna,
V1165,1166,-178.2,-11.94,Wallis and Futuna,
V1166,1167,-178.12,-11.86,Wallis and Futuna,
V1167,1168,-177.8,-11.78,Wallis and Futuna,
V1168,1169,-177.88,-11.7,Wallis and Futuna,
V1169,1170,-169.4,-14.26,American Samoa,
V1170,1171,-169.56,-14.26,American Samoa,
V1171,1172,-168.2,-14.58,American Samoa,
V1172,1173,-169.4,-14.18,American Samoa,
V1173,1174,-168.2,-14.5,American Samoa,
V1174,1175,-170.6,-14.34,American Samoa,
V1175,1176,-170.68,-14.34,American Samoa,
V1176,1177,-169.72,-14.18,American Samoa,
V1177,1178,-170.84,-14.34,American Samoa,
V1178,1179,-172.84,-13.54,Samoa,
V1179,1180,-172.12,-13.7,Samoa,
V1180,1181,-171.4,-14.1,Samoa,
V1181,1182,-172.12,-13.86,Samoa,
V1182,1183,-171.72,-13.78,Samoa,
V1183,1184,-171.4,-13.94,Samoa,
V1184,1185,-172.12,-13.78,Samoa,
V1185,1186,-171.56,-13.86,Samoa,
V1186,1187,-176.68,-15.86,Tonga,
V1187,1188,-176.76,-15.86,Tonga,
V1188,1189,-176.68,-15.78,Tonga,
V1189,1190,-176.6,-15.86,Tonga,
V1190,1191,-173.64,-15.62,Tonga,
V1191,1192,-173.72,-15.78,Tonga,
V1192,1193,-173.64,-15.46,Tonga,
V1193,1194,-173.64,-15.54,Tonga,
V1194,1195,-173.88,-16.1,Tonga,
V1195,1196,-173.8,-16.02,Tonga,
V1196,1197,-173.8,-16.1,Tonga,
V1197,1198,-173.88,-15.94,Tonga,
V1198,1199,-177.48,-12.58,Wallis and Futuna,
V1199,1200,-177.56,-12.58,Wallis and Futuna,
V1200,1201,-177.48,-12.5,Wallis and Futuna,
V1201,1202,-177.56,-12.5,Wallis and Futuna,
V1202,1203,-177.32,-12.5,Wallis and Futuna,
V1203,1204,-177.4,-12.5,Wallis and Futuna,
V1204,1205,-177.64,-12.5,Wallis and Futuna,
V1205,1206,-177.72,-12.5,Wallis and Futuna,
V1206,1207,-176.76,-12.5,Wallis and Futuna,
V1207,1208,-176.84,-12.5,Wallis and Futuna,
V1208,1209,-176.68,-12.5,Wallis and Futuna,
V1209,1210,-176.84,-12.58,Wallis and Futuna,
V1210,1211,-177.56,-12.42,Wallis and Futuna,
V1211,1212,-176.68,-12.58,Wallis and Futuna,
V1212,1213,-176.76,-12.58,Wallis and Futuna,
V1213,1214,-177.64,-12.26,Wallis and Futuna,
V1214,1215,-177.48,-12.26,Wallis and Futuna,
V1215,1216,-175.88,-12.26,Wallis and Futuna,
V1216,1217,-177.56,-12.26,Wallis and Futuna,
V1217,1218,-177.48,-12.18,Wallis and Futuna,
V1218,1219,-178.2,-11.86,Wallis and Futuna,
V1219,1220,-177.4,-12.26,Wallis and Futuna,
V1220,1221,-177.4,-12.18,Wallis and Futuna,
V1221,1222,-177.32,-12.26,Wallis and Futuna,
V1222,1223,-175.72,-12.18,Wallis and Futuna,
V1223,1224,-177.4,-12.42,Wallis and Futuna,
V1224,1225,-177.48,-12.42,Wallis and Futuna,
V1225,1226,-175.72,-12.26,Wallis and Futuna,
V1226,1227,-175.8,-12.26,Wallis and Futuna,
V1227,1228,-175.8,-12.18,Wallis and Futuna,
V1228,1229,-175.88,-12.18,Wallis and Futuna,
V1229,1230,-175.72,-12.9,Wallis and Futuna,
V1230,1231,-176.2,-13.14,Wallis and Futuna,
V1231,1232,-176.28,-13.22,Wallis and Futuna,
V1232,1233,-175.64,-12.9,Wallis and Futuna,
V1233,1234,-175.64,-12.98,Wallis and Futuna,
V1234,1235,-175.72,-12.98,Wallis and Futuna,
V1235,1236,-176.12,-13.38,Wallis and Futuna,
V1236,1237,-176.2,-13.38,Wallis and Futuna,
V1237,1238,-176.28,-13.3,Wallis and Futuna,
V1238,1239,-176.28,-13.38,Wallis and Futuna,
V1239,1240,-178.36,-11.7,Tuvalu,
V1240,1241,-172.2,-13.54,Samoa,
V1241,1242,-172.68,-13.62,,
V1242,1243,-172.76,-13.62,Samoa,
V1243,1244,-172.04,-13.94,Samoa,
V1244,1245,-172.12,-13.94,Samoa,
V1245,1246,-172.68,-13.7,Samoa,
V1246,1247,-172.6,-13.78,Samoa,
V1247,1248,-171.88,-14.02,Samoa,
V1248,1249,-171.96,-14.02,Samoa,
V1249,1250,-171.8,-14.02,Samoa,
V1250,1251,-178.12,-14.34,Wallis and Futuna,
V1251,1252,-178.2,-14.34,Wallis and Futuna,
V1252,1253,-176.12,-13.22,Wallis and Futuna,
V1253,1254,-178.2,-14.26,Wallis and Futuna,
V1254,1255,-178.28,-11.78,Tuvalu,
V1255,1256,-178.28,-11.86,Wallis and Futuna,
V1256,1257,-178.12,-11.78,Wallis and Futuna,
V1257,1258,-178.2,-11.78,Wallis and Futuna,
V1258,1259,151.16,-34.18,Australia,
V1259,1260,152.76,-24.26,Australia,
V1260,1261,153.16,-24.66,Australia,
V1261,1262,153.16,-24.34,Australia,
V1262,1263,153.08,-24.58,Australia,
V1263,1264,153.16,-24.58,Australia,
V1264,1265,153.08,-24.42,Australia,
V1265,1266,153.08,-24.34,Australia,
V1266,1267,153.16,-24.42,Australia,
V1267,1268,153.16,-24.5,Australia,
V1268,1269,153.08,-24.5,Australia,
V1269,1270,152.52,-24.82,Australia,
V1270,1271,153.4,-24.98,Australia,
V1271,1272,-105.4,-26.5,Easter Island,
V1272,1273,-109.4,-27.14,,
V1273,1274,-109.32,-27.06,Easter Island,
V1274,1275,-109.48,-27.14,Easter Island,
V1275,1276,143.56,-1.3,Papua New Guinea,
V1276,1277,144.12,-1.3,Papua New Guinea,
V1277,1278,144.04,-1.38,Papua New Guinea,
V1278,1279,144.12,-1.38,Papua New Guinea,
V1279,1280,144.04,-1.46,,
V1280,1281,144.28,-1.38,Papua New Guinea,
V1281,1282,144.2,-1.38,Papua New Guinea,
V1282,1283,144.36,-1.38,Papua New Guinea,
V1283,1284,142.84,-1.7,Papua New Guinea,
V1284,1285,142.92,-1.78,Papua New Guinea,
V1285,1286,142.92,-1.7,Papua New Guinea,
