ID,Id2,Lon,Lat,SOVEREIGN1,DESIG_ENG,IUCN_CAT,NO_TAKE,Class,General
V11730,11903,123.8,8.62,Philippines,,,,Fished,Fished
V11731,11904,124.12,7.5,Philippines,,,,Fished,Fished
V11732,11905,124.04,7.58,Philippines,,,,Fished,Fished
V11733,11906,123.24,7.42,Philippines,,,,Fished,Fished
V11734,11907,123.16,7.5,,,,,Fished,Fished
V11735,11908,123.32,7.42,Philippines,,,,Fished,Fished
V11736,11909,123.08,7.5,Philippines,Protected Landscape/Seascape - Buffer Zone,Not Reported,Not Reported,Fished,Fished
V11737,11910,123.48,7.5,Philippines,,,,Fished,Fished
V11738,11911,123.72,7.74,Philippines,,,,Fished,Fished
V11739,11912,123.96,7.66,Philippines,,,,Fished,Fished
V11740,11913,123.48,7.58,Philippines,,,,Fished,Fished
V11741,11914,123.56,7.74,Philippines,,,,Fished,Fished
V11742,11915,123.8,7.66,Philippines,,,,Fished,Fished
V11743,11916,123.88,7.66,Philippines,,,,Fished,Fished
V11744,11917,123.96,6.78,Philippines,,,,Fished,Fished
V11745,11918,124.04,7.26,Philippines,,,,Fished,Fished
V11746,11919,123.08,7.34,Philippines,,,,Fished,Fished
V11747,11920,123.08,7.26,Philippines,,,,Fished,Fished
V11748,11921,123.96,6.54,Philippines,,,,Fished,Fished
V11749,11922,124.04,7.42,Philippines,,,,Fished,Fished
V11750,11923,123.16,7.42,Philippines,,,,Fished,Fished
V11751,11924,124.04,7.34,,,,,Fished,Fished
V11752,11925,124.12,7.42,Philippines,,,,Fished,Fished
V11753,11926,123.08,7.42,Philippines,,,,Fished,Fished
V11754,11927,123.16,7.34,Philippines,,,,Fished,Fished
V11755,11928,123.4,7.34,Philippines,,,,Fished,Fished
V11756,11929,123.48,7.34,Philippines,,,,Fished,Fished
V11757,11930,123.96,7.34,Philippines,,,,Fished,Fished
V11758,11931,123.32,7.34,Philippines,,,,Fished,Fished
V11759,11932,122.36,6.7,Philippines,,,,Fished,Fished
V11760,11933,122.36,6.78,Philippines,,,,Fished,Fished
V11761,11934,122.44,6.7,Philippines,,,,Fished,Fished
V11762,11935,126.52,8.22,Philippines,,,,Fished,Fished
V11763,11936,126.52,8.14,Philippines,,,,Fished,Fished
V11764,11937,126.6,7.66,Philippines,,,,Fished,Fished
V11765,11938,126.04,6.46,Philippines,,,,Fished,Fished
V11766,11939,126.04,6.54,Philippines,,,,Fished,Fished
V11767,11940,126.52,7.1,Philippines,,,,Fished,Fished
V11768,11941,126.6,7.74,Philippines,,,,Fished,Fished
V11769,11942,126.36,6.78,Philippines,,,,Fished,Fished
V11770,11943,120.12,16.14,Philippines,,,,Fished,Fished
V11771,11944,119.72,16.22,Philippines,,,,Fished,Fished
V11772,11945,119.96,16.46,Philippines,,,,Fished,Fished
V11773,11946,119.88,16.46,Philippines,,,,Fished,Fished
V11774,11947,119.8,16.38,Philippines,,,,Fished,Fished
V11775,11948,120.04,16.38,Philippines,,,,Fished,Fished
V11776,11949,119.8,15.74,Philippines,,,,Fished,Fished
V11777,11950,119.8,15.66,Philippines,,,,Fished,Fished
V11778,11951,119.96,15.34,Philippines,,,,Fished,Fished
V11779,11952,119.88,15.34,Philippines,,,,Fished,Fished
V11780,11953,119.88,15.42,Philippines,,,,Fished,Fished
V11781,11954,120.36,17.9,Philippines,,,,Fished,Fished
V11782,11955,120.36,17.82,Philippines,,,,Fished,Fished
V11783,11956,120.36,16.94,Philippines,,,,Fished,Fished
V11784,11957,122.28,16.3,Philippines,,,,Fished,Fished
V11785,11958,122.52,17.18,Philippines,,,,Fished,Fished
V11786,11959,123.16,14.38,Philippines,,,,Fished,Fished
V11787,11960,124.44,13.9,Philippines,,,,Fished,Fished
V11788,11961,123.64,13.66,Philippines,,,,Fished,Fished
V11789,11962,124.36,13.98,Philippines,,,,Fished,Fished
V11790,11963,123.88,13.98,Philippines,,,,Fished,Fished
V11791,11964,123.88,13.42,Philippines,,,,Fished,Fished
V11792,11965,123.8,13.42,Philippines,,,,Fished,Fished
V11793,11966,124.2,13.26,Philippines,,,,Fished,Fished
V11794,11967,123.96,13.34,Philippines,,,,Fished,Fished
V11795,11968,123.24,13.26,Philippines,,,,Fished,Fished
V11796,11969,124.04,13.58,Philippines,,,,Fished,Fished
V11797,11970,123.72,13.66,Philippines,,,,Fished,Fished
V11798,11971,124.12,13.5,Philippines,,,,Fished,Fished
V11799,11972,123.24,13.1,Philippines,,,,Fished,Fished
V11800,11973,122.92,13.1,Philippines,,,,Fished,Fished
V11801,11974,123.32,13.02,,,,,Fished,Fished
V11802,11975,123,13.26,Philippines,,,,Fished,Fished
V11803,11976,123.08,13.18,Philippines,,,,Fished,Fished
V11804,11977,123.08,13.26,Philippines,,,,Fished,Fished
V11805,11978,123.24,13.18,Philippines,,,,Fished,Fished
V11806,11979,122.84,13.1,Philippines,,,,Fished,Fished
V11807,11980,123.8,12.78,Philippines,,,,Fished,Fished
V11808,11981,123.72,12.78,Philippines,,,,Fished,Fished
V11809,11982,123.24,12.78,Philippines,,,,Fished,Fished
V11810,11983,124.2,12.86,Philippines,,,,Fished,Fished
V11811,11984,123.72,12.86,Philippines,,,,Fished,Fished
V11812,11985,124.2,12.78,Philippines,,,,Fished,Fished
V11813,11986,123.32,12.7,Philippines,,,,Fished,Fished
V11814,11987,123.4,13.02,Philippines,,,,Fished,Fished
V11815,11988,123.48,13.02,,,,,Fished,Fished
V11816,11989,122.92,13.02,Philippines,,,,Fished,Fished
V11817,11990,123,13.02,,,,,Fished,Fished
V11818,11991,123.16,12.86,Philippines,,,,Fished,Fished
V11819,11992,123.24,12.94,Philippines,,,,Fished,Fished
V11820,11993,123.32,12.86,Philippines,,,,Fished,Fished
V11821,11994,124.2,12.94,Philippines,,,,Fished,Fished
V11822,11995,123.56,12.94,Philippines,,,,Fished,Fished
V11823,11996,123.08,12.94,Philippines,,,,Fished,Fished
V11824,11997,124.28,12.38,,,,,Fished,Fished
V11825,11998,124.12,12.46,Philippines,,,,Fished,Fished
V11826,11999,123.16,12.38,Philippines,,,,Fished,Fished
V11827,12000,124.2,12.38,Philippines,,,,Fished,Fished
V11828,12001,124.12,12.38,Philippines,,,,Fished,Fished
V11829,12002,123.96,12.54,Philippines,,,,Fished,Fished
V11830,12003,123.16,12.54,Philippines,,,,Fished,Fished
V11831,12004,122.68,12.54,Philippines,,,,Fished,Fished
V11832,12005,123.48,12.14,Philippines,,,,Fished,Fished
V11833,12006,122.68,12.14,Philippines,,,,Fished,Fished
V11834,12007,123.4,12.06,Philippines,,,,Fished,Fished
V11835,12008,123.48,12.06,Philippines,,,,Fished,Fished
V11836,12009,122.92,12.14,Philippines,,,,Fished,Fished
V11837,12010,122.76,12.3,Philippines,,,,Fished,Fished
V11838,12011,122.84,12.3,Philippines,,,,Fished,Fished
V11839,12012,123.08,12.38,Philippines,,,,Fished,Fished
V11840,12013,122.84,12.38,Philippines,,,,Fished,Fished
V11841,12014,123.16,12.22,Philippines,,,,Fished,Fished
V11842,12015,123.08,12.22,Philippines,,,,Fished,Fished
V11843,12016,122.84,12.22,Philippines,,,,Fished,Fished
V11844,12017,122.76,12.22,Philippines,,,,Fished,Fished
V11845,12018,122.92,12.22,Philippines,,,,Fished,Fished
V11846,12019,122.68,12.22,Philippines,,,,Fished,Fished
V11847,12020,122.6,12.22,Philippines,,,,Fished,Fished
V11848,12021,123.32,11.9,Philippines,,,,Fished,Fished
V11849,12022,123.32,11.82,Philippines,,,,Fished,Fished
V11850,12023,123.8,11.82,Philippines,,,,Fished,Fished
V11851,12024,123.4,11.82,Philippines,,,,Fished,Fished
V11852,12025,123.64,11.82,Philippines,,,,Fished,Fished
V11853,12026,123.4,11.9,Philippines,,,,Fished,Fished
V11854,12027,123.48,11.82,Philippines,,,,Fished,Fished
V11855,12028,123.48,11.74,Philippines,,,,Fished,Fished
V11856,12029,124.04,11.74,,,,,Fished,Fished
V11857,12030,123.08,11.9,Philippines,,,,Fished,Fished
V11858,12031,123.08,11.82,Philippines,,,,Fished,Fished
V11859,12032,123.48,11.98,Philippines,,,,Fished,Fished
V11860,12033,123.16,11.98,Philippines,,,,Fished,Fished
V11861,12034,123.4,11.98,Philippines,,,,Fished,Fished
V11862,12035,123.32,11.98,Philippines,,,,Fished,Fished
V11863,12036,123.48,11.9,Philippines,,,,Fished,Fished
V11864,12037,123.56,11.9,Philippines,,,,Fished,Fished
V11865,12038,123.16,11.9,Philippines,,,,Fished,Fished
V11866,12039,123.72,11.42,Philippines,,,,Fished,Fished
V11867,12040,123.72,11.5,Philippines,,,,Fished,Fished
V11868,12041,123.56,11.5,Philippines,,,,Fished,Fished
V11869,12042,123.88,11.34,Philippines,,,,Fished,Fished
V11870,12043,123.48,11.34,Philippines,,,,Fished,Fished
V11871,12044,123.64,11.34,Philippines,,,,Fished,Fished
V11872,12045,123.48,11.42,Philippines,,,,Fished,Fished
V11873,12046,123.56,11.42,Philippines,,,,Fished,Fished
V11874,12047,123.4,11.66,Philippines,,,,Fished,Fished
V11875,12048,123.56,11.66,Philippines,,,,Fished,Fished
V11876,12049,122.84,11.66,Philippines,,,,Fished,Fished
V11877,12050,123.08,11.58,Philippines,,,,Fished,Fished
V11878,12051,123.48,11.58,Philippines,,,,Fished,Fished
V11879,12052,123,11.58,Philippines,,,,Fished,Fished
V11880,12053,123.64,11.58,Philippines,,,,Fished,Fished
V11881,12054,123.48,11.02,Philippines,,,,Fished,Fished
V11882,12055,123.4,11.1,Philippines,,,,Fished,Fished
V11883,12056,123.32,11.26,Philippines,,,,Fished,Fished
V11884,12057,123.64,11.26,Philippines,,,,Fished,Fished
V11885,12058,123.72,11.34,Philippines,,,,Fished,Fished
V11886,12059,123.48,11.26,Philippines,,,,Fished,Fished
V11887,12060,123.32,11.18,Philippines,,,,Fished,Fished
V11888,12061,123.56,11.26,Philippines,,,,Fished,Fished
V11889,12062,123.64,10.46,Philippines,Protected Seascape,V,Not Reported,Fished,Fished
V11890,12063,122.44,10.46,Philippines,,,,Fished,Fished
V11891,12064,123.56,10.94,Philippines,,,,Fished,Fished
V11892,12065,123.32,11.02,Philippines,,,,Fished,Fished
V11893,12066,123.48,10.94,Philippines,Marine Reserve,V,Not Reported,Fished,Fished
V11894,12067,123.4,11.02,Philippines,,,,Fished,Fished
V11895,12068,122.36,9.66,Philippines,,,,Fished,Fished
V11896,12069,122.36,9.9,Philippines,,,,Fished,Fished
V11897,12070,122.44,9.98,Philippines,,,,Fished,Fished
V11898,12071,122.92,9.1,Philippines,,,,Fished,Fished
V11899,12072,122.68,9.34,Philippines,,,,Fished,Fished
V11900,12073,123.4,8.86,Philippines,,,,Fished,Fished
V11901,12074,123.16,9.02,Philippines,,,,Fished,Fished
V11902,12075,123,9.02,Philippines,,,,Fished,Fished
V11903,12076,123.08,9.02,Philippines,,,,Fished,Fished
V11904,12077,122.44,9.58,Philippines,,,,Fished,Fished
V11905,12078,123.24,8.7,Philippines,,,,Fished,Fished
V11906,12079,123,7.34,Philippines,,,,Fished,Fished
V11907,12080,122.76,7.34,Philippines,,,,Fished,Fished
V11908,12081,122.76,7.26,Philippines,,,,Fished,Fished
V11909,12082,122.44,7.26,Philippines,,,,Fished,Fished
V11910,12083,122.84,7.26,Philippines,,,,Fished,Fished
V11911,12084,122.68,7.26,Philippines,,,,Fished,Fished
V11912,12085,122.52,7.5,Philippines,,,,Fished,Fished
V11913,12086,122.68,7.42,Philippines,,,,Fished,Fished
V11914,12087,122.68,7.5,Philippines,,,,Fished,Fished
V11915,12088,122.2,6.86,Philippines,,,,Fished,Fished
V11916,12089,122.28,6.86,Philippines,,,,Fished,Fished
V11917,12090,122.12,6.78,Philippines,,,,Fished,Fished
V11918,12091,122.44,7.02,Philippines,,,,Fished,Fished
V11919,12092,122.6,7.18,Philippines,,,,Fished,Fished
V11920,12093,122.6,7.1,Philippines,,,,Fished,Fished
V11921,12094,122.52,7.1,Philippines,,,,Fished,Fished
V11922,12095,122.36,7.02,Philippines,,,,Fished,Fished
V11923,12096,122.36,18.38,Philippines,,,,Fished,Fished
V11924,12097,120.12,14.7,Philippines,,,,Fished,Fished
V11925,12098,120.28,14.62,Philippines,,,,Fished,Fished
V11926,12099,120.04,14.78,Philippines,,,,Fished,Fished
V11927,12100,120.2,14.7,Philippines,,,,Fished,Fished
V11928,12101,120.12,14.78,Philippines,,,,Fished,Fished
V11929,12102,120.36,14.46,Philippines,,,,Fished,Fished
V11930,12103,121.56,15.5,Philippines,,,,Fished,Fished
V11931,12104,121.64,15.74,Philippines,,,,Fished,Fished
V11932,12105,120.04,14.86,Philippines,,,,Fished,Fished
V11933,12106,120.12,13.74,Philippines,,,,Fished,Fished
V11934,12107,120.44,13.66,Philippines,,,,Fished,Fished
V11935,12108,120.12,13.9,Philippines,,,,Fished,Fished
V11936,12109,120.36,13.9,Philippines,,,,Fished,Fished
V11937,12110,120.04,13.9,Philippines,,,,Fished,Fished
V11938,12111,120.28,13.9,Philippines,,,,Fished,Fished
V11939,12112,120.2,13.9,Philippines,,,,Fished,Fished
V11940,12113,120.04,13.82,Philippines,,,,Fished,Fished
V11941,12114,120.52,13.18,Philippines,,,,Fished,Fished
V11942,12115,120.28,13.5,Philippines,,,,Fished,Fished
V11943,12116,120.28,13.42,Philippines,,,,Fished,Fished
V11944,12117,120.44,13.26,Philippines,,,,Fished,Fished
V11945,12118,120.6,13.18,Philippines,,,,Fished,Fished
V11946,12119,120.36,13.34,Philippines,,,,Fished,Fished
V11947,12120,121.96,14.54,Philippines,,,,Fished,Fished
V11948,12121,122.04,14.62,Philippines,,,,Fished,Fished
V11949,12122,122.2,14.3,Philippines,,,,Fished,Fished
V11950,12123,122.92,14.38,Philippines,,,,Fished,Fished
V11951,12124,122.04,14.46,Philippines,,,,Fished,Fished
V11952,12125,122.04,14.38,Philippines,,,,Fished,Fished
V11953,12126,122.44,14.38,Philippines,,,,Fished,Fished
V11954,12127,121.96,14.38,Philippines,,,,Fished,Fished
V11955,12128,121.88,13.82,Philippines,,,,Fished,Fished
V11956,12129,121.96,13.58,Philippines,,,,Fished,Fished
V11957,12130,121.8,13.58,Philippines,,,,Fished,Fished
V11958,12131,122.6,13.58,Philippines,,,,Fished,Fished
V11959,12132,122.04,13.58,Philippines,,,,Fished,Fished
V11960,12133,122.36,13.5,Philippines,,,,Fished,Fished
V11961,12134,122.68,13.74,Philippines,,,,Fished,Fished
V11962,12135,122.76,13.74,Philippines,,,,Fished,Fished
V11963,12136,122.04,13.74,Philippines,,,,Fished,Fished
V11964,12137,121.96,13.18,Philippines,,,,Fished,Fished
V11965,12138,122.68,13.18,Philippines,,,,Fished,Fished
V11966,12139,122.6,13.18,,,,,Fished,Fished
V11967,12140,122.52,13.26,,,,,Fished,Fished
V11968,12141,121.8,13.26,Philippines,,,,Fished,Fished
V11969,12142,121.88,13.02,Philippines,,,,Fished,Fished
V11970,12143,121.56,13.18,Philippines,,,,Fished,Fished
V11971,12144,122.44,13.42,Philippines,,,,Fished,Fished
V11972,12145,122.68,13.5,Philippines,,,,Fished,Fished
V11973,12146,122.44,13.34,Philippines,,,,Fished,Fished
V11974,12147,122.76,13.34,Philippines,,,,Fished,Fished
V11975,12148,122.28,12.54,,,,,Fished,Fished
V11976,12149,122.44,12.46,,,,,Fished,Fished
V11977,12150,122.36,12.46,Philippines,,,,Fished,Fished
V11978,12151,122.28,12.46,Philippines,,,,Fished,Fished
V11979,12152,122.04,12.78,Philippines,,,,Fished,Fished
V11980,12153,122.28,12.7,Philippines,,,,Fished,Fished
V11981,12154,121.72,12.86,Philippines,,,,Fished,Fished
V11982,12155,121.96,12.62,Philippines,,,,Fished,Fished
V11983,12156,122.2,12.54,Philippines,,,,Fished,Fished
V11984,12157,122.2,12.62,Philippines,,,,Fished,Fished
V11985,12158,122.04,12.06,Philippines,,,,Fished,Fished
V11986,12159,122.52,12.3,Philippines,,,,Fished,Fished
V11987,12160,122.12,12.3,Philippines,,,,Fished,Fished
V11988,12161,122.44,12.38,Philippines,,,,Fished,Fished
V11989,12162,122.52,12.38,,,,,Fished,Fished
V11990,12163,122.28,11.82,Philippines,,,,Fished,Fished
V11991,12164,121.96,11.74,Philippines,,,,Fished,Fished
V11992,12165,122.04,11.58,Philippines,,,,Fished,Fished
V11993,12166,129.4,-0.1,Indonesia,,,,Fished,Fished
V11994,12167,127.56,-1.78,Indonesia,,,,Fished,Fished
V11995,12168,129.08,0.7,Indonesia,,,,Fished,Fished
V11996,12169,128.92,0.86,Indonesia,,,,Fished,Fished
V11997,12170,129,0.22,Indonesia,,,,Fished,Fished
V11998,12171,129.16,0.78,Indonesia,,,,Fished,Fished
V11999,12172,127.16,-0.82,Indonesia,,,,Fished,Fished
V12000,12172,127.16,-0.82,Indonesia,,,,Fished,Fished
V12001,12173,127.16,-0.1,Indonesia,,,,Fished,Fished
V12002,12174,126.36,1.26,Indonesia,,,,Fished,Fished
V12003,12175,126.36,1.34,Indonesia,,,,Fished,Fished
V12004,12176,126.12,0.94,Indonesia,,,,Fished,Fished
V12005,12177,126.12,1.02,Indonesia,,,,Fished,Fished
V12006,12178,128.12,-0.82,Indonesia,,,,Fished,Fished
V12007,12178,128.12,-0.82,Indonesia,,,,Fished,Fished
V12008,12179,127.96,-0.74,Indonesia,,,,Fished,Fished
V12009,12180,128.12,-0.9,Indonesia,,,,Fished,Fished
V12010,12181,127.72,-0.9,Indonesia,,,,Fished,Fished
V12011,12182,128.12,-0.42,Indonesia,,,,Fished,Fished
V12012,12183,128.52,-0.74,Indonesia,,,,Fished,Fished
V12013,12184,128.28,-0.58,Indonesia,,,,Fished,Fished
V12014,12185,128.52,-0.58,Indonesia,,,,Fished,Fished
V12015,12186,128.52,-0.66,Indonesia,,,,Fished,Fished
V12016,12187,128.92,-1.38,Indonesia,,,,Fished,Fished
V12017,12188,127.88,-1.38,Indonesia,,,,Fished,Fished
V12018,12189,128.28,-1.14,Indonesia,,,,Fished,Fished
V12019,12190,128.12,-0.98,Indonesia,,,,Fished,Fished
V12020,12191,128.12,-1.06,Indonesia,,,,Fished,Fished
V12021,12192,127.8,-1.22,Indonesia,,,,Fished,Fished
V12022,12193,127.64,-1.22,,,,,Fished,Fished
V12023,12194,127.72,-1.22,Indonesia,,,,Fished,Fished
V12024,12195,128.52,-1.14,Indonesia,,,,Fished,Fished
V12025,12196,128.52,-1.22,Indonesia,,,,Fished,Fished
V12026,12197,127.56,-1.86,Indonesia,,,,Fished,Fished
V12027,12198,127.64,-1.78,Indonesia,,,,Fished,Fished
V12028,12199,128.6,-1.46,Indonesia,,,,Fished,Fished
V12029,12200,128.04,-1.46,Indonesia,,,,Fished,Fished
V12030,12201,128.6,-1.54,Indonesia,,,,Fished,Fished
V12031,12202,128.2,-1.7,Indonesia,,,,Fished,Fished
V12032,12203,128.12,-1.54,Indonesia,,,,Fished,Fished
V12033,12204,127.4,-1.7,Indonesia,,,,Fished,Fished
V12034,12205,127.72,2.3,Indonesia,,,,Fished,Fished
V12035,12206,128.12,2.3,Indonesia,,,,Fished,Fished
V12036,12207,127.8,2.3,Indonesia,,,,Fished,Fished
V12037,12208,128.12,1.74,Indonesia,,,,Fished,Fished
V12038,12209,127.48,1.58,Indonesia,,,,Fished,Fished
V12039,12210,127.48,1.66,Indonesia,,,,Fished,Fished
V12040,12211,128.04,2.06,Indonesia,,,,Fished,Fished
V12041,12212,128.04,2.22,Indonesia,,,,Fished,Fished
V12042,12213,128.12,1.9,Indonesia,,,,Fished,Fished
V12043,12214,128.04,1.9,Indonesia,,,,Fished,Fished
V12044,12215,127.64,1.9,Indonesia,,,,Fished,Fished
V12045,12216,127.4,0.62,Indonesia,,,,Fished,Fished
V12046,12217,127.48,0.62,Indonesia,,,,Fished,Fished
V12047,12218,127.48,0.46,Indonesia,,,,Fished,Fished
V12048,12219,127.4,0.46,,,,,Fished,Fished
V12049,12220,127.4,0.38,Indonesia,,,,Fished,Fished
V12050,12221,127.56,0.38,Indonesia,,,,Fished,Fished
V12051,12222,127.4,0.54,Indonesia,,,,Fished,Fished
V12052,12223,127.48,0.54,Indonesia,,,,Fished,Fished
V12053,12224,127.4,1.02,Indonesia,,,,Fished,Fished
V12054,12225,127.32,0.78,,,,,Fished,Fished
V12055,12226,127.32,0.94,Indonesia,,,,Fished,Fished
V12056,12227,127.32,0.86,,,,,Fished,Fished
V12057,12228,127.4,-0.1,Indonesia,,,,Fished,Fished
V12058,12229,127.16,-0.02,Indonesia,,,,Fished,Fished
V12059,12230,127.48,-0.1,Indonesia,,,,Fished,Fished
V12060,12231,127.24,0.06,Indonesia,,,,Fished,Fished
V12061,12232,127.24,-0.02,Indonesia,,,,Fished,Fished
V12062,12233,127.4,-0.26,Indonesia,,,,Fished,Fished
V12063,12234,127.32,-0.26,Indonesia,,,,Fished,Fished
V12064,12235,127.16,-0.18,Indonesia,,,,Fished,Fished
V12065,12236,127.24,-0.18,Indonesia,,,,Fished,Fished
V12066,12237,127.08,-0.18,Indonesia,,,,Fished,Fished
V12067,12238,127,-0.18,Indonesia,,,,Fished,Fished
V12068,12239,127.48,0.3,Indonesia,,,,Fished,Fished
V12069,12240,127.48,0.38,Indonesia,,,,Fished,Fished
V12070,12241,127.64,0.3,Indonesia,,,,Fished,Fished
V12071,12242,127.24,0.14,Indonesia,,,,Fished,Fished
V12072,12243,127.4,0.14,Indonesia,,,,Fished,Fished
V12073,12244,127.48,0.14,Indonesia,,,,Fished,Fished
V12074,12245,127.08,0.14,Indonesia,,,,Fished,Fished
V12075,12246,127.16,-0.74,Indonesia,,,,Fished,Fished
V12076,12247,127.24,-0.82,Indonesia,,,,Fished,Fished
V12077,12247,127.24,-0.82,Indonesia,,,,Fished,Fished
V12078,12248,127,-0.26,Indonesia,,,,Fished,Fished
V12079,12249,127.08,-0.5,Indonesia,,,,Fished,Fished
V12080,12250,127.24,-1.46,Indonesia,,,,Fished,Fished
V12081,12251,127.32,-1.38,,,,,Fished,Fished
V12082,12252,127.32,-1.46,Indonesia,,,,Fished,Fished
V12083,12253,127.4,-1.14,Indonesia,,,,Fished,Fished
V12084,12254,127.48,-0.82,,,,,Fished,Fished
V12085,12254,127.48,-0.82,,,,,Fished,Fished
V12086,12255,127.32,-1.3,Indonesia,,,,Fished,Fished
V12087,12256,129.56,-0.02,Indonesia,,,,Fished,Fished
V12088,12257,129.32,-0.02,Indonesia,,,,Fished,Fished
V12089,12258,129.56,-0.1,Indonesia,,,,Fished,Fished
V12090,12259,129.64,-0.1,Indonesia,,,,Fished,Fished
V12091,12260,129.64,-0.02,Indonesia,,,,Fished,Fished
V12092,12261,129.32,0.06,Indonesia,,,,Fished,Fished
V12093,12262,129.64,0.06,Indonesia,,,,Fished,Fished
V12094,12263,129.48,-0.18,Indonesia,,,,Fished,Fished
V12095,12264,129,-1.14,Indonesia,,,,Fished,Fished
V12096,12265,129.08,-1.14,Indonesia,,,,Fished,Fished
V12097,12266,128.68,2.54,Indonesia,,,,Fished,Fished
V12098,12267,128.36,2.54,Indonesia,,,,Fished,Fished
V12099,12268,128.44,2.62,Indonesia,,,,Fished,Fished
V12100,12269,128.68,2.3,Indonesia,,,,Fished,Fished
V12101,12270,128.76,1.42,Indonesia,,,,Fished,Fished
V12102,12271,128.2,1.42,Indonesia,,,,Fished,Fished
V12103,12272,128.76,1.5,Indonesia,,,,Fished,Fished
V12104,12273,128.76,1.26,Indonesia,,,,Fished,Fished
V12105,12274,128.6,2.06,Indonesia,,,,Fished,Fished
V12106,12275,128.2,2.06,Indonesia,,,,Fished,Fished
V12107,12276,128.68,2.22,Indonesia,,,,Fished,Fished
V12108,12277,128.76,1.58,Indonesia,,,,Fished,Fished
V12109,12278,128.28,1.98,Indonesia,,,,Fished,Fished
V12110,12279,128.2,1.98,Indonesia,,,,Fished,Fished
V12111,12280,128.68,1.58,,,,,Fished,Fished
V12112,12281,129.08,0.78,Indonesia,,,,Fished,Fished
V12113,12282,128.6,0.7,Indonesia,,,,Fished,Fished
