ID,ID2,Lon,Lat,TERRITORY1,Grav_tot,ECOREGION,PROVINCE 
V14311,14491,39.56,-7.62,Tanzania,91,East African Coral Coast,Western Indian Ocean
V14312,14492,39.64,-7.38,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14313,14493,39.64,-8.1,Tanzania,56,East African Coral Coast,Western Indian Ocean
V14314,14494,39.72,-8.1,Tanzania,52,East African Coral Coast,Western Indian Ocean
V14315,14495,39.4,-8.34,Tanzania,58,East African Coral Coast,Western Indian Ocean
V14316,14496,39.4,-8.26,Tanzania,58,East African Coral Coast,Western Indian Ocean
V14317,14497,39.64,-8.02,Tanzania,65,East African Coral Coast,Western Indian Ocean
V14318,14498,39.56,-8.1,Tanzania,56,East African Coral Coast,Western Indian Ocean
V14319,14499,39.56,-8.42,Tanzania,42,East African Coral Coast,Western Indian Ocean
V14320,14500,39.48,-8.42,Tanzania,48,East African Coral Coast,Western Indian Ocean
V14321,14501,39.48,-8.5,Tanzania,41,East African Coral Coast,Western Indian Ocean
V14322,14502,39.4,-8.42,Tanzania,57,East African Coral Coast,Western Indian Ocean
V14323,14503,39.56,-8.34,Tanzania,44,East African Coral Coast,Western Indian Ocean
V14324,14504,39.48,-8.34,Tanzania,49,East African Coral Coast,Western Indian Ocean
V14325,14505,39.64,-8.34,Tanzania,44,East African Coral Coast,Western Indian Ocean
V14326,14506,39.56,-8.26,Tanzania,49,East African Coral Coast,Western Indian Ocean
V14327,14507,39.88,-7.7,,0,East African Coral Coast,Western Indian Ocean
V14328,14508,39.64,-7.78,Tanzania,77,East African Coral Coast,Western Indian Ocean
V14329,14509,39.72,-7.7,Tanzania,73,East African Coral Coast,Western Indian Ocean
V14330,14510,39.72,-7.78,Tanzania,71,East African Coral Coast,Western Indian Ocean
V14331,14511,39.56,-7.78,Tanzania,77,East African Coral Coast,Western Indian Ocean
V14332,14512,39.8,-8.02,Tanzania,46,East African Coral Coast,Western Indian Ocean
V14333,14513,39.56,-8.02,Tanzania,65,East African Coral Coast,Western Indian Ocean
V14334,14514,39.88,-7.62,Tanzania,64,East African Coral Coast,Western Indian Ocean
V14335,14515,39.64,-9.06,Tanzania,30,East African Coral Coast,Western Indian Ocean
V14336,14516,39.8,-9.7,Tanzania,51,East African Coral Coast,Western Indian Ocean
V14337,14517,39.8,-9.78,Tanzania,64,East African Coral Coast,Western Indian Ocean
V14338,14518,39.48,-8.58,Tanzania,47,East African Coral Coast,Western Indian Ocean
V14339,14519,39.4,-8.58,Tanzania,53,East African Coral Coast,Western Indian Ocean
V14340,14520,39.56,-8.66,Tanzania,42,East African Coral Coast,Western Indian Ocean
V14341,14521,39.48,-8.66,Tanzania,47,East African Coral Coast,Western Indian Ocean
V14342,14522,39.4,-8.5,Tanzania,53,East African Coral Coast,Western Indian Ocean
V14343,14523,39.56,-8.5,Tanzania,41,East African Coral Coast,Western Indian Ocean
V14344,14524,39.56,-8.58,Tanzania,42,East African Coral Coast,Western Indian Ocean
V14345,14525,39.56,-8.9,Tanzania,43,East African Coral Coast,Western Indian Ocean
V14346,14526,39.64,-8.9,Tanzania,43,East African Coral Coast,Western Indian Ocean
V14347,14527,39.48,-8.82,Tanzania,57,East African Coral Coast,Western Indian Ocean
V14348,14528,39.48,-8.74,Tanzania,53,East African Coral Coast,Western Indian Ocean
V14349,14529,39.4,-8.66,Tanzania,53,East African Coral Coast,Western Indian Ocean
V14350,14530,39.56,-8.82,Tanzania,43,East African Coral Coast,Western Indian Ocean
V14351,14531,40.2,-3.14,Kenya,0,East African Coral Coast,Western Indian Ocean
V14352,14532,40.6,-2.66,Kenya,83,East African Coral Coast,Western Indian Ocean
V14353,14533,39.96,-3.54,Kenya,382,East African Coral Coast,Western Indian Ocean
V14354,14534,40.2,-10.18,Tanzania,74,East African Coral Coast,Western Indian Ocean
V14355,14535,40.28,-10.18,Tanzania,67,East African Coral Coast,Western Indian Ocean
V14356,14536,40.44,-10.34,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14357,14537,40.44,-10.26,Tanzania,47,East African Coral Coast,Western Indian Ocean
V14358,14538,40.36,-10.26,Tanzania,47,East African Coral Coast,Western Indian Ocean
V14359,14539,39.8,-4.82,Tanzania,124,East African Coral Coast,Western Indian Ocean
V14360,14540,39.4,-4.82,Kenya,0,East African Coral Coast,Western Indian Ocean
V14361,14541,39.64,-4.82,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14362,14542,39.32,-4.74,Kenya,223,East African Coral Coast,Western Indian Ocean
V14363,14543,39.4,-4.74,Kenya,0,East African Coral Coast,Western Indian Ocean
V14364,14544,39.32,-4.82,Tanzania,223,East African Coral Coast,Western Indian Ocean
V14365,14545,39.72,-4.9,Tanzania,153,East African Coral Coast,Western Indian Ocean
V14366,14546,39.64,-4.9,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14367,14547,39.32,-4.9,Tanzania,175,East African Coral Coast,Western Indian Ocean
V14368,14548,39.88,-4.9,Tanzania,109,East African Coral Coast,Western Indian Ocean
V14369,14549,39.72,-4.74,Tanzania,136,East African Coral Coast,Western Indian Ocean
V14370,14550,39.72,-4.82,Tanzania,136,East African Coral Coast,Western Indian Ocean
V14371,14551,39.72,-4.1,Kenya,41790,East African Coral Coast,Western Indian Ocean
V14372,14552,39.64,-4.26,Kenya,5016,East African Coral Coast,Western Indian Ocean
V14373,14553,39.88,-3.78,Kenya,505,East African Coral Coast,Western Indian Ocean
V14374,14554,39.56,-4.5,Kenya,0,East African Coral Coast,Western Indian Ocean
V14375,14555,39.48,-4.58,Kenya,287,East African Coral Coast,Western Indian Ocean
V14376,14556,39.56,-5.22,Tanzania,114,East African Coral Coast,Western Indian Ocean
V14377,14557,39.16,-5.22,Tanzania,311,East African Coral Coast,Western Indian Ocean
V14378,14558,39.64,-5.3,Tanzania,142,East African Coral Coast,Western Indian Ocean
V14379,14559,39.56,-5.3,Tanzania,142,East African Coral Coast,Western Indian Ocean
V14380,14560,39.64,-5.22,Tanzania,114,East African Coral Coast,Western Indian Ocean
V14381,14561,39.88,-5.3,Tanzania,73,East African Coral Coast,Western Indian Ocean
V14382,14562,39.08,-5.38,Tanzania,294,East African Coral Coast,Western Indian Ocean
V14383,14563,39.16,-5.3,Tanzania,239,East African Coral Coast,Western Indian Ocean
V14384,14564,39.64,-4.98,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14385,14565,39.24,-5.06,Tanzania,248,East African Coral Coast,Western Indian Ocean
V14386,14566,39.24,-4.98,Tanzania,207,East African Coral Coast,Western Indian Ocean
V14387,14567,39.32,-4.98,Tanzania,167,East African Coral Coast,Western Indian Ocean
V14388,14568,39.64,-5.14,,0,East African Coral Coast,Western Indian Ocean
V14389,14569,39.16,-5.14,Tanzania,658,East African Coral Coast,Western Indian Ocean
V14390,14570,39.88,-5.22,Tanzania,66,East African Coral Coast,Western Indian Ocean
V14391,14571,39.64,-5.06,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14392,14572,39.16,-5.86,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14393,14573,38.92,-5.86,Tanzania,189,East African Coral Coast,Western Indian Ocean
V14394,14574,39.4,-5.86,Tanzania,164,East African Coral Coast,Western Indian Ocean
V14395,14575,39.32,-5.7,Tanzania,200,East African Coral Coast,Western Indian Ocean
V14396,14576,38.92,-6.1,Tanzania,204,East African Coral Coast,Western Indian Ocean
V14397,14577,39.08,-6.1,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14398,14578,39.08,-6.02,Tanzania,263,East African Coral Coast,Western Indian Ocean
V14399,14579,39.08,-5.54,Tanzania,179,East African Coral Coast,Western Indian Ocean
V14400,14580,39.56,-5.46,Tanzania,126,East African Coral Coast,Western Indian Ocean
V14401,14581,39.08,-5.46,Tanzania,211,East African Coral Coast,Western Indian Ocean
V14402,14582,38.92,-5.78,Tanzania,206,East African Coral Coast,Western Indian Ocean
V14403,14583,39.4,-5.78,Tanzania,164,East African Coral Coast,Western Indian Ocean
V14404,14584,39,-5.62,Tanzania,230,East African Coral Coast,Western Indian Ocean
V14405,14585,39,-5.7,Tanzania,196,East African Coral Coast,Western Indian Ocean
V14406,14586,39.4,-6.5,Tanzania,358,East African Coral Coast,Western Indian Ocean
V14407,14587,39,-6.34,Tanzania,455,East African Coral Coast,Western Indian Ocean
V14408,14588,39.08,-6.34,Tanzania,372,East African Coral Coast,Western Indian Ocean
V14409,14589,39.24,-6.66,Tanzania,2496,East African Coral Coast,Western Indian Ocean
V14410,14590,39.24,-6.58,Tanzania,815,East African Coral Coast,Western Indian Ocean
V14411,14591,39.48,-6.5,Tanzania,203,East African Coral Coast,Western Indian Ocean
V14412,14592,39.08,-6.18,Tanzania,359,East African Coral Coast,Western Indian Ocean
V14413,14593,38.92,-6.26,Tanzania,282,East African Coral Coast,Western Indian Ocean
V14414,14594,39.48,-6.1,Tanzania,271,East African Coral Coast,Western Indian Ocean
V14415,14595,39.4,-5.94,Tanzania,285,East African Coral Coast,Western Indian Ocean
V14416,14596,39.16,-6.34,Tanzania,364,East African Coral Coast,Western Indian Ocean
V14417,14597,39.08,-6.26,Tanzania,329,East African Coral Coast,Western Indian Ocean
V14418,14598,39,-6.26,Tanzania,300,East African Coral Coast,Western Indian Ocean
V14419,14599,39.32,-6.74,Tanzania,3611,East African Coral Coast,Western Indian Ocean
V14420,14600,39.4,-6.82,Tanzania,2439,East African Coral Coast,Western Indian Ocean
V14421,14601,39.32,-6.66,Tanzania,866,East African Coral Coast,Western Indian Ocean
V14422,14602,39.56,-7.46,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14423,14603,39.4,-7.38,Tanzania,199,East African Coral Coast,Western Indian Ocean
V14424,14604,39.4,-7.54,,0,East African Coral Coast,Western Indian Ocean
V14425,14605,39.48,-7.46,Tanzania,147,East African Coral Coast,Western Indian Ocean
V14426,14606,39.48,-7.3,Tanzania,222,East African Coral Coast,Western Indian Ocean
V14427,14607,39.4,-7.46,Tanzania,203,East African Coral Coast,Western Indian Ocean
V14428,14608,39.56,-7.3,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14429,14609,40.52,-11.38,Mozambique,35,East African Coral Coast,Western Indian Ocean
V14430,14610,40.52,-11.62,Mozambique,22,East African Coral Coast,Western Indian Ocean
V14431,14611,39.64,-8.18,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14432,14612,39.88,-7.94,Tanzania,46,East African Coral Coast,Western Indian Ocean
V14433,14613,39.72,-9.46,Tanzania,43,East African Coral Coast,Western Indian Ocean
V14434,14614,39.96,-10.02,Tanzania,53,East African Coral Coast,Western Indian Ocean
V14435,14615,39.56,-8.74,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14436,14616,39.64,-8.26,Tanzania,49,East African Coral Coast,Western Indian Ocean
V14437,14617,40.68,-14.02,Mozambique,63,East African Coral Coast,Western Indian Ocean
V14438,14618,40.68,-15.46,Mozambique,35,East African Coral Coast,Western Indian Ocean
V14439,14619,40.52,-11.7,Mozambique,25,East African Coral Coast,Western Indian Ocean
V14440,14620,40.68,-11.7,Mozambique,21,East African Coral Coast,Western Indian Ocean
V14441,14621,40.6,-13.46,Mozambique,53,East African Coral Coast,Western Indian Ocean
V14442,14622,40.6,-12.1,Mozambique,36,East African Coral Coast,Western Indian Ocean
V14443,14623,39.56,-7.22,Tanzania,245,East African Coral Coast,Western Indian Ocean
V14444,14624,38.92,-6.18,Tanzania,231,East African Coral Coast,Western Indian Ocean
V14445,14625,39.48,-7.62,Tanzania,100,East African Coral Coast,Western Indian Ocean
V14446,14626,39.48,-7.38,Tanzania,156,East African Coral Coast,Western Indian Ocean
V14447,14627,39.56,-7.7,Tanzania,79,East African Coral Coast,Western Indian Ocean
V14448,14628,39.48,-7.54,Tanzania,127,East African Coral Coast,Western Indian Ocean
V14449,14629,39.88,-4.82,Tanzania,0,East African Coral Coast,Western Indian Ocean
V14450,14630,40.28,-2.82,Kenya,0,East African Coral Coast,Western Indian Ocean
V14451,14631,40.2,-3.22,Kenya,0,East African Coral Coast,Western Indian Ocean
V14452,14632,40.2,-3.3,Kenya,0,East African Coral Coast,Western Indian Ocean
V14453,14633,39.56,-5.38,Tanzania,143,East African Coral Coast,Western Indian Ocean
V14454,14634,39.08,-5.62,Tanzania,179,East African Coral Coast,Western Indian Ocean
V14455,14635,39.56,-5.14,Tanzania,127,East African Coral Coast,Western Indian Ocean
V14456,14636,45.16,1.9,Federal Republic of Somalia,1375,Northern Monsoon Current Coast,Western Indian Ocean
V14457,14637,44.52,1.5,Federal Republic of Somalia,332,Northern Monsoon Current Coast,Western Indian Ocean
V14458,14638,44.68,1.58,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14459,14639,45.72,2.22,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14460,14640,45.64,2.14,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14461,14641,45.48,2.06,Federal Republic of Somalia,2997,Northern Monsoon Current Coast,Western Indian Ocean
V14462,14642,44.92,1.74,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14463,14643,44.76,1.66,Federal Republic of Somalia,840,Northern Monsoon Current Coast,Western Indian Ocean
V14464,14644,42.28,-0.82,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14465,14644,42.28,-0.82,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14466,14645,41.4,-1.94,Kenya,57,Northern Monsoon Current Coast,Western Indian Ocean
V14467,14646,42.12,-0.98,Federal Republic of Somalia,54,Northern Monsoon Current Coast,Western Indian Ocean
V14468,14647,41.96,-1.22,Federal Republic of Somalia,64,Northern Monsoon Current Coast,Western Indian Ocean
V14469,14648,41.88,-1.3,Federal Republic of Somalia,55,Northern Monsoon Current Coast,Western Indian Ocean
V14470,14649,42.2,-0.9,Federal Republic of Somalia,48,Northern Monsoon Current Coast,Western Indian Ocean
V14471,14650,42.12,-0.9,Federal Republic of Somalia,54,Northern Monsoon Current Coast,Western Indian Ocean
V14472,14651,42.04,-1.06,Federal Republic of Somalia,63,Northern Monsoon Current Coast,Western Indian Ocean
V14473,14652,41.56,-1.7,Kenya,64,Northern Monsoon Current Coast,Western Indian Ocean
V14474,14653,41.56,-1.78,Kenya,64,Northern Monsoon Current Coast,Western Indian Ocean
V14475,14654,41.72,-1.54,Federal Republic of Somalia,0,Northern Monsoon Current Coast,Western Indian Ocean
V14476,14655,41.48,-1.86,Kenya,62,Northern Monsoon Current Coast,Western Indian Ocean
V14477,14656,41.24,-2.1,Kenya,61,Northern Monsoon Current Coast,Western Indian Ocean
V14478,14657,41,-2.34,Kenya,0,Northern Monsoon Current Coast,Western Indian Ocean
V14479,14658,41.16,-2.18,Kenya,64,Northern Monsoon Current Coast,Western Indian Ocean
V14480,14659,41.08,-2.26,Kenya,0,Northern Monsoon Current Coast,Western Indian Ocean
V14481,14660,41.32,-2.02,Kenya,58,Northern Monsoon Current Coast,Western Indian Ocean
V14482,14661,40.28,-16.1,Mozambique,36,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14483,14662,40.36,-16.02,Mozambique,35,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14484,14663,40.04,-16.42,Mozambique,60,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14485,14664,39.96,-16.5,Mozambique,52,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14486,14665,40.12,-16.34,Mozambique,0,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14487,14666,40.28,-16.02,Mozambique,38,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14488,14667,40.12,-16.1,Mozambique,51,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14489,14668,40.2,-16.1,Mozambique,42,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14490,14669,40.04,-16.34,Mozambique,60,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14491,14671,39.56,-16.82,Mozambique,0,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14492,14672,39.48,-16.82,Mozambique,56,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14493,14673,39.08,-17.14,Mozambique,33,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14494,14674,39.16,-17.06,Mozambique,32,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14495,14675,39.88,-16.5,Mozambique,51,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14496,14676,39.72,-16.66,Mozambique,61,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14497,14677,39.8,-16.58,Mozambique,49,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14498,14678,38.84,-17.3,Mozambique,33,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14499,14679,38.76,-17.3,Mozambique,35,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14500,14682,38.92,-17.22,Mozambique,36,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14501,14684,35.32,-21.38,Mozambique,30,Bight of Sofala/Swamp Coast,Western Indian Ocean
V14502,14686,45.08,-12.5,Mayotte,0,Western and Northern Madagascar,Western Indian Ocean
V14503,14687,45.24,-13.06,Mayotte,32,Western and Northern Madagascar,Western Indian Ocean
V14504,14688,39.64,-21.54,Bassas da India,0,Western and Northern Madagascar,Western Indian Ocean
V14505,14689,39.72,-21.54,Bassas da India,1,Western and Northern Madagascar,Western Indian Ocean
V14506,14690,40.36,-22.34,,1,Western and Northern Madagascar,Western Indian Ocean
V14507,14691,40.36,-22.42,Europa Island,0,Western and Northern Madagascar,Western Indian Ocean
V14508,14692,39.72,-21.46,Bassas da India,1,Western and Northern Madagascar,Western Indian Ocean
V14509,14693,39.64,-21.46,,1,Western and Northern Madagascar,Western Indian Ocean
V14510,14694,44.92,-12.82,Mayotte,54,Western and Northern Madagascar,Western Indian Ocean
V14511,14695,45.32,-12.74,Mayotte,104,Western and Northern Madagascar,Western Indian Ocean
V14512,14696,45,-12.82,Mayotte,128,Western and Northern Madagascar,Western Indian Ocean
V14513,14697,44.92,-12.9,Mayotte,43,Western and Northern Madagascar,Western Indian Ocean
V14514,14698,45.08,-12.98,Mayotte,59,Western and Northern Madagascar,Western Indian Ocean
V14515,14699,45.32,-12.9,Mayotte,66,Western and Northern Madagascar,Western Indian Ocean
V14516,14700,45,-12.9,Mayotte,111,Western and Northern Madagascar,Western Indian Ocean
V14517,14701,45.08,-12.58,Mayotte,32,Western and Northern Madagascar,Western Indian Ocean
V14518,14702,45,-12.58,Mayotte,32,Western and Northern Madagascar,Western Indian Ocean
V14519,14703,45.16,-12.58,Mayotte,31,Western and Northern Madagascar,Western Indian Ocean
V14520,14704,45,-12.5,Mayotte,0,Western and Northern Madagascar,Western Indian Ocean
V14521,14705,40.44,-22.34,Europa Island,1,Western and Northern Madagascar,Western Indian Ocean
V14522,14706,44.92,-12.58,Mayotte,29,Western and Northern Madagascar,Western Indian Ocean
V14523,14707,44.92,-12.5,Mayotte,0,Western and Northern Madagascar,Western Indian Ocean
V14524,14708,45,-12.74,Mayotte,427,Western and Northern Madagascar,Western Indian Ocean
