"","ID","Lon","Lat","General","PROVINCE","Kulbicki","crypto5BROF","crypto5BRIF","pare5BRin","pare5BRout"
"14142","V14142",53.64,-5.62,"Fished","Western Indian Ocean","Western Indian",1050,561,26,30
"14143","V14143",53.72,-5.62,"Fished","Western Indian Ocean","Western Indian",783,1090,24,21
"14144","V14144",50.84,-10.1,"Fished","Western Indian Ocean","Western Indian",697,877,31,24
"14145","V14145",50.76,-10.1,"Fished","Western Indian Ocean","Western Indian",520,452,23,26
"14146","V14146",50.84,-10.02,"Fished","Western Indian Ocean","Western Indian",496,314,23,23
"14147","V14147",50.76,-10.02,"Fished","Western Indian Ocean","Western Indian",826,850,19,23
"14148","V14148",52.84,-6.1,"Fished","Western Indian Ocean","Western Indian",733,727,21,25
"14149","V14149",50.68,-9.38,"Fished","Western Indian Ocean","Western Indian",729,533,15,33
"14150","V14150",55.96,-4.58,"Fished","Western Indian Ocean","Western Indian",419,722,23,23
"14151","V14151",55.72,-4.58,"Fished","Western Indian Ocean","Western Indian",638,360,21,43
"14152","V14152",56.2,-7.14,"Fished","Western Indian Ocean","Western Indian",739,779,19,50
"14153","V14153",56.2,-7.22,"Fished","Western Indian Ocean","Western Indian",489,1175,27,21
"14154","V14154",55.4,-5.86,"Fished","Western Indian Ocean","Western Indian",805,161,13,27
"14155","V14155",55.32,-5.86,"Fished","Western Indian Ocean","Western Indian",474,495,16,19
"14156","V14156",55.4,-5.78,"Fished","Western Indian Ocean","Western Indian",412,699,19,19
"14157","V14157",55.32,-5.78,"Fished","Western Indian Ocean","Western Indian",716,259,10,36
"14158","V14158",55.48,-4.82,"Fished","Western Indian Ocean","Western Indian",696,723,24,47
"14159","V14159",55.32,-4.66,"Fished","Western Indian Ocean","Western Indian",882,275,9,42
"14160","V14160",53,-5.94,"Fished","Western Indian Ocean","Western Indian",871,232,17,39
"14161","V14161",53,-6.1,"Fished","Western Indian Ocean","Western Indian",792,217,18,43
"14162","V14162",53.32,-5.46,"Fished","Western Indian Ocean","Western Indian",563,899,25,34
"14163","V14163",53.32,-5.38,"Fished","Western Indian Ocean","Western Indian",837,137,10,38
"14164","V14164",53.64,-5.7,"Fished","Western Indian Ocean","Western Indian",779,175,15,41
"14165","V14165",52.76,-6.98,"Fished","Western Indian Ocean","Western Indian",511,160,17,37
"14166","V14166",52.68,-6.98,"Fished","Western Indian Ocean","Western Indian",690,256,11,28
"14167","V14167",53.16,-6.26,"Fished","Western Indian Ocean","Western Indian",950,246,14,65
"14168","V14168",53,-6.26,"Fished","Western Indian Ocean","Western Indian",889,333,17,46
"14169","V14169",53.32,-4.82,"Fished","Western Indian Ocean","Western Indian",1136,144,18,47
"14170","V14170",53.32,-5.06,"Fished","Western Indian Ocean","Western Indian",363,503,20,32
"14171","V14171",51.08,-9.22,"Fished","Western Indian Ocean","Western Indian",993,91,8,48
"14172","V14172",51,-9.22,"Fished","Western Indian Ocean","Western Indian",697,580,24,29
"14173","V14173",50.68,-9.3,"Fished","Western Indian Ocean","Western Indian",726,509,19,44
"14174","V14174",51.16,-9.3,"Fished","Western Indian Ocean","Western Indian",1025,198,17,54
"14175","V14175",51.08,-8.82,"Fished","Western Indian Ocean","Western Indian",820,414,15,40
"14176","V14176",51,-8.82,"Fished","Western Indian Ocean","Western Indian",664,388,16,42
"14177","V14177",51.08,-9.3,"Fished","Western Indian Ocean","Western Indian",740,101,10,33
"14178","V14178",51,-9.3,"Fished","Western Indian Ocean","Western Indian",731,232,9,33
"14179","V14179",51.08,-9.46,"Fished","Western Indian Ocean","Western Indian",356,1032,28,39
"14180","V14180",51.16,-9.46,"Fished","Western Indian Ocean","Western Indian",338,652,22,37
"14181","V14181",51,-9.46,"Fished","Western Indian Ocean","Western Indian",315,1326,30,48
"14182","V14182",50.76,-9.38,"Fished","Western Indian Ocean","Western Indian",1049,807,23,14
"14183","V14183",51.08,-9.38,"Fished","Western Indian Ocean","Western Indian",1418,2698,23,18
"14184","V14184",51.16,-9.38,"Fished","Western Indian Ocean","Western Indian",1523,621,22,16
"14185","V14185",51,-10.26,"Fished","Western Indian Ocean","Western Indian",92,50,2,2
"14186","V14186",51.16,-10.26,"Fished","Western Indian Ocean","Western Indian",126,293,22,0
"14187","V14187",51.08,-10.1,"Fished","Western Indian Ocean","Western Indian",706,1102,26,9
"14188","V14188",51.16,-9.78,"Fished","Western Indian Ocean","Western Indian",46,52,0,2
"14189","V14189",51.4,-9.7,"Fished","Western Indian Ocean","Western Indian",259,251,5,3
"14190","V14190",50.36,-10.02,"Fished","Western Indian Ocean","Western Indian",94,294,8,2
"14191","V14191",51.24,-9.78,"Fished","Western Indian Ocean","Western Indian",145,345,20,1
"14192","V14192",51,-9.62,"Fished","Western Indian Ocean","Western Indian",139,303,22,2
"14193","V14193",51,-9.54,"Fished","Western Indian Ocean","Western Indian",3573,14227,57,25
"14194","V14194",51.32,-9.7,"Fished","Western Indian Ocean","Western Indian",3431,7557,25,14
"14195","V14195",51,-9.38,"Fished","Western Indian Ocean","Western Indian",3577,6607,48,19
"14196","V14196",51,-10.18,"Fished","Western Indian Ocean","Western Indian",3115,1604,26,15
"14197","V14197",51.08,-10.26,"Fished","Western Indian Ocean","Western Indian",1391,1685,59,31
"14198","V14198",51.08,-10.18,"Fished","Western Indian Ocean","Western Indian",2444,1813,41,37
"14199","V14199",50.36,-9.94,"Fished","Western Indian Ocean","Western Indian",1276,1023,64,55
"14200","V14200",50.44,-10.02,"Fished","Western Indian Ocean","Western Indian",2329,4812,35,30
"14201","V14201",50.44,-9.94,"Fished","Western Indian Ocean","Western Indian",1268,1021,64,49
"14202","V14202",49.48,-18.26,"Fished","Western Indian Ocean","Western Indian",1117,1233,63,58
"14203","V14203",49.4,-18.34,"Fished","Western Indian Ocean","Western Indian",2073,635,45,40
"14204","V14204",49.4,-18.42,"Fished","Western Indian Ocean","Western Indian",2165,674,44,41
"14205","V14205",46.68,-25.22,"Fished","Western Indian Ocean","Western Indian",1253,1737,64,44
"14206","V14206",48.52,-21.06,"Fished","Western Indian Ocean","Western Indian",1017,1177,69,51
"14207","V14207",49.32,-18.74,"Fished","Western Indian Ocean","Western Indian",1295,1037,61,53
"14208","V14208",46.6,-25.22,"Fished","Western Indian Ocean","Western Indian",1072,1005,60,54
"14209","V14209",47.24,-24.74,"Fished","Western Indian Ocean","Western Indian",1396,952,63,58
"14210","V14210",47.24,-24.82,"Fished","Western Indian Ocean","Western Indian",3260,7496,62,28
"14211","V14211",48.2,-21.86,"Fished","Western Indian Ocean","Western Indian",3404,7898,73,23
"14212","V14212",48.52,-21.14,"Fished","Western Indian Ocean","Western Indian",3244,5639,55,24
"14213","V14213",39.56,-6.98,"Fished","Western Indian Ocean","Western Indian",3246,2150,37,54
"14214","V14214",39.48,-7.22,"Fished","Western Indian Ocean","Western Indian",3432,6475,62,41
"14215","V14215",39.48,-6.9,"Fished","Western Indian Ocean","Western Indian",3712,6580,18,14
"14216","V14216",38.84,-6.1,"Fished","Western Indian Ocean","Western Indian",3651,414,29,24
"14217","V14217",40.84,-14.98,"Fished","Western Indian Ocean","Western Indian",3659,1382,44,26
"14218","V14218",40.52,-15.7,"Fished","Western Indian Ocean","Western Indian",3596,1772,44,28
"14219","V14219",41.4,-12.26,"Fished","Western Indian Ocean","Western Indian",3580,7023,46,24
"14220","V14220",40.52,-11.78,"Fished","Western Indian Ocean","Western Indian",3206,1250,57,65
"14221","V14221",41.32,-12.18,"Fished","Western Indian Ocean","Western Indian",3303,2141,45,55
"14222","V14222",41.48,-12.26,"Fished","Western Indian Ocean","Western Indian",3282,2520,45,63
"14223","V14223",40.68,-11.86,"Fished","Western Indian Ocean","Western Indian",2850,7488,17,24
"14224","V14224",40.68,-11.78,"Fished","Western Indian Ocean","Western Indian",3014,1378,33,83
"14225","V14225",40.84,-15.06,"Fished","Western Indian Ocean","Western Indian",3110,1379,54,72
"14226","V14226",41.48,-12.18,"Fished","Western Indian Ocean","Western Indian",2964,1270,48,77
"14227","V14227",41.4,-12.18,"Fished","Western Indian Ocean","Western Indian",2885,1854,21,27
"14228","V14228",41.4,-12.1,"Fished","Western Indian Ocean","Western Indian",2947,1235,20,40
"14229","V14229",41.32,-12.1,"Fished","Western Indian Ocean","Western Indian",2379,763,35,51
"14230","V14230",40.12,-3.38,"Fished","Western Indian Ocean","Western Indian",2776,1371,19,40
"14231","V14231",40.28,-2.98,"Fished","Western Indian Ocean","Western Indian",2498,415,18,37
"14232","V14232",39.8,-4.02,"Fished","Western Indian Ocean","Western Indian",2560,692,19,44
"14233","V14233",39.8,-7.7,"Fished","Western Indian Ocean","Western Indian",2175,863,40,49
"14234","V14234",39.72,-7.54,"Fished","Western Indian Ocean","Western Indian",2782,1101,21,40
"14235","V14235",39.48,-6.18,"Fished","Western Indian Ocean","Western Indian",2458,874,18,53
"14236","V14236",39.48,-6.02,"Fished","Western Indian Ocean","Western Indian",2315,803,44,52
"14237","V14237",39.56,-6.1,"Fished","Western Indian Ocean","Western Indian",2125,1989,15,22
"14238","V14238",39.56,-6.18,"Fished","Western Indian Ocean","Western Indian",2696,1006,26,61
"14239","V14239",39,-5.78,"Fished","Western Indian Ocean","Western Indian",2293,2799,10,31
"14240","V14240",40.6,-10.5,"Fished","Western Indian Ocean","Western Indian",2716,736,21,50
"14241","V14241",40.52,-10.42,"Fished","Western Indian Ocean","Western Indian",2741,1155,22,52
"14242","V14242",40.6,-10.58,"Fished","Western Indian Ocean","Western Indian",2711,1982,20,35
"14243","V14243",40.6,-10.82,"Fished","Western Indian Ocean","Western Indian",2242,816,43,45
"14244","V14244",40.68,-10.82,"Fished","Western Indian Ocean","Western Indian",1824,1666,69,24
"14245","V14245",40.68,-10.66,"Fished","Western Indian Ocean","Western Indian",1905,7966,55,23
"14246","V14246",40.68,-10.74,"Fished","Western Indian Ocean","Western Indian",2327,1627,40,30
"14247","V14247",40.68,-11.54,"Fished","Western Indian Ocean","Western Indian",2240,3150,36,33
"14248","V14248",40.52,-11.46,"Fished","Western Indian Ocean","Western Indian",2314,1432,38,33
"14249","V14249",40.6,-11.3,"Fished","Western Indian Ocean","Western Indian",2132,586,31,37
"14250","V14250",40.52,-11.3,"Fished","Western Indian Ocean","Western Indian",2057,1247,34,37
"14251","V14251",40.68,-11.38,"Fished","Western Indian Ocean","Western Indian",2314,7110,43,29
"14252","V14252",40.6,-11.38,"Fished","Western Indian Ocean","Western Indian",2495,2035,40,30
"14253","V14253",40.68,-11.62,"Fished","Western Indian Ocean","Western Indian",2403,4173,42,28
"14254","V14254",40.6,-11.62,"Fished","Western Indian Ocean","Western Indian",1270,2611,60,25
"14255","V14255",40.6,-11.54,"Fished","Western Indian Ocean","Western Indian",1410,681,34,25
"14256","V14256",40.68,-11.46,"Fished","Western Indian Ocean","Western Indian",2028,1868,46,27
"14257","V14257",40.52,-11.54,"Fished","Western Indian Ocean","Western Indian",1962,1675,51,30
"14258","V14258",40.6,-11.46,"Fished","Western Indian Ocean","Western Indian",3033,3221,19,24
"14259","V14259",40.68,-11.06,"Fished","Western Indian Ocean","Western Indian",2874,2960,19,29
"14260","V14260",40.76,-10.98,"Fished","Western Indian Ocean","Western Indian",2332,1453,39,30
"14261","V14261",40.76,-11.06,"Fished","Western Indian Ocean","Western Indian",2858,826,28,29
"14262","V14262",40.6,-11.06,"Fished","Western Indian Ocean","Western Indian",2618,3790,32,33
"14263","V14263",40.6,-10.9,"Fished","Western Indian Ocean","Western Indian",2313,2218,36,33
"14264","V14264",40.68,-10.9,"Fished","Western Indian Ocean","Western Indian",2771,3413,21,27
"14265","V14265",40.68,-10.98,"Fished","Western Indian Ocean","Western Indian",2354,727,31,28
"14266","V14266",40.6,-10.98,"Fished","Western Indian Ocean","Western Indian",1426,3020,61,31
"14267","V14267",40.68,-11.22,"Fished","Western Indian Ocean","Western Indian",1785,1802,27,29
"14268","V14268",40.68,-11.3,"Fished","Western Indian Ocean","Western Indian",1803,1721,38,28
"14269","V14269",40.68,-11.14,"Fished","Western Indian Ocean","Western Indian",3493,12803,65,22
"14270","V14270",40.6,-11.14,"Fished","Western Indian Ocean","Western Indian",3433,9480,66,23
"14271","V14271",40.6,-11.22,"Fished","Western Indian Ocean","Western Indian",3373,1087,54,56
"14272","V14272",40.76,-11.14,"Fished","Western Indian Ocean","Western Indian",3329,691,57,66
"14273","V14273",40.68,-12.5,"Fished","Western Indian Ocean","Western Indian",3438,2533,34,28
"14274","V14274",40.6,-12.98,"Fished","Western Indian Ocean","Western Indian",3407,2028,27,35
"14275","V14275",40.6,-11.94,"Fished","Western Indian Ocean","Western Indian",3357,3260,47,36
"14276","V14276",40.6,-12.02,"Fished","Western Indian Ocean","Western Indian",3232,478,54,54
"14277","V14277",40.6,-11.86,"Fished","Western Indian Ocean","Western Indian",3231,601,61,63
"14278","V14278",40.6,-11.7,"Fished","Western Indian Ocean","Western Indian",3424,2122,28,28
"14279","V14279",40.6,-11.78,"Fished","Western Indian Ocean","Western Indian",3535,7598,69,33
"14280","V14280",40.6,-12.34,"Fished","Western Indian Ocean","Western Indian",3310,617,33,56
"14281","V14281",40.6,-12.18,"Fished","Western Indian Ocean","Western Indian",3234,1304,47,66
"14282","V14282",40.6,-12.26,"Fished","Western Indian Ocean","Western Indian",2136,2966,32,17
"14283","V14283",40.76,-14.18,"Fished","Western Indian Ocean","Western Indian",2425,4674,33,12
"14284","V14284",40.68,-14.18,"Fished","Western Indian Ocean","Western Indian",3333,847,29,50
"14285","V14285",40.84,-14.42,"Fished","Western Indian Ocean","Western Indian",3568,741,31,44
"14286","V14286",40.6,-13.54,"Fished","Western Indian Ocean","Western Indian",3054,1722,45,51
"14287","V14287",40.6,-13.62,"Fished","Western Indian Ocean","Western Indian",2875,1642,29,30
"14288","V14288",40.28,-15.86,"Fished","Western Indian Ocean","Western Indian",2289,1950,23,22
"14289","V14289",40.36,-15.78,"Fished","Western Indian Ocean","Western Indian",2825,1348,50,48
"14290","V14290",40.44,-15.86,"Fished","Western Indian Ocean","Western Indian",2418,2349,37,29
"14291","V14291",40.36,-15.86,"Fished","Western Indian Ocean","Western Indian",3177,2314,60,70
"14292","V14292",40.52,-15.62,"Fished","Western Indian Ocean","Western Indian",3069,1187,38,46
"14293","V14293",40.6,-15.54,"Fished","Western Indian Ocean","Western Indian",3310,1778,64,54
"14294","V14294",40.44,-15.7,"Fished","Western Indian Ocean","Western Indian",3362,2047,31,36
"14295","V14295",40.44,-15.78,"Fished","Western Indian Ocean","Western Indian",3353,2040,28,35
"14296","V14296",40.36,-15.94,"Fished","Western Indian Ocean","Western Indian",3513,1724,21,23
"14297","V14297",40.84,-14.9,"Fished","Western Indian Ocean","Western Indian",3498,2088,36,34
"14298","V14298",40.76,-15.06,"Fished","Western Indian Ocean","Western Indian",3192,1812,65,58
"14299","V14299",40.68,-15.38,"Fished","Western Indian Ocean","Western Indian",3628,999,28,43
"14300","V14300",40.76,-15.14,"Fished","Western Indian Ocean","Western Indian",3295,3416,68,51
"14301","V14301",40.6,-2.58,"Fished","Western Indian Ocean","Western Indian",3358,4512,42,43
"14302","V14302",40.68,-2.58,"Fished","Western Indian Ocean","Western Indian",3437,2759,45,41
"14303","V14303",39.88,-6.9,"Fished","Western Indian Ocean","Western Indian",3459,3521,33,29
"14304","V14304",39.96,-6.98,"Fished","Western Indian Ocean","Western Indian",2986,2740,29,38
"14305","V14305",39.64,-7.62,"Fished","Western Indian Ocean","Western Indian",2875,4659,25,14
"14306","V14306",39.56,-7.54,"Fished","Western Indian Ocean","Western Indian",3080,2277,49,40
"14307","V14307",39.64,-7.7,"Fished","Western Indian Ocean","Western Indian",2929,4988,31,34
"14308","V14308",39.72,-7.62,"Fished","Western Indian Ocean","Western Indian",2566,2935,22,17
"14309","V14309",39.96,-6.82,"Fished","Western Indian Ocean","Western Indian",2919,1644,38,52
"14310","V14310",39.96,-6.9,"Fished","Western Indian Ocean","Western Indian",3012,1525,53,52
"14311","V14311",39.56,-7.62,"Fished","Western Indian Ocean","Western Indian",3515,5078,29,27
"14312","V14312",39.64,-7.38,"Fished","Western Indian Ocean","Western Indian",3111,3217,62,65
"14313","V14313",39.64,-8.1,"Fished","Western Indian Ocean","Western Indian",3555,2298,16,13
"14314","V14314",39.72,-8.1,"Fished","Western Indian Ocean","Western Indian",3184,9319,29,28
"14315","V14315",39.4,-8.34,"Fished","Western Indian Ocean","Western Indian",3123,6110,25,11
"14316","V14316",39.4,-8.26,"Fished","Western Indian Ocean","Western Indian",3164,2808,33,32
"14317","V14317",39.64,-8.02,"MPA","Western Indian Ocean","Western Indian",3262,7109,77,18
"14318","V14318",39.56,-8.1,"Fished","Western Indian Ocean","Western Indian",3448,11312,74,24
"14319","V14319",39.56,-8.42,"Fished","Western Indian Ocean","Western Indian",3313,10536,53,19
"14320","V14320",39.48,-8.42,"Fished","Western Indian Ocean","Western Indian",3340,3262,39,23
"14321","V14321",39.48,-8.5,"Fished","Western Indian Ocean","Western Indian",3405,1289,42,62
"14322","V14322",39.4,-8.42,"Fished","Western Indian Ocean","Western Indian",3319,1445,31,35
"14323","V14323",39.56,-8.34,"Fished","Western Indian Ocean","Western Indian",3333,936,54,80
"14324","V14324",39.48,-8.34,"Fished","Western Indian Ocean","Western Indian",3428,1637,30,43
"14325","V14325",39.64,-8.34,"Fished","Western Indian Ocean","Western Indian",3020,574,34,42
"14326","V14326",39.56,-8.26,"Fished","Western Indian Ocean","Western Indian",3362,650,27,23
"14327","V14327",39.88,-7.7,"Fished","Western Indian Ocean","Western Indian",3270,1027,30,41
"14328","V14328",39.64,-7.78,"Fished","Western Indian Ocean","Western Indian",3396,2905,25,25
"14329","V14329",39.72,-7.7,"Fished","Western Indian Ocean","Western Indian",3473,1046,24,21
"14330","V14330",39.72,-7.78,"Fished","Western Indian Ocean","Western Indian",3429,1960,30,27
"14331","V14331",39.56,-7.78,"Fished","Western Indian Ocean","Western Indian",3106,884,26,41
