pare5in,pare5out,pare5LR,crypto5in,crypto5out,crypto5LR,transi15in,transi15out,transi15LR,resid15in,resid15out,resid15LR
8.355091384,5.483028721,86.1618799,12.76595745,15.95744681,71.27659574,21.42857143,14.28571429,64.28571429,22.08588957,35.58282209,42.33128834
18.71345029,12.28070175,69.00584795,18.85714286,20.57142857,60.57142857,9.543568465,7.053941909,83.40248963,22.85714286,41.42857143,35.71428571
56,44,0,36.53846154,57.69230769,5.769230769,100,0,0,38.33333333,61.66666667,0
15.29411765,5.882352941,78.82352941,18.34319527,12.4260355,69.23076923,100,0,0,53.73134328,46.26865672,0
76,24,0,63.04347826,36.95652174,0,100,0,0,65.59139785,34.40860215,0
15.05791506,4.633204633,80.30888031,24.5508982,19.16167665,56.28742515,100,0,0,45.33333333,49.33333333,5.333333333
17.75147929,6.50887574,75.73964497,23.40425532,25.53191489,51.06382979,100,0,0,31.57894737,41.05263158,27.36842105
41.66666667,58.33333333,0,15.78947368,68.42105263,15.78947368,NA,NA,NA,11.62790698,88.37209302,0
13.58024691,11.11111111,75.30864198,5.289672544,8.060453401,86.64987406,43.24324324,56.75675676,0,30.10752688,38.70967742,31.1827957
48.07692308,48.07692308,3.846153846,44.73684211,52.63157895,2.631578947,60,40,0,45.34883721,48.8372093,5.813953488
51.85185185,40.74074074,7.407407407,36,50,14,75,25,0,36.36363636,61.81818182,1.818181818
67.9245283,32.0754717,0,56.04395604,43.95604396,0,100,0,0,61.11111111,38.88888889,0
39.28571429,21.42857143,39.28571429,31.76470588,38.82352941,29.41176471,100,0,0,40,55.71428571,4.285714286
63.63636364,21.81818182,14.54545455,61.44578313,36.14457831,2.409638554,100,0,0,66.66666667,33.33333333,0
50,12.79069767,37.20930233,60.74766355,26.1682243,13.08411215,100,0,0,66.97247706,22.93577982,10.09174312
21.6,6.4,72,37.93103448,23.27586207,38.79310345,100,0,0,56.66666667,43.33333333,0
73.17073171,26.82926829,0,49.35064935,40.25974026,10.38961039,100,0,0,60.86956522,39.13043478,0
76.59574468,23.40425532,0,61.70212766,37.23404255,1.063829787,100,0,0,65.47619048,34.52380952,0
68.25396825,22.22222222,9.523809524,61.76470588,31.37254902,6.862745098,100,0,0,72.38095238,26.66666667,0.952380952
4.494382022,1.123595506,94.38202247,9.493670886,6.329113924,84.17721519,28.88888889,11.11111111,60,41.17647059,22.05882353,36.76470588
23.41772152,6.962025316,69.62025316,27.45098039,20.26143791,52.2875817,100,0,0,53.52112676,46.47887324,0
26.84563758,8.724832215,64.4295302,36.50793651,24.6031746,38.88888889,100,0,0,54.6875,45.3125,0
39.08045977,10.34482759,50.57471264,38.83495146,31.06796117,30.09708738,100,0,0,54.38596491,45.61403509,0
19.51219512,6.097560976,74.3902439,27.09677419,19.35483871,53.5483871,100,0,0,58.73015873,41.26984127,0
32.95454545,21.59090909,45.45454545,34.57943925,35.51401869,29.90654206,29.41176471,70.58823529,0,42,44,14
17.64705882,23.52941176,58.82352941,3.947368421,47.36842105,48.68421053,NA,NA,NA,0,100,0
40,24.44444444,35.55555556,22.91666667,29.16666667,47.91666667,85.71428571,14.28571429,0,42.37288136,57.62711864,0
61.11111111,35.18518519,3.703703704,49.39759036,46.98795181,3.614457831,92.85714286,7.142857143,0,44.56521739,36.95652174,18.47826087
38.88888889,42.59259259,18.51851852,37.33333333,54.66666667,8,41.66666667,58.33333333,0,41.66666667,58.33333333,0
39.3258427,22.47191011,38.20224719,52.04081633,33.67346939,14.28571429,100,0,0,59.77011494,40.22988506,0
17.46031746,3.174603175,79.36507937,28.07017544,15.78947368,56.14035088,67.9245283,20.75471698,11.32075472,71.69811321,22.64150943,5.660377358
55.55555556,44.44444444,0,48,52,0,84.61538462,15.38461538,0,46.66666667,50.66666667,2.666666667
19.23076923,17.69230769,63.07692308,23.44827586,37.24137931,39.31034483,55.55555556,44.44444444,0,42.69662921,52.80898876,4.494382022
15.38461538,9.743589744,74.87179487,24.05063291,28.48101266,47.46835443,30.23255814,24.41860465,45.34883721,31.96721311,42.62295082,25.40983607
11.5942029,31.88405797,56.52173913,15.85365854,26.01626016,58.1300813,22.5,55,22.5,34.90566038,57.54716981,7.547169811
24.13793103,75.86206897,0,19.09547739,29.14572864,51.75879397,19.23076923,80.76923077,0,34.10852713,50.3875969,15.50387597
22.80701754,77.19298246,0,15.78947368,34.50292398,49.70760234,31.57894737,68.42105263,0,33.68421053,61.05263158,5.263157895
33.33333333,66.66666667,0,20.20725389,26.94300518,52.84974093,34.7826087,65.2173913,0,32.82442748,53.4351145,13.74045802
22.5,52.5,25,9.138381201,13.8381201,77.02349869,28.57142857,71.42857143,0,28.08219178,43.15068493,28.76712329
15.86206897,16.55172414,67.5862069,10.02331002,10.72261072,79.25407925,39.13043478,60.86956522,0,46.84684685,51.35135135,1.801801802
34.90566038,23.58490566,41.50943396,31.69014085,32.3943662,35.91549296,82.75862069,17.24137931,0,52.27272727,44.31818182,3.409090909
11.86440678,10.16949153,77.96610169,23.44827586,19.31034483,57.24137931,50,50,0,32.69230769,31.73076923,35.57692308
24.82758621,15.86206897,59.31034483,27.63157895,28.28947368,44.07894737,78.94736842,21.05263158,0,47.42268041,41.2371134,11.34020619
12.05357143,9.375,78.57142857,16.35514019,19.1588785,64.48598131,52.63157895,47.36842105,0,30.89430894,47.15447154,21.95121951
42.69662921,25.84269663,31.46067416,33.07692308,29.23076923,37.69230769,80.64516129,19.35483871,0,51.11111111,46.66666667,2.222222222
20.58823529,13.52941176,65.88235294,20.43010753,25.2688172,54.30107527,73.33333333,26.66666667,0,41.83673469,48.97959184,9.183673469
2.586206897,4.655172414,92.75862069,4.464285714,8.705357143,86.83035714,8.333333333,21.66666667,70,32.96703297,54.94505495,12.08791209
3.726708075,3.105590062,93.16770186,3.06122449,6.887755102,90.05102041,12.5,20,67.5,14.43298969,38.1443299,47.42268041
10.90909091,5.454545455,83.63636364,14.17322835,20.07874016,65.7480315,6.770833333,10.41666667,82.8125,17.54385965,38.01169591,44.44444444
39.68253968,28.57142857,31.74603175,21.77419355,34.67741935,43.5483871,24,76,0,19.76744186,54.65116279,25.58139535
11.19133574,6.498194946,82.31046931,10.80139373,14.63414634,74.56445993,16.07142857,35.71428571,48.21428571,17.96875,42.1875,39.84375
40,56.36363636,3.636363636,13.04347826,19.25465839,67.70186335,24.32432432,59.45945946,16.21621622,32.8358209,55.97014925,11.19402985
14.20118343,13.60946746,72.18934911,31,19,50,21.77419355,15.32258065,62.90322581,39.28571429,28.57142857,32.14285714
13.39712919,9.090909091,77.51196172,16.1849711,24.27745665,59.53757225,34.09090909,38.63636364,27.27272727,26.31578947,55.78947368,17.89473684
12.86549708,8.771929825,78.3625731,6.296296296,14.44444444,79.25925926,12.96296296,14.81481481,72.22222222,13.53383459,33.83458647,52.63157895
9.259259259,10.49382716,80.24691358,10.0591716,20.71005917,69.23076923,16.43835616,21.91780822,61.64383562,24,61.33333333,14.66666667
24.44444444,13.33333333,62.22222222,20,25.88235294,54.11764706,26.53061224,42.85714286,30.6122449,23.89380531,53.98230088,22.12389381
20.75471698,79.24528302,0,13.82978723,29.25531915,56.91489362,66.66666667,33.33333333,0,35.9223301,55.33980583,8.737864078
14.81481481,35.80246914,49.38271605,20.43010753,27.41935484,52.15053763,37.5,43.75,18.75,39.04761905,54.28571429,6.666666667
13.69863014,21.91780822,64.38356164,10.14925373,18.80597015,71.04477612,61.53846154,38.46153846,0,32.8358209,42.53731343,24.62686567
8.843537415,21.76870748,69.3877551,18.27411168,26.39593909,55.32994924,63.63636364,36.36363636,0,39.31623932,50.42735043,10.25641026
22.44897959,77.55102041,0,12.63736264,29.12087912,58.24175824,29.16666667,20.83333333,50,28.15533981,65.04854369,6.796116505
28.57142857,61.9047619,9.523809524,24.8,42.4,32.8,20.83333333,79.16666667,0,34.90566038,56.60377358,8.490566038
6.984126984,4.761904762,88.25396825,12.63157895,11.05263158,76.31578947,35.06493506,22.07792208,42.85714286,46.96969697,27.27272727,25.75757576
7.547169811,26.41509434,66.03773585,14.34108527,19.37984496,66.27906977,40,30,30,35.51401869,52.3364486,12.14953271
18.86792453,77.35849057,3.773584906,14.68926554,28.24858757,57.06214689,30.76923077,69.23076923,0,32.63157895,63.15789474,4.210526316
26.25,51.25,22.5,17.78846154,28.36538462,53.84615385,27.5862069,72.4137931,0,36.19047619,60.95238095,2.857142857
12.29508197,36.8852459,50.81967213,13.98601399,20.62937063,65.38461538,30.43478261,69.56521739,0,30.46875,53.125,16.40625
17.26618705,26.61870504,56.11510791,12.62458472,21.26245847,66.11295681,37.03703704,62.96296296,0,27.97202797,41.95804196,30.06993007
14.01869159,31.77570093,54.20560748,11.70886076,19.62025316,68.67088608,34.7826087,65.2173913,0,35.8490566,58.49056604,5.660377358
6.685236769,4.735376045,88.57938719,8.778625954,11.45038168,79.77099237,3.125,8.482142857,88.39285714,8.333333333,21.07843137,70.58823529
12.8440367,15.59633028,71.55963303,7.291666667,15.625,77.08333333,20.93023256,37.20930233,41.86046512,12.72727273,36.36363636,50.90909091
12.79069767,47.6744186,39.53488372,14.85148515,27.72277228,57.42574257,10.20408163,53.06122449,36.73469388,21.93548387,41.93548387,36.12903226
7.868020305,5.329949239,86.80203046,7.098121086,9.394572025,83.50730689,18.75,81.25,0,18.75,36.80555556,44.44444444
40.74074074,59.25925926,0,46.83544304,48.10126582,5.063291139,23.07692308,76.92307692,0,39.42307692,50.96153846,9.615384615
3.981264637,2.81030445,93.20843091,2.33592881,2.892102336,94.77196885,7.723577236,10.56910569,81.70731707,9.701492537,13.43283582,76.86567164
6.770833333,18.22916667,75,12.55411255,22.07792208,65.36796537,16,84,0,26.61870504,46.76258993,26.61870504
3.134796238,4.702194357,92.1630094,6.79245283,13.58490566,79.62264151,4.12371134,21.64948454,74.22680412,22.03389831,38.98305085,38.98305085
1.515151515,4.545454545,93.93939394,4.639175258,5.154639175,90.20618557,6.25,18.75,75,16.66666667,20.37037037,62.96296296
1.304347826,4.782608696,93.91304348,3.389830508,5.508474576,91.10169492,13.33333333,26.66666667,60,37.5,45.83333333,16.66666667
1.767676768,2.777777778,95.45454545,3.206997085,4.081632653,92.71137026,3.06122449,2.040816327,94.89795918,17.14285714,20,62.85714286
5.309734513,7.96460177,86.72566372,1.891252955,3.073286052,95.03546099,15.90909091,15.90909091,68.18181818,15.47619048,14.28571429,70.23809524
1.621621622,2.162162162,96.21621622,1.858108108,1.858108108,96.28378378,1.476793249,1.687763713,96.83544304,7.534246575,8.904109589,83.56164384
3.141361257,3.141361257,93.71727749,2.06022187,2.06022187,95.87955626,2.301790281,2.557544757,95.14066496,10.4,10.4,79.2
0.419287212,0.908455625,98.67225716,0.630914826,1.025236593,98.34384858,0.418410042,0.836820084,98.74476987,4.029304029,4.395604396,91.57509158
1.57480315,1.049868766,97.37532808,1.618929016,1.245330012,97.13574097,0.37037037,0.37037037,99.25925926,5.454545455,3.636363636,90.90909091
16.32653061,24.48979592,59.18367347,11.40939597,22.81879195,65.77181208,7.894736842,21.05263158,71.05263158,18.60465116,28.68217054,52.71317829
2.702702703,2.457002457,94.84029484,2.955665025,2.709359606,94.33497537,22.22222222,22.22222222,55.55555556,22.22222222,18.51851852,59.25925926
5.069124424,5.529953917,89.40092166,4.680851064,4.255319149,91.06382979,13.33333333,13.33333333,73.33333333,22.22222222,20.37037037,57.40740741
2.142857143,2.142857143,95.71428571,3.703703704,3.086419753,93.20987654,4.47761194,5.970149254,89.55223881,39.28571429,32.14285714,28.57142857
2.2,1.8,96,3.494623656,2.688172043,93.8172043,10.81081081,16.21621622,72.97297297,50,37.5,12.5
10.16949153,4.237288136,85.59322034,29.81927711,6.927710843,63.25301205,100,0,0,52.76595745,42.9787234,4.255319149
34.64566929,43.30708661,22.04724409,49.27536232,42.75362319,7.971014493,87.5,12.5,0,51.74825175,48.25174825,0
31.10047847,24.88038278,44.01913876,35.51020408,24.08163265,40.40816327,95.91836735,4.081632653,0,52.54237288,47.45762712,0
29.6969697,32.72727273,37.57575758,41.89944134,34.07821229,24.02234637,73.33333333,26.66666667,0,42.5,57.5,0
21.84466019,25.72815534,52.42718447,43.90243902,31.2195122,24.87804878,55.55555556,44.44444444,0,47.61904762,52.38095238,0
14.48763251,24.02826855,61.48409894,29.03225806,34.27419355,36.69354839,100,0,0,30.27027027,69.72972973,0
15.78947368,9.473684211,74.73684211,12.13235294,12.13235294,75.73529412,34.61538462,38.46153846,26.92307692,44.30379747,46.83544304,8.860759494
28.18791946,39.59731544,32.2147651,46.20253165,38.60759494,15.18987342,100,0,0,33.67875648,61.13989637,5.18134715
13.08411215,30.8411215,56.07476636,31.03448276,35.4679803,33.49753695,100,0,0,40,60,0
22.29299363,40.76433121,36.94267516,41.7721519,43.67088608,14.55696203,100,0,0,35.46511628,59.88372093,4.651162791
39.39393939,37.57575758,23.03030303,43.65079365,30.55555556,25.79365079,75,25,0,50.28901734,45.0867052,4.624277457
48.27586207,51.72413793,0,57.05882353,42.94117647,0,76.92307692,23.07692308,0,52.11267606,47.88732394,0
22.3880597,32.8358209,44.7761194,42.07920792,40.59405941,17.32673267,100,0,0,47.66839378,52.33160622,0
35.8974359,37.17948718,26.92307692,53.88888889,37.77777778,8.333333333,66.66666667,33.33333333,0,47.42268041,50,2.577319588
13.99176955,21.81069959,64.19753086,31.27753304,26.8722467,41.85022026,70,30,0,41.61849711,58.38150289,0
20.56737589,43.97163121,35.46099291,32.88590604,42.28187919,24.83221477,100,0,0,36.47798742,63.52201258,0
10.67193676,23.71541502,65.61264822,25.11627907,29.76744186,45.11627907,75,25,0,50,50,0
9.223300971,9.223300971,81.55339806,13.65853659,14.14634146,72.19512195,54,34,12,37.66233766,51.94805195,10.38961039
26.4,20.8,52.8,43.37349398,23.69477912,32.93172691,80,20,0,55.5,40,4.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.63793103,21.12068966,17.24137931,64.4549763,27.72511848,7.819905213,65.81196581,34.18803419,0,73.27272727,24.18181818,2.545454545
34.46601942,18.44660194,47.08737864,50.1984127,22.42063492,27.38095238,58.94736842,41.05263158,0,67.76315789,28.45394737,3.782894737
64.85355649,35.14644351,0,65.72890026,31.71355499,2.557544757,63.35877863,36.64122137,0,64.32160804,34.17085427,1.507537688
47.75086505,27.33564014,24.91349481,59.35162095,34.66334165,5.985037406,64.65517241,35.34482759,0,63.83763838,34.31734317,1.84501845
47.17741935,28.62903226,24.19354839,56.01965602,34.15233415,9.828009828,67.61904762,32.38095238,0,64.51612903,33.97849462,1.505376344
19.37984496,60.46511628,20.15503876,21.73913043,70.80745342,7.453416149,5.263157895,94.73684211,0,21.86046512,78.13953488,0
70.88607595,26.58227848,2.53164557,68.19571865,29.66360856,2.140672783,47.12643678,39.08045977,13.79310345,63.40425532,34.25531915,2.340425532
4.921700224,5.14541387,89.93288591,9.885931559,10.64638783,79.46768061,8.781869688,4.532577904,86.68555241,19.41176471,22.94117647,57.64705882
63.79310345,29.31034483,6.896551724,58.99470899,32.53968254,8.465608466,48.42105263,38.94736842,12.63157895,63.8,33.8,2.4
53.37423313,21.47239264,25.15337423,59.02439024,20.73170732,20.24390244,61.61616162,38.38383838,0,71.02803738,28.97196262,0
68.60986547,31.39013453,0,64.22018349,31.49847095,4.281345566,61.01694915,38.98305085,0,66.73960613,33.04157549,0.218818381
66.28787879,25.37878788,8.333333333,65.52567237,30.80684597,3.667481663,65.42056075,34.57943925,0,70.36395147,29.4627383,0.173310225
63.67713004,35.42600897,0.896860987,65.47619048,34.22619048,0.297619048,63.63636364,36.36363636,0,66.79462572,32.62955854,0.575815739
65.38461538,34.61538462,0,64.49511401,34.8534202,0.651465798,63.04347826,36.95652174,0,64.48801743,35.29411765,0.217864924
63.48547718,34.02489627,2.489626556,66.04361371,33.02180685,0.934579439,52.54237288,42.37288136,5.084745763,60.99773243,39.00226757,0
57.33788396,22.8668942,19.79522184,59.64010283,25.96401028,14.39588689,60.71428571,35.71428571,3.571428571,67.4904943,32.12927757,0.380228137
71.6,26,2.4,64.78873239,26.76056338,8.450704225,53.84615385,38.46153846,7.692307692,67.58893281,31.22529644,1.185770751
1.408450704,81.69014085,16.90140845,1.694915254,38.13559322,60.16949153,0,100,0,1.025641026,87.69230769,11.28205128
21.05263158,8.771929825,70.1754386,29.09090909,20,50.90909091,76.19047619,23.80952381,0,67.56756757,32.43243243,0
29.5532646,14.08934708,56.35738832,23.90852391,9.979209979,66.11226611,82.45614035,1.754385965,15.78947368,50.34246575,23.63013699,26.02739726
10.52631579,57.89473684,31.57894737,10.73446328,54.23728814,35.02824859,2.380952381,97.61904762,0,8.571428571,89.52380952,1.904761905
56.94444444,43.05555556,0,59.375,40.10416667,0.520833333,87.17948718,12.82051282,0,58.7755102,41.2244898,0
52.84974093,32.64248705,14.50777202,50.49833887,30.56478405,18.93687708,78.94736842,21.05263158,0,63.57615894,36.20309051,0.220750552
44.52054795,43.15068493,12.32876712,47.39583333,42.1875,10.41666667,62.16216216,37.83783784,0,53.82059801,46.17940199,0
52.02312139,41.04046243,6.936416185,52.26130653,46.73366834,1.005025126,72.72727273,27.27272727,0,57.91366906,42.08633094,0
48.36956522,30.97826087,20.65217391,53.79061372,37.90613718,8.303249097,64.9122807,35.0877193,0,56.81233933,43.18766067,0
19.03323263,19.33534743,61.63141994,29.72222222,25.83333333,44.44444444,58.97435897,41.02564103,0,39.91935484,60.08064516,0
52.26337449,28.80658436,18.93004115,51.93548387,27.74193548,20.32258065,86.95652174,13.04347826,0,66.39566396,28.72628726,4.87804878
57.06521739,35.32608696,7.608695652,58.1300813,37.80487805,4.06504065,83.33333333,16.66666667,0,67.66169154,32.33830846,0
4.312668464,6.199460916,89.48787062,9.931506849,10.95890411,79.10958904,43.47826087,56.52173913,0,44.04761905,45.23809524,10.71428571
38.51851852,51.11111111,10.37037037,40.11976048,50.89820359,8.982035928,57.89473684,42.10526316,0,47.86324786,52.13675214,0
0.790513834,3.557312253,95.65217391,2.304147465,11.05990783,86.6359447,0,100,0,7.692307692,84.61538462,7.692307692
4.545454545,11.81818182,83.63636364,3.431372549,14.70588235,81.8627451,5.882352941,94.11764706,0,13.7254902,68.62745098,17.64705882
1.587301587,9.523809524,88.88888889,0.991735537,4.79338843,94.21487603,4.761904762,95.23809524,0,8.108108108,41.89189189,50
1.973684211,9.868421053,88.15789474,1.699716714,8.21529745,90.08498584,5.555555556,94.44444444,0,7.594936709,41.7721519,50.63291139
0.789473684,3.947368421,95.26315789,0.33557047,3.355704698,96.30872483,2.857142857,71.42857143,25.71428571,2.116402116,17.98941799,79.89417989
1.162790698,3.488372093,95.34883721,1.275045537,4.371584699,94.35336976,3.125,26.5625,70.3125,5.982905983,21.36752137,72.64957265
7.692307692,61.53846154,30.76923077,0.586510264,5.571847507,93.84164223,0,100,0,3.636363636,45.45454545,50.90909091
9.090909091,90.90909091,0,4.929577465,15.49295775,79.57746479,0,100,0,18.18181818,75.75757576,6.060606061
13.79310345,51.72413793,34.48275862,4.191616766,16.16766467,79.64071856,0,100,0,15.90909091,68.18181818,15.90909091
3.791469194,2.843601896,93.36492891,7.058823529,4.117647059,88.82352941,65,35,0,42.85714286,34.92063492,22.22222222
25,75,0,3.144654088,6.289308176,90.56603774,0,100,0,23.80952381,61.9047619,14.28571429
13.33333333,33.33333333,53.33333333,4.032258065,10.48387097,85.48387097,0,100,0,13.51351351,37.83783784,48.64864865
50,50,0,8.620689655,12.06896552,79.31034483,50,50,0,27.27272727,72.72727273,0
10.16949153,7.344632768,82.48587571,9.090909091,6.611570248,84.29752066,24.48979592,32.65306122,42.85714286,29.33333333,21.33333333,49.33333333
0.257400257,0.643500644,99.0990991,0.257400257,1.544401544,98.1981982,6.666666667,33.33333333,60,2.985074627,19.40298507,77.6119403
0.386100386,0.772200772,98.84169884,0.343642612,1.890034364,97.76632302,11.76470588,70.58823529,17.64705882,2.941176471,22.05882353,75
59.25925926,40.74074074,0,17.54385965,15.78947368,66.66666667,34.21052632,42.10526316,23.68421053,27.27272727,22.07792208,50.64935065
2.272727273,25,72.72727273,0.171526587,2.572898799,97.25557461,1.923076923,28.84615385,69.23076923,0.436681223,6.550218341,93.01310044
3.661327231,2.974828375,93.36384439,5.333333333,2.814814815,91.85185185,16.66666667,14.58333333,68.75,23.94366197,9.389671362,66.66666667
5.992509363,5.617977528,88.38951311,9.907120743,6.191950464,83.90092879,15.48387097,10.96774194,73.5483871,31.61764706,18.38235294,50
59.25925926,18.51851852,22.22222222,39.68253968,17.46031746,42.85714286,40.32258065,11.29032258,48.38709677,53.84615385,18.46153846,27.69230769
4.390243902,3.414634146,92.19512195,5.198776758,3.211009174,91.59021407,17.64705882,11.76470588,70.58823529,47.6635514,18.69158879,33.64485981
13.84615385,10.76923077,75.38461538,13.671875,7.421875,78.90625,10.03861004,6.563706564,83.3976834,22.05882353,11.2745098,66.66666667
3.881700555,2.58780037,93.53049908,6.560283688,3.723404255,89.71631206,15,10,75,24.88038278,10.52631579,64.59330144
40,60,0,8.510638298,15.95744681,75.53191489,30.43478261,69.56521739,0,17.77777778,40,42.22222222
6.145251397,4.469273743,89.38547486,5.263157895,4.174228675,90.56261343,27.55102041,20.40816327,52.04081633,13.18181818,11.81818182,75
1.556886228,1.19760479,97.24550898,0.986193294,0.920447074,98.09335963,2.040816327,1.883830455,96.07535322,2.358490566,2.201257862,95.44025157
2.521008403,2.521008403,94.95798319,1.597444089,1.384451544,97.01810437,6.637168142,5.752212389,87.61061947,4.731861199,4.416403785,90.85173502
7.352941176,8.823529412,83.82352941,2.941176471,2.389705882,94.66911765,12.28070175,14.03508772,73.68421053,6.273062731,5.904059041,87.82287823
12.64367816,13.79310345,73.56321839,3.807106599,3.553299492,92.63959391,14.1509434,15.09433962,70.75471698,9.933774834,11.9205298,78.14569536
1.234567901,2.116402116,96.64902998,1.997336884,1.864181092,96.13848202,10.83333333,11.66666667,77.5,4.098360656,3.825136612,92.07650273
58.06451613,9.677419355,32.25806452,80.95238095,16.66666667,2.380952381,86.48648649,13.51351351,0,75,23.21428571,1.785714286
1.3136289,1.806239737,96.88013136,1.57116451,1.293900185,97.1349353,2.631578947,2.631578947,94.73684211,3.074433657,2.427184466,94.49838188
8.695652174,20.28985507,71.01449275,5.278592375,9.677419355,85.04398827,18.30985915,43.66197183,38.02816901,24,50,26
11.95652174,15.2173913,72.82608696,13.19444444,13.88888889,72.91666667,36.47058824,28.23529412,35.29411765,33.58778626,39.69465649,26.71755725
32.60869565,58.69565217,8.695652174,17.19745223,24.84076433,57.96178344,30.64516129,35.48387097,33.87096774,40,54.44444444,5.555555556
11.9047619,15.47619048,72.61904762,7.246376812,9.420289855,83.33333333,23.57723577,22.76422764,53.65853659,24.67532468,33.11688312,42.20779221
11.04651163,13.37209302,75.58139535,7.068062827,8.90052356,84.03141361,20.95238095,27.61904762,51.42857143,31.57894737,48.42105263,20
8.59375,19.53125,71.875,13.62007168,12.18637993,74.19354839,30.76923077,32.30769231,36.92307692,28.93081761,27.04402516,44.02515723
1.424501425,4.558404558,94.01709402,3.571428571,5.133928571,91.29464286,28.20512821,64.1025641,7.692307692,26.37362637,39.56043956,34.06593407
3.791469194,8.056872038,88.15165877,6.32183908,8.045977011,85.63218391,40,52.5,7.5,26.41509434,33.01886792,40.56603774
28.20512821,66.66666667,5.128205128,5.405405405,9.582309582,85.01228501,8.088235294,21.32352941,70.58823529,25.23364486,44.85981308,29.90654206
6.542056075,11.21495327,82.24299065,13.42756184,12.72084806,73.85159011,10.6870229,32.0610687,57.2519084,25.51724138,33.10344828,41.37931034
4.324324324,4.864864865,90.81081081,12.61261261,13.96396396,73.42342342,32,28,40,40.22988506,40.22988506,19.54022989
8.558558559,11.26126126,80.18018018,15.18518519,12.59259259,72.22222222,22,24,54,31.50684932,32.19178082,36.30136986
16,56,28,13.2183908,22.98850575,63.79310345,26.47058824,73.52941176,0,38.82352941,56.47058824,4.705882353
0.903614458,3.313253012,95.78313253,3.294573643,4.457364341,92.24806202,3.125,78.125,18.75,17.0212766,23.40425532,59.57446809
50,50,0,8,20,72,50,50,0,20,40,40
25,75,0,6.451612903,14.51612903,79.03225806,33.33333333,66.66666667,0,16.66666667,55.55555556,27.77777778
3.571428571,17.85714286,78.57142857,2.325581395,4.651162791,93.02325581,33.33333333,66.66666667,0,18.18181818,72.72727273,9.090909091
0.462962963,1.388888889,98.14814815,0.604229607,1.359516616,98.03625378,4.347826087,43.47826087,52.17391304,2.580645161,7.741935484,89.67741935
5.527638191,3.015075377,91.45728643,5.769230769,3.044871795,91.18589744,6.174698795,1.656626506,92.1686747,14.10658307,6.5830721,79.31034483
21.53846154,7.692307692,70.76923077,9.761904762,3.80952381,86.42857143,86.36363636,13.63636364,0,29.93197279,11.56462585,58.50340136
29.90654206,14.01869159,56.07476636,24.09638554,15.06024096,60.84337349,33.66336634,15.84158416,50.4950495,30.37974684,25.94936709,43.67088608
6.375227687,4.371584699,89.25318761,12.5,8.806818182,78.69318182,5.919003115,2.959501558,91.12149533,17.17557252,15.26717557,67.55725191
54.90196078,41.17647059,3.921568627,41.66666667,33.33333333,25,12.94964029,13.66906475,73.38129496,27.5,35.83333333,36.66666667
7.76119403,6.268656716,85.97014925,12.31343284,15.67164179,72.01492537,51.42857143,48.57142857,0,29.41176471,35.29411765,35.29411765
25.22522523,18.91891892,55.85585586,19.21182266,18.71921182,62.06896552,46.80851064,53.19148936,0,29.6875,39.0625,31.25
20.89552239,16.41791045,62.68656716,20.80924855,17.91907514,61.2716763,26.43678161,21.83908046,51.72413793,32.75862069,40.51724138,26.72413793
52.94117647,29.41176471,17.64705882,27.27272727,20.97902098,51.74825175,24.76190476,18.0952381,57.14285714,32.8125,35.15625,32.03125
42.02898551,28.98550725,28.98550725,24.18300654,27.45098039,48.36601307,14.68926554,15.81920904,69.49152542,32.11678832,35.03649635,32.84671533
18.34319527,10.65088757,71.00591716,13.8996139,14.67181467,71.42857143,44.82758621,39.65517241,15.51724138,37.5,50,12.5
26.98412698,17.46031746,55.55555556,24.56140351,27.48538012,47.95321637,73.91304348,26.08695652,0,41.22807018,42.98245614,15.78947368
19.7080292,17.51824818,62.77372263,26.15384615,30.76923077,43.07692308,25.49019608,27.45098039,47.05882353,35.43307087,37.00787402,27.55905512
40.25974026,31.16883117,28.57142857,28.14814815,30.37037037,41.48148148,26.31578947,21.80451128,51.87969925,36.28318584,41.59292035,22.12389381
7.436399217,4.500978474,88.06262231,14.02116402,7.671957672,78.30687831,17.29957806,6.751054852,75.94936709,27.55102041,21.42857143,51.02040816
17.48251748,16.78321678,65.73426573,13.5371179,21.39737991,65.06550218,48.21428571,30.35714286,21.42857143,41.74757282,51.45631068,6.796116505
46.26865672,32.8358209,20.89552239,28.81355932,41.52542373,29.66101695,38.27160494,20.98765432,40.74074074,37.5,51.04166667,11.45833333
13.85542169,13.85542169,72.28915663,22.53521127,28.87323944,48.5915493,37.5,51.78571429,10.71428571,34.61538462,33.84615385,31.53846154
37.03703704,28.39506173,34.56790123,18.42105263,22.63157895,58.94736842,26.31578947,18.42105263,55.26315789,32.14285714,40.17857143,27.67857143
16.54676259,15.82733813,67.62589928,25.17482517,27.97202797,46.85314685,18.18181818,27.27272727,54.54545455,29.62962963,26.54320988,43.82716049
35.71428571,28.57142857,35.71428571,17.62295082,16.39344262,65.98360656,23.07692308,26.15384615,50.76923077,34.07407407,37.03703704,28.88888889
25.23364486,20.56074766,54.20560748,22.47191011,27.52808989,50,24.79338843,28.09917355,47.10743802,33.57664234,39.41605839,27.00729927
38.04347826,27.17391304,34.7826087,20.19230769,22.59615385,57.21153846,59.67741935,20.96774194,19.35483871,48,45,7
