"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","ModelMode","Larval_behaviour","FE","SelfR","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","OutFlow","Outdegree","btwdegree"
"776","V8259","caribbean","seaflower_marine_reserve","seaflower_marine_reserve_3",27.80576062,63.24,12719.2482,14,"Closed",371.6934358,"crypto","passive","crypto",0,70,10,2,297,2,10,9.2,101.5,770,67,2941.55080128981
"777","V8406","caribbean","belize","belize_3",28.00453661,50.167,100.5459794,23,"Restricted",141.208764,"crypto","passive","crypto",0,955,54,0,3501,26,415,40.0555555555556,409.444444444444,120,16,4333.52560743917
"778","V8474","caribbean","mexico_caribbean","mexico_caribbean_13",27.79332632,64.82,261.775681,3,"Restricted",1620.039372,"crypto","passive","crypto",0,325,28,4,4392,6,75,21.3214285714286,1346.96428571429,1620,7,0
"779","V8490","caribbean","mexico_caribbean","mexico_caribbean_12",28.01284986,32.298,10.28978407,0,"Fished",168.266968,"crypto","passive","crypto",35,395,18,1,2489,2,35,21.1111111111111,1087.5,1660,5,0
"780","V8691","caribbean","grand_cayman","grand_cayman_1",28.03176552,54,3981.11194,33,"Restricted",353.036567,"crypto","passive","crypto",35,1065,45,1,2498,4,130,56.6,2277.33333333333,165,15,1072.71299192157
"781","V8803","caribbean","cuba","cuba_1",28.01797581,45.164,29.65107863,9,"Restricted",99.63773697,"crypto","passive","crypto",25,865,55,4,6553,4,45,43.2,930.636363636364,1780,61,2447.76440321956
"782","V9294","central_iwp","palau","palau_1",29.23588654,148.3,0.356749738,15,"Closed",453.1977904,"crypto","passive","crypto",0,300,31,18,685,3,85,59.2903225806452,674.516129032258,475,34,21333.2759070278
"783","V9387","sw_atlantic","abrolhos","abrolhos_1",25.9122393,26.64,24.5418829,36,"Restricted",129.2454912,"crypto","passive","crypto",0,25,3,0,151,0,0,3.33333333333333,120,0,0,0
"784","V9387","sw_atlantic","neb","neb_1",25.91847149,31.182,23.12337527,36,"Restricted",430.2367896,"crypto","passive","crypto",0,25,3,0,151,0,0,3.33333333333333,120,0,0,0
"785","V9388","sw_atlantic","neb","neb_3",25.97525955,21,58.58279555,36,"Restricted",198.9719174,"crypto","passive","crypto",0,130,5,0,1630,0,0,6.6,792,165,4,30.6666666666667
"786","V9391","sw_atlantic","neb","neb_2",25.95102624,29.067,46.43862614,26,"Restricted",229.5946345,"crypto","passive","crypto",0,40,3,0,151,0,0,3.33333333333333,120,0,0,0
"787","V9399","offshore_sw_atlantic","noronha","noronha_1",27.33692162,24.048,853.0534328,30,"Restricted",220.2895794,"crypto","passive","crypto",205,570,6,0,944,1,205,6.66666666666667,434.166666666667,2680,15,0
"788","V9427","offshore_sw_atlantic","stpauls_rocks","stpauls_rocks_1",27.33693531,12.041,0,1,"Closed",533.6256031,"crypto","passive","crypto",0,0,0,0,0,0,0,0,0,0,0,0
"789","V9428","offshore_sw_atlantic","trindade","trindade_2",25.20253776,20.334,0,1,"Closed",1330.12691,"crypto","passive","crypto",0,0,0,0,0,0,0,0,0,0,0,0
"790","V9429","sw_pacific","southern_coral_sea","southern_coral_sea_7",25.35074696,114.233,9.3e-05,7,"Closed",111.7900726,"crypto","passive","crypto",0,0,0,0,0,0,0,0,0,0,0,0
"791","V9446","sw_pacific","central_coral_sea","central_coral_sea_19",26.81819764,142.14,0.181255823,7,"Closed",283.8299502,"crypto","passive","crypto",0,0,0,0,0,0,0,0,0,0,0,0
"792","V9463","sw_pacific","central_coral_sea","central_coral_sea_21",26.76329348,127.081,0.599937535,7,"Closed",474.8821846,"crypto","passive","crypto",0,290,26,12,2,25,285,30.8846153846154,295.961538461538,2785,232,4944.15466700571
"793","V9482","sw_pacific","central_coral_sea","central_coral_sea_4",26.71731865,170.757,0.326855143,7,"Closed",241.726872,"crypto","passive","crypto",0,225,25,22,5,24,220,37.6,388,2865,261,2696.12631577378
"794","V9485","sw_pacific","central_coral_sea","central_coral_sea_5",26.6901062,153.321,0.228821343,7,"Closed",262.9439183,"crypto","passive","crypto",0,1230,74,35,27,71,1200,48.6351351351351,763.175675675676,4045,381,4549.00127737116
"795","V9496","sw_pacific","central_coral_sea","central_coral_sea_17",26.51416426,138.286,0.730447591,7,"Closed",392.3837395,"crypto","passive","crypto",0,305,32,22,11,30,285,48.375,490.15625,2990,272,16269.1503092864
"796","V9499","sw_pacific","central_coral_sea","central_coral_sea_18",26.52524038,119.77,0.703473762,7,"Closed",308.597585,"crypto","passive","crypto",5,395,48,22,18,48,395,79.5625,1329.27083333333,3515,307,9386.02454507555
"797","V9523","sw_pacific","central_coral_sea","central_coral_sea_8",26.67324968,147.79,0.000344196,7,"Closed",386.8520941,"crypto","passive","crypto",0,330,41,19,5,40,320,25.1951219512195,243.658536585366,4185,340,745.755618016994
"798","V9539","sw_pacific","central_coral_sea","central_coral_sea_10",26.64634114,127.066,0.005860597,7,"Closed",484.892859,"crypto","passive","crypto",0,805,56,23,4,53,720,24.5892857142857,198.928571428571,2480,211,9455.85275560085
"799","V9547","sw_pacific","central_coral_sea","central_coral_sea_13",26.53115768,98,0.14848753,7,"Closed",462.6031983,"crypto","passive","crypto",0,105,17,9,2,17,105,40.3529411764706,385,2405,224,7052.83012704261
"800","V9565","sw_pacific","central_coral_sea","central_coral_sea_12",26.5582935,124.357,0.13898351,7,"Closed",323.2553283,"crypto","passive","crypto",0,75,13,9,38,10,60,58.2307692307692,474.615384615385,2025,221,35468.6849776651
"801","V9571","sw_pacific","central_coral_sea","central_coral_sea_15",26.46397257,145.121,0.247770716,7,"Closed",221.0375059,"crypto","passive","crypto",15,260,38,16,5,37,250,29,290.921052631579,2100,219,7166.06900738464
"802","V9578","sw_pacific","central_coral_sea","central_coral_sea_23",26.1798981,58.5,0.081743892,7,"Closed",161.4558966,"crypto","passive","crypto",5,865,75,38,65,68,760,58.8666666666667,551.333333333333,2220,233,31372.7495092475
"803","V9590","sw_pacific","central_coral_sea","central_coral_sea_14",26.48135211,115.448,0.21864636,7,"Closed",245.0714168,"crypto","passive","crypto",0,540,64,36,51,58,490,63.28125,613.90625,1905,213,30926.419007218
"804","V9598","sw_pacific","central_coral_sea","central_coral_sea_2",26.11044847,169.134,0.095627052,7,"Closed",227.4405194,"crypto","passive","crypto",0,40,6,5,0,6,40,37.5,315.833333333333,3520,270,304.661980705898
"805","V9601","sw_pacific","southern_coral_sea","southern_coral_sea_8",25.61579077,146.464,0.087271449,7,"Closed",183.0578774,"crypto","passive","crypto",0,195,27,23,1,24,175,46.6666666666667,473.518518518519,3395,282,65413.4927291855
"806","V9605","sw_pacific","central_coral_sea","central_coral_sea_3",26.14337838,127.943,0.083861723,7,"Closed",352.6465003,"crypto","passive","crypto",10,340,37,34,4,34,315,39.5405405405405,365.945945945946,3670,305,31299.8588290109
"807","V9609","sw_pacific","central_coral_sea","central_coral_sea_1",26.11375899,144.966,0.105308823,7,"Closed",242.0754041,"crypto","passive","crypto",20,280,27,18,0,23,205,34.3333333333333,318.148148148148,3075,262,2407.81703740668
"808","V9614","sw_pacific","southern_coral_sea","southern_coral_sea_5",25.22691894,97.286,0.141334445,7,"Closed",30.33354761,"crypto","passive","crypto",0,290,31,22,11,21,215,59.1935483870968,530.967741935484,1845,174,7509.41855605743
"809","V9615","sw_pacific","southern_coral_sea","southern_coral_sea_3",25.16804436,134.665,0.120199672,7,"Closed",158.8652081,"crypto","passive","crypto",0,345,42,28,17,29,215,54.4523809523809,484.761904761905,1715,147,12138.3209423528
"810","V9615","sw_pacific","southern_coral_sea","southern_coral_sea_4",25.18280339,133.16,0.132255008,7,"Closed",411.8099375,"crypto","passive","crypto",0,345,42,28,17,29,215,54.4523809523809,484.761904761905,1715,147,12138.3209423528
"811","V9616","sw_pacific","northern_coral_sea","northern_coral_sea_1",27.05983237,187.17,0.210041059,7,"Closed",439.5361666,"crypto","passive","crypto",0,1290,97,34,64,75,1010,59.5670103092784,531.546391752577,1735,142,35783.8988402405
"812","V9634","sw_pacific","northern_coral_sea","northern_coral_sea_2",27.05366863,163.715,0.209354671,7,"Closed",531.4516314,"crypto","passive","crypto",0,130,14,5,0,13,125,13.9285714285714,105,3455,284,480.653592225595
"813","V9644","sw_pacific","central_coral_sea","central_coral_sea_22",26.95444082,176.684,0.558261139,7,"Closed",938.5630612,"crypto","passive","crypto",0,720,77,17,6,74,695,79.5324675324675,750.38961038961,335,34,20294.6198172968
"814","V9646","sw_pacific","central_coral_sea","central_coral_sea_20",26.9018395,116.464,0.184343605,7,"Closed",189.8539924,"crypto","passive","crypto",0,480,70,19,41,64,445,74.8857142857143,709.142857142857,215,21,1403.36808132803
"815","V9660","sw_pacific","central_coral_sea","central_coral_sea_7",26.73878637,124.457,0,7,"Closed",386.382277,"crypto","passive","crypto",0,435,42,13,108,3,30,35.0714285714286,358.452380952381,230,27,3210.35571103363
"816","V9663","sw_pacific","southern_coral_sea","southern_coral_sea_2",24.72486253,130.759,0.32951139,7,"Closed",206.94561,"crypto","passive","crypto",5,360,40,14,129,3,20,36.2,371.625,355,30,12940.5973397207
"817","V9673","central_pacific","minerva_reefs","minerva_reefs_1",24.51091948,130.755,3.06e-05,0,"Fished",307.0266041,"crypto","passive","crypto",20,1180,99,27,391,10,100,36.1818181818182,366.818181818182,280,29,1808.73555180612
"818","V9713","central_pacific","fiji","fiji_3",26.96022119,119.722,0.001065712,0,"Fished",61.96094022,"crypto","passive","crypto",0,580,48,17,233,5,110,31.0833333333333,310.729166666667,340,40,3785.42650859576
"819","V9779","central_pacific","fiji","fiji_1",27.00615768,137.006,0.254019425,15,"Restricted",44.79233009,"crypto","passive","crypto",0,15,3,1,274,1,5,97,1483.33333333333,400,29,26326.9401040181
"820","V10025","sw_pacific","new_caledonia","new_caledonia_7",25.92239262,111.352,2.801571902,0,"Fished",48.58066279,"crypto5","active","crypto",230,0,0,0,0,0,0,0,0,2272,74,1737.90850583299
"821","V10026","sw_pacific","new_caledonia","new_caledonia_9",25.66932856,129.559,3.647123986,0,"Fished",64.00851649,"crypto5","active","crypto",104,0,0,0,0,0,0,0,0,2418,90,2210.1547496325
"822","V10094","sw_pacific","new_caledonia","new_caledonia_12",25.01223383,91.282,12.56664162,0,"Fished",107.1845271,"crypto5","active","crypto",16,0,0,0,0,0,0,0,0,2535,104,10510.3807819184
"823","V10463","sw_pacific","new_caledonia","new_caledonia_5",25.92937784,106.391,2.780672141,11,"Restricted",38.41327332,"crypto5","active","crypto",514,0,0,0,0,0,0,0,0,2403,65,5972.04136564035
"824","V10478","sw_pacific","new_caledonia","new_caledonia_2",26.18471463,142.026,0.629343304,5,"Restricted",311.634362,"crypto5","active","crypto",0,0,0,0,0,0,0,0,0,2392,111,22155.5810434283
"825","V10513","sw_pacific","new_caledonia","new_caledonia_1",26.05786634,156.323,1.020673114,11,"Restricted",307.5213714,"crypto5","active","crypto",479,0,0,0,0,0,0,0,0,2487,35,947.753522744067
"826","V10543","sw_pacific","new_caledonia","new_caledonia_6",25.86883296,96.901,5.978511005,0,"Fished",31.1682725,"crypto5","active","crypto",3,0,0,0,0,0,0,0,0,1857,103,1090.80954008267
"827","V10549","central_pacific","niue","niue_1",26.64775405,95.536,35.29592494,0,"Fished",404.6782482,"crypto5","active","crypto",1,0,0,0,0,0,0,0,0,2000,103,203.792892202981
"828","V10587","central_pacific","tonga","tonga_2",25.97714345,87.83,0.723435024,0,"Fished",215.0916064,"crypto5","active","crypto",78,0,0,0,0,0,0,0,0,2174,80,793.013610574674
"829","V10598","central_pacific","tonga","tonga_7",25.92717357,147.542,7.603968166,0,"Fished",205.3941372,"crypto5","active","crypto",56,0,0,0,0,0,0,0,0,1221,58,1306.6574056893
"830","V10609","central_pacific","tonga","tonga_8",25.70779242,83.3,43.37380658,0,"Fished",226.4487803,"crypto5","active","crypto",24,0,0,0,0,0,0,0,0,1742,76,370.531997537121
"831","V10619","central_pacific","tonga","tonga_3",25.91113305,140.111,0.912890815,0,"Fished",430.1842233,"crypto5","active","crypto",49,0,0,0,0,0,0,0,0,1502,53,2924.13443816911
"832","V10642","central_pacific","tonga","tonga_4",26.55343314,169.5,9.637179249,0,"Fished",325.8606815,"crypto5","active","crypto",143,0,0,0,0,0,0,0,0,738,29,638.694624042907
"833","V10644","central_pacific","tonga","tonga_11",26.55757882,151.723,13.96639455,0,"Fished",50.39981213,"crypto5","active","crypto",96,0,0,0,0,0,0,0,0,665,30,1189.98384533209
"834","V10842","sw_atlantic","santa_catarina","santa_catarina_1",22.26363588,34.835,269.533681,19,"Restricted",88.83822906,"crypto5","active","crypto",615,0,0,0,0,0,0,0,0,819,2,0
"835","V10843","sw_atlantic","santa_catarina","santa_catarina_3",22.30991188,27.791,326.1445974,19,"Restricted",107.4861895,"crypto5","active","crypto",180,0,0,0,0,0,0,0,0,370,2,0
"836","V10844","sw_atlantic","santa_catarina","santa_catarina_4",21.95692995,26.716,253.218654,19,"Restricted",31.69254448,"crypto5","active","crypto",9,0,0,0,0,0,0,0,0,10,2,0
"837","V10845","eastern_atlantic","cverde","cverde_1",24.13931764,28.606,10.60280489,0,"Fished",275.8589295,"crypto5","active","crypto",109,0,0,0,0,0,0,0,0,109,1,0
"838","V1130","polynesian","cook_islands_sp","cook_islands_sp_1",28.39715436,84.018,0.000161209,2,"Restricted",358.8420184,"crypto5","active","crypto",2,0,0,0,0,0,0,0,0,173,10,10.8333333333333
"839","V11490","central_iwp","pulau_naira","pulau_naira_1",28.55016913,183.038,132.9532289,0,"Fished",519.5839125,"crypto5","active","crypto",103,0,0,0,0,0,0,0,0,3457,25,17999.8644210371
"840","V1170","central_pacific","samoa","samoa_4",28.26729949,69.896,4.900748768,0,"Fished",54.29437089,"crypto5","active","crypto",87,0,0,0,0,0,0,0,0,668,39,25178.9173248803
"841","V1173","central_pacific","rose_atoll","rose_atoll_1",28.17118226,106.679,0.240674063,10,"Restricted",271.1308743,"crypto5","active","crypto",0,0,0,0,0,0,0,0,0,658,39,288.100810324512
"842","V1174","central_pacific","samoa","samoa_2",28.26368228,59.1,9.619699536,0,"Fished",52.92180559,"crypto5","active","crypto",13,0,0,0,0,0,0,0,0,742,55,8186.53075935225
"843","V1175","central_pacific","samoa","samoa_8",28.25949554,54.5,1211.681489,0,"Fished",75.44278217,"crypto5","active","crypto",96,0,0,0,0,0,0,0,0,1323,37,11655.5339183987
"844","V1176","central_pacific","samoa","samoa_3",28.28596323,118.779,1.221461016,0,"Fished",225.0891548,"crypto5","active","crypto",96,0,0,0,0,0,0,0,0,902,39,11982.6720502178
"845","V1177","central_pacific","samoa","samoa_1",28.26298679,99.824,10.47139258,0,"Fished",42.78363041,"crypto5","active","crypto",37,0,0,0,0,0,0,0,0,909,47,3823.5719671507
"846","V1182","central_pacific","samoa","samoa_7",28.40360835,100.877,980.1064202,0,"Fished",75.35971589,"crypto5","active","crypto",14,0,0,0,0,0,0,0,0,477,57,5831.01771680293
"847","V12232","central_iwp","flores","flores_1",28.88005412,208.533,35.68614418,0,"Fished",172.8366949,"crypto5","active","crypto",73,0,0,0,0,0,0,0,0,2085,136,22605.2660314412
"848","V1271","easter","salaz_y_gomez","salaz_y_gomez_1",22.36693817,23.212,0.002425095,9,"Closed",189.613369,"crypto5","active","crypto",5,0,0,0,0,0,0,0,0,57,3,2
"849","V1272","easter","rapa_nui","rapa_nui_4",22.63233521,17.655,53.25406974,1,"Restricted",24.00467111,"crypto5","active","crypto",3,0,0,0,0,0,0,0,0,47,6,224
"850","V1272","easter","rapa_nui","rapa_nui_1",22.66947101,22.769,102.6973812,1,"Restricted",61.09723571,"crypto5","active","crypto",3,0,0,0,0,0,0,0,0,47,6,224
"851","V1273","easter","rapa_nui","rapa_nui_2",22.65680124,21.543,7.845622948,1,"Restricted",62.23944474,"crypto5","active","crypto",0,0,0,0,0,0,0,0,0,88,4,1
"852","V1274","easter","rapa_nui","rapa_nui_3",22.64377003,23.106,2484.81206,1,"Restricted",56.36786252,"crypto5","active","crypto",0,0,0,0,0,0,0,0,0,22,2,63.5817765567765
"853","V13472","central_iwp","raja_ampat","raja_ampat_9",28.85529236,94.032,3.609582136,10,"Restricted",180.3951412,"crypto5","active","crypto",61,0,0,0,0,0,0,0,0,2373,221,53606.6578575481
"854","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,"crypto5","active","crypto",181,0,0,0,0,0,0,0,0,2924,152,18252.5697055957
"855","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,"crypto5","active","crypto",181,0,0,0,0,0,0,0,0,2924,152,18252.5697055957
"856","V13492","central_iwp","raja_ampat","raja_ampat_8",28.84075238,102.865,6.321245119,6,"Closed",115.099702,"crypto5","active","crypto",44,0,0,0,0,0,0,0,0,5158,199,9827.91449324042
"857","V13496","central_iwp","raja_ampat","raja_ampat_6",28.76996377,138.501,3.97345994,6,"Closed",124.9156004,"crypto5","active","crypto",124,0,0,0,0,0,0,0,0,2893,135,6616.69842994283
"858","V13529","central_iwp","raja_ampat","raja_ampat_13",29.09358643,247.488,5.034816616,10,"Restricted",588.3195333,"crypto5","active","crypto",27,0,0,0,0,0,0,0,0,2770,109,11744.4217989601
"859","V13531","central_iwp","raja_ampat","raja_ampat_16",29.13433666,148.5,5.211632757,10,"Restricted",952.2913082,"crypto5","active","crypto",0,0,0,0,0,0,0,0,0,962,184,573494.245389982
"860","V13536","central_iwp","raja_ampat","raja_ampat_14",29.00041557,187.262,3.346761432,10,"Restricted",588.0802831,"crypto5","active","crypto",1,0,0,0,0,0,0,0,0,1009,109,389461.277021744
"861","V14065","western_indian","mozambique","mozambique_1",25.97892329,111.199,95.9123637,0,"Fished",238.6262525,"crypto5","active","crypto",0,0,0,0,0,0,0,0,0,0,0,0
"862","V14066","western_indian","mozambique","mozambique_4",25.58197641,53,71.41592245,0,"Fished",736.84401,"crypto5","active","crypto",34,0,0,0,0,0,0,0,0,262,13,10
"863","V14070","western_indian","Bazaruto","Santa Carolina",26.29,98,28,19,"Closed",55.0636799,"crypto5","active","crypto",140,0,0,0,0,0,0,0,0,2026,16,14
"864","V14076","western_indian","Bazaruto","Baluba",26.29,64,36,19,"Closed",120.4016967,"crypto5","active","crypto",29,0,0,0,0,0,0,0,0,362,15,1
"865","V14110","western_indian","seychelles","seychelles_5",26.70022396,100.754,1.394087107,1,"Closed",346.0214262,"crypto5","active","crypto",32,0,0,0,0,0,0,0,0,839,40,13.8638474780503
"866","V14115","western_indian","seychelles","seychelles_3",26.84248024,99.292,1.330337611,1,"Closed",247.2018351,"crypto5","active","crypto",3,0,0,0,0,0,0,0,0,895,47,13428.8810202554
