"","From","To","Prob"
"1248483","V4947","V4918",72
"1248484","V4948","V4918",64
"1248486","V4950","V4918",8
"1248487","V4951","V4918",8
"1248489","V4953","V4918",8
"1248490","V4954","V4918",8
"1248495","V4959","V4918",8
"1248498","V4962","V4918",8
"1248501","V4965","V4918",8
"1248503","V4967","V4918",8
"1248505","V4969","V4918",8
"1248515","V4979","V4918",8
"1248516","V4980","V4918",8
"1248518","V4982","V4918",8
"1248520","V4984","V4918",8
"1248524","V4988","V4918",8
"1248525","V4989","V4918",8
"1248535","V4999","V4918",32
"1248539","V5003","V4918",16
"1248540","V5004","V4918",16
"1248541","V5005","V4918",8
"1248542","V5006","V4918",16
"1248547","V5011","V4918",24
"1248548","V5012","V4918",24
"1248549","V5013","V4918",16
"1248550","V5014","V4918",32
"1248564","V5028","V4918",8
"1248588","V5052","V4918",8
"1253006","V9470","V4918",8
"1253009","V9473","V4918",8
"1262169","V3829","V4921",8
"1262191","V3851","V4921",8
"1262516","V4176","V4921",8
"1263219","V4879","V4921",8
"1263223","V4883","V4921",8
"1263235","V4895","V4921",24
"1263236","V4896","V4921",8
"1263247","V4907","V4921",8
"1263260","V4920","V4921",8
"1263262","V4922","V4921",8
"1263264","V4924","V4921",16
"1263265","V4925","V4921",16
"1263275","V4935","V4921",8
"1263276","V4936","V4921",16
"1263277","V4937","V4921",8
"1263278","V4938","V4921",16
"1263279","V4939","V4921",8
"1263281","V4941","V4921",8
"1263282","V4942","V4921",16
"1263283","V4943","V4921",24
"1263285","V4945","V4921",8
"1263287","V4947","V4921",8
"1263288","V4948","V4921",8
"1263302","V4962","V4921",8
"1263305","V4965","V4921",24
"1263394","V5054","V4921",8
"1263395","V5055","V4921",24
"1263396","V5056","V4921",8
"1263401","V5061","V4921",8
"1267813","V9473","V4921",8
"1276587","V3443","V4922",40
"1277301","V4157","V4922",40
"1277302","V4158","V4922",8
"1277303","V4159","V4922",8
"1277304","V4160","V4922",56
"1277305","V4161","V4922",8
"1277308","V4164","V4922",16
"1277309","V4165","V4922",32
"1277310","V4166","V4922",8
"1277311","V4167","V4922",16
"1277315","V4171","V4922",24
"1277316","V4172","V4922",32
"1277317","V4173","V4922",24
"1277319","V4175","V4922",32
"1277324","V4180","V4922",8
"1277325","V4181","V4922",160
"1277326","V4182","V4922",144
"1277327","V4183","V4922",112
"1277328","V4184","V4922",48
"1277329","V4185","V4922",104
"1277332","V4188","V4922",8
"1277334","V4190","V4922",16
"1277335","V4191","V4922",48
"1277336","V4192","V4922",152
"1277337","V4193","V4922",128
"1277338","V4194","V4922",136
"1277339","V4195","V4922",112
"1277340","V4196","V4922",144
"1277341","V4197","V4922",144
"1277342","V4198","V4922",88
"1277343","V4199","V4922",160
"1277344","V4200","V4922",136
"1277345","V4201","V4922",112
"1277346","V4202","V4922",184
"1277348","V4204","V4922",192
"1277353","V4209","V4922",24
"1277367","V4223","V4922",32
"1277504","V4360","V4922",112
"1277616","V4472","V4922",16
"1278022","V4878","V4922",8
"1278023","V4879","V4922",16
"1278024","V4880","V4922",8
"1278027","V4883","V4922",8
"1278028","V4884","V4922",8
"1278029","V4885","V4922",8
"1278034","V4890","V4922",32
"1278039","V4895","V4922",8
"1278047","V4903","V4922",16
"1278048","V4904","V4922",24
"1278049","V4905","V4922",16
"1278052","V4908","V4922",64
"1278057","V4913","V4922",16
"1278060","V4916","V4922",8
"1278062","V4918","V4922",8
"1278066","V4922","V4922",32
"1278074","V4930","V4922",16
"1278075","V4931","V4922",8
"1278076","V4932","V4922",40
"1278077","V4933","V4922",120
"1278078","V4934","V4922",72
"1278079","V4935","V4922",24
"1278080","V4936","V4922",16
"1278081","V4937","V4922",24
"1278082","V4938","V4922",72
"1278083","V4939","V4922",24
"1278084","V4940","V4922",16
"1278085","V4941","V4922",24
"1278086","V4942","V4922",56
"1278087","V4943","V4922",136
"1278088","V4944","V4922",8
"1278089","V4945","V4922",16
"1278090","V4946","V4922",96
"1278091","V4947","V4922",112
"1278092","V4948","V4922",136
"1278093","V4949","V4922",32
"1278094","V4950","V4922",24
"1278095","V4951","V4922",16
"1278096","V4952","V4922",40
"1278097","V4953","V4922",40
"1278098","V4954","V4922",24
"1278099","V4955","V4922",48
"1278100","V4956","V4922",16
"1278101","V4957","V4922",64
"1278102","V4958","V4922",24
"1278103","V4959","V4922",24
"1278104","V4960","V4922",40
"1278105","V4961","V4922",24
"1278106","V4962","V4922",32
"1278107","V4963","V4922",8
"1278108","V4964","V4922",48
"1278109","V4965","V4922",24
"1278110","V4966","V4922",40
"1278111","V4967","V4922",24
"1278112","V4968","V4922",56
"1278113","V4969","V4922",56
"1278115","V4971","V4922",48
"1278117","V4973","V4922",40
"1278118","V4974","V4922",8
"1278119","V4975","V4922",48
"1278120","V4976","V4922",24
"1278121","V4977","V4922",24
"1278122","V4978","V4922",64
"1278123","V4979","V4922",40
"1278124","V4980","V4922",16
"1278125","V4981","V4922",8
"1278126","V4982","V4922",16
"1278127","V4983","V4922",32
"1278128","V4984","V4922",32
"1278129","V4985","V4922",16
"1278130","V4986","V4922",56
"1278131","V4987","V4922",40
"1278132","V4988","V4922",32
"1278133","V4989","V4922",32
"1278134","V4990","V4922",40
"1278135","V4991","V4922",32
"1278136","V4992","V4922",16
"1278137","V4993","V4922",32
"1278138","V4994","V4922",16
"1278141","V4997","V4922",8
"1278143","V4999","V4922",144
"1278147","V5003","V4922",104
"1278148","V5004","V4922",48
"1278149","V5005","V4922",216
"1278150","V5006","V4922",192
"1278154","V5010","V4922",40
"1278155","V5011","V4922",48
"1278156","V5012","V4922",136
"1278157","V5013","V4922",152
"1278158","V5014","V4922",104
"1278170","V5026","V4922",8
"1278172","V5028","V4922",120
"1278173","V5029","V4922",112
"1278174","V5030","V4922",80
"1278196","V5052","V4922",24
"1278199","V5055","V4922",32
"1278200","V5056","V4922",8
"1278201","V5057","V4922",32
"1282615","V9471","V4922",8
"1282617","V9473","V4922",64
"1291782","V3834","V4957",8
"1291849","V3901","V4957",8
"1291859","V3911","V4957",8
"1292110","V4162","V4957",16
"1292117","V4169","V4957",16
"1292118","V4170","V4957",8
"1292121","V4173","V4957",16
"1292122","V4174","V4957",24
"1292123","V4175","V4957",32
"1292124","V4176","V4957",40
"1292125","V4177","V4957",32
"1292126","V4178","V4957",40
"1292127","V4179","V4957",8
"1292128","V4180","V4957",16
"1292132","V4184","V4957",40
"1292135","V4187","V4957",48
"1292136","V4188","V4957",8
"1292137","V4189","V4957",32
"1292144","V4196","V4957",8
"1292145","V4197","V4957",24
"1292149","V4201","V4957",8
"1292308","V4360","V4957",48
"1292309","V4361","V4957",40
"1292827","V4879","V4957",8
"1292852","V4904","V4957",8
"1292870","V4922","V4957",8
"1292877","V4929","V4957",8
"1292892","V4944","V4957",8
"1292893","V4945","V4957",40
"1292924","V4976","V4957",8
"1292925","V4977","V4957",8
"1292942","V4994","V4957",16
"1292950","V5002","V4957",8
"1292956","V5008","V4957",32
"1292959","V5011","V4957",24
"1293002","V5054","V4957",8
"1293003","V5055","V4957",8
"1297404","V9456","V4957",8
"1306191","V3439","V4994",8
"1306657","V3905","V4994",8
"1306658","V3906","V4994",8
"1306923","V4171","V4994",8
"1307631","V4879","V4994",8
"1307632","V4880","V4994",8
"1307635","V4883","V4994",8
"1307645","V4893","V4994",8
"1307651","V4899","V4994",8
"1307653","V4901","V4994",8
"1307659","V4907","V4994",8
"1307681","V4929","V4994",8
"1307693","V4941","V4994",8
"1307707","V4955","V4994",8
"1307711","V4959","V4994",8
"1307718","V4966","V4994",16
"1307720","V4968","V4994",16
"1307727","V4975","V4994",8
"1307738","V4986","V4994",8
"1307742","V4990","V4994",8
"1307807","V5055","V4994",8
"1307811","V5059","V4994",8
"1312227","V9475","V4994",8
"1312366","V9614","V4994",8
"1312370","V9618","V4994",8
"1320999","V3443","V5037",8
"1321437","V3881","V5037",8
"1321461","V3905","V5037",40
"1321462","V3906","V5037",48
"1321725","V4169","V5037",8
"1321730","V4174","V5037",16
"1321732","V4176","V5037",48
"1321733","V4177","V5037",16
"1321736","V4180","V5037",8
"1321739","V4183","V5037",40
"1321741","V4185","V5037",64
"1321745","V4189","V5037",16
"1321751","V4195","V5037",16
"1321760","V4204","V5037",16
"1321772","V4216","V5037",8
"1321781","V4225","V5037",32
"1321805","V4249","V5037",24
"1321807","V4251","V5037",48
"1321808","V4252","V5037",8
"1321810","V4254","V5037",16
"1321811","V4255","V5037",16
"1321819","V4263","V5037",8
"1321828","V4272","V5037",8
"1321830","V4274","V5037",32
"1321831","V4275","V5037",8
"1321841","V4285","V5037",32
"1321848","V4292","V5037",8
"1321851","V4295","V5037",16
"1321852","V4296","V5037",32
"1321856","V4300","V5037",16
"1321866","V4310","V5037",24
"1321875","V4319","V5037",32
"1321876","V4320","V5037",8
"1321877","V4321","V5037",16
"1321881","V4325","V5037",24
"1321882","V4326","V5037",24
"1321885","V4329","V5037",8
"1321886","V4330","V5037",8
"1321887","V4331","V5037",16
"1321888","V4332","V5037",8
"1321889","V4333","V5037",8
"1321890","V4334","V5037",16
"1321895","V4339","V5037",32
"1321896","V4340","V5037",8
"1321898","V4342","V5037",8
"1321900","V4344","V5037",8
"1321902","V4346","V5037",16
"1321905","V4349","V5037",8
"1321906","V4350","V5037",24
"1321912","V4356","V5037",16
"1321914","V4358","V5037",8
"1321915","V4359","V5037",32
"1321918","V4362","V5037",8
"1321919","V4363","V5037",24
"1322435","V4879","V5037",16
"1322439","V4883","V5037",16
"1322442","V4886","V5037",8
"1322443","V4887","V5037",80
"1322444","V4888","V5037",56
"1322445","V4889","V5037",24
"1322446","V4890","V5037",56
"1322447","V4891","V5037",16
"1322448","V4892","V5037",32
"1322449","V4893","V5037",24
"1322450","V4894","V5037",24
"1322452","V4896","V5037",8
"1322456","V4900","V5037",8
"1322457","V4901","V5037",8
"1322458","V4902","V5037",8
"1322463","V4907","V5037",8
"1322464","V4908","V5037",24
"1322466","V4910","V5037",8
"1322468","V4912","V5037",8
"1322473","V4917","V5037",8
"1322474","V4918","V5037",40
"1322475","V4919","V5037",80
"1322476","V4920","V5037",8
"1322478","V4922","V5037",24
"1322480","V4924","V5037",24
"1322481","V4925","V5037",8
"1322482","V4926","V5037",8
"1322485","V4929","V5037",16
"1322489","V4933","V5037",24
"1322494","V4938","V5037",16
"1322495","V4939","V5037",16
"1322497","V4941","V5037",8
"1322502","V4946","V5037",8
"1322506","V4950","V5037",8
"1322511","V4955","V5037",16
"1322520","V4964","V5037",16
"1322526","V4970","V5037",8
"1322532","V4976","V5037",8
"1322533","V4977","V5037",16
"1322542","V4986","V5037",24
"1322559","V5003","V5037",8
"1322560","V5004","V5037",8
"1322561","V5005","V5037",24
"1322562","V5006","V5037",8
"1322569","V5013","V5037",8
"1322571","V5015","V5037",40
"1322574","V5018","V5037",8
"1322576","V5020","V5037",32
"1322577","V5021","V5037",8
"1322580","V5024","V5037",8
"1322583","V5027","V5037",16
"1322589","V5033","V5037",16
"1322592","V5036","V5037",8
"1322597","V5041","V5037",32
"1322598","V5042","V5037",24
"1322602","V5046","V5037",8
"1322603","V5047","V5037",32
"1322604","V5048","V5037",24
"1322608","V5052","V5037",16
"1322610","V5054","V5037",32
"1322611","V5055","V5037",8
"1322612","V5056","V5037",80
"1322613","V5057","V5037",24
"1322614","V5058","V5037",32
"1322615","V5059","V5037",64
"1322616","V5060","V5037",24
"1322617","V5061","V5037",24
"1322618","V5062","V5037",16
"1322619","V5063","V5037",48
"1322620","V5064","V5037",56
"1327011","V9455","V5037",8
"1327012","V9456","V5037",96
"1327025","V9469","V5037",8
"1327041","V9485","V5037",8
"1327057","V9501","V5037",8
"1327059","V9503","V5037",8
"1327061","V9505","V5037",8
"1327065","V9509","V5037",24
"1327069","V9513","V5037",8
"1327071","V9515","V5037",8
"1327072","V9516","V5037",8
"1327078","V9522","V5037",16
"1327153","V9597","V5037",40
"1327160","V9604","V5037",16
"1327165","V9609","V5037",16
"1327170","V9614","V5037",16
"1327171","V9615","V5037",16
"1327172","V9616","V5037",32
"1327173","V9617","V5037",40
"1327174","V9618","V5037",56
"1327175","V9619","V5037",88
"1327176","V9620","V5037",40
"1327177","V9621","V5037",16
"1327180","V9624","V5037",80
"1327181","V9625","V5037",24
"1327184","V9628","V5037",24
"1327192","V9636","V5037",8
"1341820","V9460","V5064",8
"1341821","V9461","V5064",8
"1341828","V9468","V5064",24
"1341903","V9543","V5064",8
"1367074","V5106","V5088",8
"1367078","V5110","V5088",8
"1367089","V5121","V5088",24
"1367698","V5730","V5088",8
"1372944","V10976","V5088",8
"1373294","V11326","V5088",8
"1373353","V11385","V5088",8
"1373433","V11465","V5088",16
"1373435","V11467","V5088",8
"1373444","V11476","V5088",32
"1373445","V11477","V5088",8
"1373446","V11478","V5088",32
"1373447","V11479","V5088",16
"1373448","V11480","V5088",8
"1373449","V11481","V5088",8
"1374142","V12174","V5088",16
"1374143","V12175","V5088",8
"1374188","V12220","V5088",8
"1374194","V12226","V5088",8
"1374227","V12259","V5088",16
"1381859","V5087","V5092",8
"1381860","V5088","V5092",32
"1381861","V5089","V5092",8
"1381862","V5090","V5092",24
"1381863","V5091","V5092",32
"1381865","V5093","V5092",8
"1381868","V5096","V5092",8
"1381871","V5099","V5092",16
"1381872","V5100","V5092",8
"1381873","V5101","V5092",8
"1381874","V5102","V5092",16
"1381876","V5104","V5092",16
"1381883","V5111","V5092",8
"1381888","V5116","V5092",32
"1381892","V5120","V5092",16
"1381900","V5128","V5092",16
"1381901","V5129","V5092",24
"1381902","V5130","V5092",16
"1381903","V5131","V5092",8
"1381905","V5133","V5092",8
"1381909","V5137","V5092",16
"1389017","V12245","V5092",8
"1396666","V5090","V5093",16
"1396668","V5092","V5093",8
"1396680","V5104","V5093",16
"1396682","V5106","V5093",8
"1396688","V5112","V5093",8
"1396691","V5115","V5093",8
"1397306","V5730","V5093",8
"1402553","V10977","V5093",8
"1402555","V10979","V5093",8
"1402558","V10982","V5093",16
"1402961","V11385","V5093",8
"1403016","V11440","V5093",8
"1403024","V11448","V5093",8
"1403026","V11450","V5093",8
"1403029","V11453","V5093",8
"1403042","V11466","V5093",24
"1403044","V11468","V5093",8
"1403052","V11476","V5093",8
"1403053","V11477","V5093",16
"1403054","V11478","V5093",24
"1403055","V11479","V5093",16
"1403810","V12234","V5093",8
"1411467","V5087","V5094",24
"1411470","V5090","V5094",8
"1411484","V5104","V5094",8
"1411488","V5108","V5094",8
"1411495","V5115","V5094",24
"1411496","V5116","V5094",8
"1411498","V5118","V5094",16
"1411501","V5121","V5094",8
"1411505","V5125","V5094",8
"1411509","V5129","V5094",8
"1411517","V5137","V5094",8
"1411519","V5139","V5094",24
"1411522","V5142","V5094",8
"1411523","V5143","V5094",8
"1411527","V5147","V5094",16
"1426274","V5090","V5096",8
"1426277","V5093","V5096",16
"1426287","V5103","V5096",8
"1426292","V5108","V5096",8
"1426294","V5110","V5096",8
"1426295","V5111","V5096",8
"1426299","V5115","V5096",16
"1426302","V5118","V5096",16
"1426309","V5125","V5096",8
"1426310","V5126","V5096",8
"1426327","V5143","V5096",8
"1441079","V5091","V5113",8
"1441080","V5092","V5113",32
"1441091","V5103","V5113",88
"1441093","V5105","V5113",8
"1441094","V5106","V5113",152
"1441095","V5107","V5113",48
"1441098","V5110","V5113",48
"1441099","V5111","V5113",32
"1441100","V5112","V5113",8
"1441101","V5113","V5113",32
"1441102","V5114","V5113",24
"1441107","V5119","V5113",72
"1441109","V5121","V5113",80
"1441110","V5122","V5113",40
"1441130","V5142","V5113",8
"1441131","V5143","V5113",8
"1441720","V5732","V5113",16
"1441721","V5733","V5113",8
"1441750","V5762","V5113",8
"1441751","V5763","V5113",56
"1441757","V5769","V5113",16
"1441758","V5770","V5113",8
"1441759","V5771","V5113",32
"1441760","V5772","V5113",24
"1441761","V5773","V5113",24
"1441767","V5779","V5113",120
"1441774","V5786","V5113",32
"1455886","V5094","V5125",8
"1455889","V5097","V5125",8
"1455891","V5099","V5125",8
"1455902","V5110","V5125",8
"1455904","V5112","V5125",184
"1455906","V5114","V5125",96
"1455907","V5115","V5125",16
"1455911","V5119","V5125",8
"1455912","V5120","V5125",8
"1455916","V5124","V5125",8
"1455927","V5135","V5125",64
"1455929","V5137","V5125",8
"1455933","V5141","V5125",8
"1455934","V5142","V5125",8
"1455935","V5143","V5125",32
"1455939","V5147","V5125",8
"1462944","V12152","V5125",8
"1462966","V12174","V5125",8
"1471326","V5730","V5133",32
"1476575","V10979","V5133",8
"1476920","V11324","V5133",8
"1476921","V11325","V5133",8
"1476922","V11326","V5133",32
"1476946","V11350","V5133",8
"1476949","V11353","V5133",16
"1476960","V11364","V5133",8
"1476970","V11374","V5133",8
"1476974","V11378","V5133",16
"1476982","V11386","V5133",24
"1477036","V11440","V5133",8
"1477037","V11441","V5133",32
"1477038","V11442","V5133",24
"1477044","V11448","V5133",8
"1477047","V11451","V5133",16
"1477048","V11452","V5133",8
"1477049","V11453","V5133",8
"1477050","V11454","V5133",32
"1477057","V11461","V5133",64
"1477059","V11463","V5133",8
"1477061","V11465","V5133",8
"1477062","V11466","V5133",8
"1477063","V11467","V5133",8
"1477072","V11476","V5133",8
"1477073","V11477","V5133",8
"1477074","V11478","V5133",24
"1477075","V11479","V5133",8
"1477076","V11480","V5133",8
"1477077","V11481","V5133",8
"1477731","V12135","V5133",8
"1477770","V12174","V5133",8
"1477823","V12227","V5133",8
"1477824","V12228","V5133",8
"1477829","V12233","V5133",8
"1477831","V12235","V5133",16
"1477833","V12237","V5133",8
"1477835","V12239","V5133",16
"1477854","V12258","V5133",8
"1477855","V12259","V5133",8
"1477856","V12260","V5133",16
"1500390","V5186","V5172",16
"1633642","V5202","V5208",8
"1633646","V5206","V5208",8
"1633650","V5210","V5208",8
"1633651","V5211","V5208",24
"1633652","V5212","V5208",8
"1633653","V5213","V5208",24
"1633659","V5219","V5208",16
"1633665","V5225","V5208",8
"1648456","V5212","V5210",8
"1648457","V5213","V5210",24
"1648459","V5215","V5210",8
"1648462","V5218","V5210",8
"1648463","V5219","V5210",16
"1648465","V5221","V5210",8
"1648469","V5225","V5210",16
"1663255","V5207","V5211",8
"1663258","V5210","V5211",16
"1663259","V5211","V5211",40
"1663260","V5212","V5211",32
"1663261","V5213","V5211",40
"1663265","V5217","V5211",8
"1663266","V5218","V5211",24
"1663267","V5219","V5211",56
"1663268","V5220","V5211",16
"1663269","V5221","V5211",8
"1663270","V5222","V5211",24
"1663272","V5224","V5211",8
"1678068","V5216","V5217",160
"1678069","V5217","V5217",128
"1678070","V5218","V5217",8
"1678071","V5219","V5217",8
"1678073","V5221","V5217",16
"1678074","V5222","V5217",16
"1678075","V5223","V5217",32
"1678076","V5224","V5217",16
"1692899","V5243","V5409",8
"1692900","V5244","V5409",8
"1692903","V5247","V5409",8
"1692909","V5253","V5409",8
"1692910","V5254","V5409",56
"1692911","V5255","V5409",24
"1692912","V5256","V5409",32
"1692913","V5257","V5409",56
"1692914","V5258","V5409",8
"1692915","V5259","V5409",32
"1693033","V5377","V5409",8
"1693049","V5393","V5409",16
"1693051","V5395","V5409",8
"1693053","V5397","V5409",16
"1693054","V5398","V5409",16
"1693056","V5400","V5409",8
"1693057","V5401","V5409",8
"1693058","V5402","V5409",8
"1693059","V5403","V5409",8
"1693070","V5414","V5409",16
"1693071","V5415","V5409",40
"1693075","V5419","V5409",24
"1693087","V5431","V5409",8
"1693098","V5442","V5409",8
"1705829","V3369","V5692",56
"1705830","V3370","V5692",32
"1705831","V3371","V5692",64
"1705832","V3372","V5692",8
"1705834","V3374","V5692",56
"1705835","V3375","V5692",32
"1705840","V3380","V5692",8
"1705855","V3395","V5692",32
"1706383","V3923","V5692",8
"1706385","V3925","V5692",8
"1708126","V5666","V5692",32
"1708127","V5667","V5692",24
"1708128","V5668","V5692",8
"1708129","V5669","V5692",8
"1722958","V5694","V5694",16
"1722960","V5696","V5694",104
"1737761","V5693","V5695",64
"1737763","V5695","V5695",104
"1737775","V5707","V5695",16
"1737776","V5708","V5695",48
"1737871","V5803","V5695",232
"1737872","V5804","V5695",8
"1737873","V5805","V5695",120
"1767356","V5680","V5697",8
"1767370","V5694","V5697",184
"1767372","V5696","V5697",160
"1767373","V5697","V5697",48
"1782154","V5674","V5698",232
"1782178","V5698","V5698",256
"1796977","V5693","V5699",32
"1796979","V5695","V5699",8
"1796983","V5699","V5699",32
"1796984","V5700","V5699",24
"1796990","V5706","V5699",8
"1797087","V5803","V5699",56
"1797089","V5805","V5699",8
"1797090","V5806","V5699",144
"1797091","V5807","V5699",88
"1808741","V2653","V5714",8
"1808742","V2654","V5714",8
"1808756","V2668","V5714",16
"1808761","V2673","V5714",8
"1808776","V2688","V5714",8
"1808779","V2691","V5714",8
"1808782","V2694","V5714",8
"1808784","V2696","V5714",8
"1810048","V3960","V5714",8
"1810050","V3962","V5714",8
"1810091","V4003","V5714",8
"1810096","V4008","V5714",24
"1810104","V4016","V5714",48
"1810111","V4023","V5714",8
"1810113","V4025","V5714",8
"1810123","V4035","V5714",8
"1811925","V5837","V5714",8
"1811937","V5849","V5714",8
"1826624","V5732","V5746",16
"1826654","V5762","V5746",8
"1826663","V5771","V5746",8
"1826668","V5776","V5746",8
"1840841","V5145","V5747",8
"1841428","V5732","V5747",72
"1841457","V5761","V5747",48
"1841459","V5763","V5747",8
"1841462","V5766","V5747",8
"1841464","V5768","V5747",8
"1841467","V5771","V5747",32
"1841475","V5779","V5747",8
"1855645","V5145","V5748",8
"1856231","V5731","V5748",24
"1856232","V5732","V5748",40
"1856233","V5733","V5748",56
"1856262","V5762","V5748",8
"1856266","V5766","V5748",8
"1856267","V5767","V5748",8
"1856268","V5768","V5748",8
"1856271","V5771","V5748",24
"1856272","V5772","V5748",16
"1856274","V5774","V5748",16
"1856276","V5776","V5748",8
"1856279","V5779","V5748",16
"1856292","V5792","V5748",16
"1867924","V2620","V5853",48
"1867930","V2626","V5853",104
"1867950","V2646","V5853",32
"1867951","V2647","V5853",8
"1867952","V2648","V5853",8
"1867953","V2649","V5853",8
"1867963","V2659","V5853",8
"1867967","V2663","V5853",8
"1867973","V2669","V5853",16
"1867985","V2681","V5853",8
"1867988","V2684","V5853",8
"1867996","V2692","V5853",16
"1868004","V2700","V5853",16
"1868006","V2702","V5853",48
"1886561","V6453","V6483",8
"1886564","V6456","V6483",8
"1886565","V6457","V6483",8
"1886566","V6458","V6483",24
"1886588","V6480","V6483",8
"1886597","V6489","V6483",8
"1886638","V6530","V6483",8
"1886640","V6532","V6483",8
"1886642","V6534","V6483",8
"1886660","V6552","V6483",8
"1886662","V6554","V6483",8
"1886664","V6556","V6483",8
"1891619","V11511","V6483",8
"1891641","V11533","V6483",8
"1901623","V6711","V6583",8
"1901625","V6713","V6583",8
"1901704","V6792","V6583",32
"1901705","V6793","V6583",32
"1901713","V6801","V6583",48
"1901716","V6804","V6583",8
"1901726","V6814","V6583",8
"1901764","V6852","V6583",32
"1901770","V6858","V6583",24
"1901782","V6870","V6583",8
"1901787","V6875","V6583",32
"1901803","V6891","V6583",16
"1916520","V6804","V6588",16
"1916521","V6805","V6588",8
"1931280","V6760","V6589",8
"1931281","V6761","V6589",16
"1931334","V6814","V6589",16
"1931349","V6829","V6589",16
"1931350","V6830","V6589",8
"1945952","V6628","V6641",24
"1946025","V6701","V6641",8
"1946032","V6708","V6641",40
"1946033","V6709","V6641",16
"1946037","V6713","V6641",32
"1946129","V6805","V6641",8
"1946132","V6808","V6641",8
"1946193","V6869","V6641",8
"1946203","V6879","V6641",8
"1946205","V6881","V6641",8
"1946209","V6885","V6641",8
"1946213","V6889","V6641",8
"1946217","V6893","V6641",16
"1960876","V6748","V6763",8
"1960894","V6766","V6763",16
"1960895","V6767","V6763",16
"1960901","V6773","V6763",56
"1960902","V6774","V6763",96
"1960903","V6775","V6763",40
"1960905","V6777","V6763",8
"1960910","V6782","V6763",40
"1960911","V6783","V6763",32
"1960919","V6791","V6763",16
"1961001","V6873","V6763",16
"1961055","V6927","V6763",8
"1961058","V6930","V6763",56
"1961060","V6932","V6763",48
"1961062","V6934","V6763",8
"1961064","V6936","V6763",48
"1961074","V6946","V6763",8
"1961075","V6947","V6763",48
"1961079","V6951","V6763",72
"1961083","V6955","V6763",72
"1961084","V6956","V6763",48
"1961085","V6957","V6763",40
"1975724","V6792","V6853",16
"1990496","V6760","V6860",16
"1990537","V6801","V6860",8
"1990590","V6854","V6860",8
"2005300","V6760","V6870",8
"2005337","V6797","V6870",8
"2020221","V6877","V6877",8
"2020269","V6925","V6877",8
"2020272","V6928","V6877",24
"2020278","V6934","V6877",8
"2020282","V6938","V6877",16
"2020288","V6944","V6877",48
"2020289","V6945","V6877",24
"2020297","V6953","V6877",8
"2020305","V6961","V6877",24
"2034735","V6587","V6909",8
"2034740","V6592","V6909",16
"2034762","V6614","V6909",32
"2034766","V6618","V6909",8
"2034769","V6621","V6909",48
"2034771","V6623","V6909",8
"2034779","V6631","V6909",16
"2034794","V6646","V6909",24
"2034858","V6710","V6909",16
"2034865","V6717","V6909",8
"2034874","V6726","V6909",8
"2034902","V6754","V6909",8
"2034909","V6761","V6909",40
"2034936","V6788","V6909",64
"2034944","V6796","V6909",24
"2034945","V6797","V6909",16
"2034950","V6802","V6909",16
"2034951","V6803","V6909",8
"2034955","V6807","V6909",8
"2034959","V6811","V6909",24
"2034964","V6816","V6909",8
"2034965","V6817","V6909",56
"2034970","V6822","V6909",24
"2034971","V6823","V6909",8
"2034972","V6824","V6909",24
"2034973","V6825","V6909",40
"2034974","V6826","V6909",48
"2034975","V6827","V6909",32
"2034976","V6828","V6909",88
"2034977","V6829","V6909",64
"2034978","V6830","V6909",24
"2034980","V6832","V6909",16
"2034981","V6833","V6909",24
"2034982","V6834","V6909",8
"2034983","V6835","V6909",80
"2034984","V6836","V6909",16
"2034986","V6838","V6909",8
"2034988","V6840","V6909",16
"2034989","V6841","V6909",8
"2034990","V6842","V6909",8
"2034992","V6844","V6909",48
"2034993","V6845","V6909",56
"2034994","V6846","V6909",32
"2034995","V6847","V6909",8
"2034996","V6848","V6909",16
"2034998","V6850","V6909",24
"2034999","V6851","V6909",8
"2035001","V6853","V6909",8
"2035002","V6854","V6909",40
"2035003","V6855","V6909",24
"2035004","V6856","V6909",16
"2035005","V6857","V6909",8
"2035013","V6865","V6909",16
"2035017","V6869","V6909",16
"2035018","V6870","V6909",16
"2035023","V6875","V6909",16
"2035029","V6881","V6909",24
"2035033","V6885","V6909",8
"2035037","V6889","V6909",16
"2035038","V6890","V6909",24
"2035039","V6891","V6909",24
"2035040","V6892","V6909",8
"2035041","V6893","V6909",40
"2035055","V6907","V6909",80
"2035057","V6909","V6909",32
"2035058","V6910","V6909",16
"2049879","V6927","V6929",40
"2064677","V6921","V6932",16
"2064678","V6922","V6932",8
"2064680","V6924","V6932",8
"2064687","V6931","V6932",24
"2064688","V6932","V6932",8
"2064690","V6934","V6932",16
"2064704","V6948","V6932",8
"2064711","V6955","V6932",16
"2079483","V6923","V6941",8
"2079488","V6928","V6941",8
"2079491","V6931","V6941",24
"2079504","V6944","V6941",8
"2079505","V6945","V6941",32
"2079506","V6946","V6941",8
"2094241","V6877","V6945",24
"2094285","V6921","V6945",56
"2094286","V6922","V6945",64
"2094289","V6925","V6945",8
"2094295","V6931","V6945",16
"2094298","V6934","V6945",8
"2094302","V6938","V6945",16
"2094303","V6939","V6945",64
"2094306","V6942","V6945",80
"2094307","V6943","V6945",40
"2094309","V6945","V6945",40
"2094310","V6946","V6945",8
"2094314","V6950","V6945",8
"2094317","V6953","V6945",8
"2094325","V6961","V6945",8
"2108816","V6648","V6991",24
"2108823","V6655","V6991",8
"2108829","V6661","V6991",8
"2108830","V6662","V6991",8
